bwbw_mean	bwbw_median	bwbw_variance	wibw_mean	wibw_median	wibw_variance	bwwi_mean	bwwi_median	bwwi_variance	wiwi_mean	wiwi_median	wiwi_variance
round_0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.830374462464995	0.811476186672763	0.00539912287995152
round_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.825000264226288	0.805413334978579	0.00570215629848029
round_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.825000264226288	0.805413334978579	0.00570215629848029
