scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link
Apis mellifera	brain	brain						yes	yes	no		PRJDB15152	SAMD00613424	DRX456821	DRR472592	DRA016363	DRS478780	DRP013376	Visium analysis of gene expression in honey bees	Illumina NovaSeq 6000 paired end sequencing of SAMD00613424		Worker brain 2	Worker brain section	Section B	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	462366020	54559190360.0	25697261583.0	300.0							KINKI	DRA016363		7460	2025-06-02 02:13:48	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/DRR000/472/DRR472592/DRR472592.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR472592/DRR472592	gs://sra-pub-zq-105/DRR472592/DRR472592.lite.1
