target_id	SRR1015531	SRR1015527	SRR1015523	SRR1015519	SRR1015515	SRR1015511	SRR1015507	SRR1015503	SRR1015499	SRR7772543	SRR7772544	SRR7772545	SRR7772546	SRR7772547	SRR7772548	SRR7772549	SRR7772550	SRR7772551	SRR7772554	SRR7772555	SRR7772559
lcl|NW_011626450.1_mrna_XM_011052328.1_362	6.0	1.0	3.0	1.0	0.0	0.0	1.0	3.0	0.0	19.0	126.0	22.0	2.0	32.0	17.0	7.0	45.0	1.0	8.0	17.0	2.0
lcl|NW_011626450.1_mrna_XM_011052338.1_363	1161.0	1117.0	1021.0	842.0	677.0	1261.0	1384.0	2350.0	3196.0	3297.0	4980.0	13312.0	2990.0	3269.0	2213.0	7409.0	909.0	1502.0	3114.0	4419.0	748.0
lcl|NW_011626450.1_mrna_XM_011052351.1_364	56.0	28.0	14.0	28.0	11.0	30.0	29.0	53.0	86.0	113.0	257.0	195.0	120.0	161.0	84.0	107.0	94.0	7.0	53.0	82.0	28.0
lcl|NW_011626450.1_mrna_XM_011050832.1_365	0.0	0.0	0.0	0.0	0.0	24.2075	69.0478	0.0	47.0156	21.6934	144.974	0.0	0.0	0.0	0.0	55.3623	15.9841	10.982	38.4234	12.6968	0.0
lcl|NW_011626450.1_mrna_XM_011050844.1_366	0.0	0.0	0.0	12.7006	0.0	0.0	21.8523	38.1425	2.15028	0.0	0.0	0.0	0.0	12.4138	0.0	0.0	1.0984	0.729374	0.0	0.0	0.0
lcl|NW_011626450.1_mrna_XM_011050840.1_367	37.4621	31.1497	15.636	21.1832	31.5623	0.00499833	108.595	91.5371	0.154659	63.6693	0.0	0.0	0.0	7.63801	12.8089	8.9855	23.6154	0.000294893	0.0	5.62535	9.0294
lcl|NW_011626450.1_mrna_XM_011050825.1_368	76.3679	62.0622	36.1528	49.853	72.021	155.304	221.179	210.061	402.42	1.65529e-06	12.6163	0.0	0.0	15.5987	6.42781	9.03418	0.0	0.00061605	17.9775	11.9007	18.9706
lcl|NW_011626450.1_mrna_XM_011050853.1_369	159.17	105.788	209.211	266.263	40.4167	197.484	208.326	206.259	184.26	103.637	16.4096	128.0	58.0	24.3494	31.7633	156.618	20.302	26.2877	51.5991	75.7772	0.0
lcl|NW_011626450.1_mrna_XM_011050884.1_370	46.0	66.0	91.0	118.0	51.123	136.0	55.0969	86.4001	179.538	6.01079	15.4536	0.0	49.1231	24.7712	0.0	14.5162	0.0	0.0	20.292	19.0	0.0
lcl|NW_011626450.1_mrna_XM_011050877.1_371	0.0	0.0	0.0	0.000115436	32.877	0.0	90.9031	19.5999	30.4624	24.9892	35.5464	13.0	26.8769	4.22882	36.0	30.4838	4.0	26.0	14.708	0.0	14.0
lcl|NW_011626450.1_mrna_XM_011050910.1_372	1128.77	997.984	1154.78	817.022	642.644	832.064	749.727	781.912	1044.92	1818.5	1018.55	1931.72	819.685	710.186	673.121	1818.46	547.629	733.985	899.229	1065.6	351.043
lcl|NW_011626450.1_mrna_XM_011050914.1_373	1.63216e-07	184.547	0.0	0.8333	2.20414e-05	0.00190707	4.35823	13.4056	0.0299932	94.0155	214.59	23.6591	0.0292627	138.761	24.8439	273.405	75.2356	6.14923e-06	298.099	143.934	87.549
lcl|NW_011626450.1_mrna_XM_011050920.1_374	109.234	0.468864	217.222	484.144	247.356	478.934	549.915	469.682	703.054	236.483	145.864	2018.62	656.286	175.053	150.035	200.14	95.1352	69.0151	387.672	128.468	29.4079
lcl|NW_011626450.1_mrna_XM_011050944.1_375	0.0	0.0332383	28.8209	0.0	29.0	15.2021	25.5812	0.0237834	35.5798	229.493	130.207	193.412	173.901	17.8421	42.1161	225.411	48.8424	129.577	101.187	131.606	37.5673
lcl|NW_011626450.1_mrna_XM_011050936.1_376	90.9132	99.9668	80.1791	24.3018	0.0	53.5805	65.0077	0.0	47.4202	280.712	95.2978	213.031	78.6121	105.612	118.108	450.312	179.261	90.9037	204.028	203.705	56.8466
lcl|NW_011626450.1_mrna_XM_011050931.1_377	11.0868	0.0	0.0	20.6982	0.0	6.2174	5.41108	52.9762	0.0	78.7948	19.4956	189.557	10.4867	6.54602	34.7763	53.2772	28.897	8.51948	62.7857	38.689	30.5861
lcl|NW_011626450.1_mrna_XM_011050973.1_378	31.0332	38.3602	40.1552	5.1871	0.00815225	11.0691	0.0	7.76831	0.0	424.786	43.8265	145.123	83.487	80.2969	99.3619	94.5902	107.137	173.972	32.3777	102.276	109.221
lcl|NW_011626450.1_mrna_XM_011050955.1_379	215.138	225.602	200.616	75.8223	31.3994	103.538	54.9386	114.58	177.107	471.207	19.0095	163.885	179.994	66.6344	88.4688	242.999	68.4137	111.689	119.596	132.021	105.335
lcl|NW_011626450.1_mrna_XM_011050964.1_380	239.169	255.771	329.024	53.8509	102.836	109.815	115.066	79.1798	151.344	897.202	178.461	498.589	154.261	116.507	197.87	525.882	262.585	397.09	322.872	246.957	234.379
lcl|NW_011626450.1_mrna_XM_011050981.1_381	78.6593	35.2661	30.2043	12.1397	14.7563	23.5782	15.995	7.4721	46.5495	1131.81	294.703	1534.4	1088.26	297.562	232.299	783.528	380.864	1089.25	680.155	649.746	524.065
lcl|NW_011626450.1_mrna_XM_011050991.1_382	119.0	191.0	159.0	49.0	31.0	65.0	77.0	61.0	112.0	997.0	338.0	771.0	337.0	206.0	356.0	1077.0	366.0	377.0	459.0	451.0	236.0
lcl|NW_011626450.1_mrna_XM_011052364.1_383	561.836	560.761	555.0	207.0	238.511	412.0	212.0	277.799	431.996	1892.0	667.0	1545.0	1234.0	525.0	574.0	1512.0	830.529	942.0	913.0	1014.92	601.0
lcl|NW_011626450.1_mrna_XM_011051042.1_384	73.7383	208.28	96.1547	11.5787	43.8662	49.4897	19.5187	12.2007	1.13619e-06	123.653	60.9155	134.15	48.4612	58.1317	32.0654	55.8397	47.733	70.0908	71.8275	24.575	0.0
lcl|NW_011626450.1_mrna_XM_011051052.1_385	55.9151	0.0	72.1545	13.1709	0.0	67.9105	10.8444	69.9352	2.18535	21.6894	23.1501	109.799	6.23508	9.01699	29.7678	39.8263	23.3496	15.5062	6.83526	28.6673	8.89335
lcl|NW_011626450.1_mrna_XM_011051039.1_386	2.40791e-05	37.0829	0.0	0.0	8.3371e-08	0.0	0.0	0.0	73.1594	0.0	0.137722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0878
lcl|NW_011626450.1_mrna_XM_011051064.1_387	181.067	136.251	133.432	38.9159	24.5274	125.924	71.3048	53.1268	123.196	185.007	237.209	254.416	355.76	97.6209	180.905	86.5292	71.7798	139.881	56.9984	74.6099	106.193
lcl|NW_011626450.1_mrna_XM_011051058.1_388	381.503	467.743	578.757	247.54	264.552	313.808	426.892	370.441	558.757	1746.43	352.495	1136.53	400.728	375.138	495.171	1686.97	705.669	395.436	793.154	867.524	364.632
lcl|NW_011626450.1_ncrna_XR_845676.1_389	337.0	377.0	406.0	139.0	176.0	259.0	194.0	321.0	462.0	1424.0	702.0	1657.0	1051.0	459.0	593.0	1399.0	873.0	716.0	655.0	505.0	664.0
lcl|NW_011626450.1_mrna_XM_011051071.1_390	751.941	846.882	813.502	412.795	481.542	588.868	673.44	735.498	1165.71	1570.22	623.092	1727.1	949.816	450.092	487.09	1686.84	499.939	602.086	939.185	851.708	489.195
lcl|NW_011626450.1_mrna_XM_011051006.1_391	199.657	195.093	173.072	95.7171	58.2217	105.922	147.002	134.746	176.35	358.536	108.292	282.529	117.094	159.638	176.273	372.854	180.378	171.412	191.698	259.15	135.106
lcl|NW_011626450.1_mrna_XM_011050999.1_392	0.196304	0.00014157	32.8647	2.56299e-06	14.0225	62.8168	0.0	0.0	14.4287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lcl|NW_011626450.1_mrna_XM_011051027.1_393	92.4008	141.22	217.133	72.7603	56.1178	67.1239	87.8066	52.1994	168.983	0.207788	0.0	0.00024281	106.656	2.66434e-06	96.7767	242.187	51.1906	104.377	90.3775	41.7492	0.0
lcl|NW_011626450.1_mrna_XM_011051014.1_394	23.8263	1.0553e-05	31.7909	1.16345e-07	10.7647	36.6352	0.0	0.0	9.2574	261.551	135.783	338.643	1.3357e-06	69.1533	20.6181	1.80084e-05	0.0128044	4.9053	3.39151	97.2708	51.8369
lcl|NW_011626450.1_mrna_XM_011051019.1_395	255.919	197.687	232.139	230.523	116.873	241.502	315.191	150.055	150.981	426.706	112.925	412.828	272.25	184.208	239.332	465.959	174.419	218.307	305.533	174.83	148.057
lcl|NW_011626450.1_mrna_XM_011051091.1_396	2464.0	2566.0	2941.0	1996.0	1751.0	2595.0	3386.0	2582.0	3876.0	5138.0	2510.0	7007.0	3680.0	1724.0	2198.0	5190.0	1938.0	1965.0	2785.0	2992.0	1348.0
lcl|NW_011626450.1_mrna_XM_011051110.1_397	252.457	197.531	188.146	71.7483	125.944	105.892	121.765	138.629	154.722	3022.73	1452.8	2874.8	1315.73	1064.53	1282.21	2916.9	1896.66	1447.76	2162.36	1497.7	1069.03
lcl|NW_011626450.1_mrna_XM_011051103.1_398	249.543	312.469	219.854	81.2517	125.056	128.108	180.235	175.371	271.278	2817.27	1894.2	3278.2	2055.27	928.469	851.792	2795.1	1193.34	1987.24	2121.64	1831.3	903.969
lcl|NW_011626450.1_mrna_XM_011051151.1_399	8.77796	10.0649	38.4382	0.0	3.81751	0.0	31.2596	5.54091	0.0	59.598	23.2224	76.8915	0.0	0.0	18.815	143.413	0.0	48.8802	25.9078	27.4663	25.7214
lcl|NW_011626450.1_mrna_XM_011051123.1_400	99.4921	102.935	54.1085	9.86439	6.11235	49.4251	21.7404	7.58129	16.1079	330.819	0.00443971	3.63255e-05	0.0	59.2665	22.6078	269.711	123.27	128.704	115.547	164.621	80.5297
lcl|NW_011626450.1_mrna_XM_011051142.1_401	18.6189	0.0	0.0	39.1356	23.0701	0.0	3.06972e-07	28.8778	61.8921	33.9296	0.0154944	0.000132268	0.0	0.0	45.5772	0.0	0.0	21.0885	0.0	0.0	0.0
lcl|NW_011626450.1_mrna_XM_011051133.1_402	22.111	0.0	19.4533	0.0	0.0	16.5749	0.0	0.0	0.0	45.6533	103.758	238.108	136.0	55.7335	0.0	63.8755	74.7295	14.3275	38.5452	60.9127	10.7489
lcl|NW_011626450.1_mrna_XM_011051163.1_403	306.0	225.0	211.0	197.0	86.0	143.0	90.0	97.0	126.0	352.0	153.0	368.0	219.0	93.0	73.0	308.0	131.0	124.0	134.0	150.0	116.0
lcl|NW_011626450.1_mrna_XM_011051174.1_404	227.824	217.504	229.768	87.0248	57.0	129.0	153.14	110.0	154.705	2693.26	830.298	1420.07	1058.8	764.611	981.401	2772.13	883.371	891.26	1657.83	1593.87	626.084
lcl|NW_011626450.1_mrna_XM_011051181.1_405	42.1755	29.4959	63.2324	48.9752	0.0	0.0	16.8604	0.0	13.2953	245.74	48.7018	845.929	290.203	15.3891	44.5988	133.873	18.6285	232.74	51.165	90.1294	16.9156
lcl|NW_011626450.1_mrna_XM_011051219.1_406	57.066	45.4325	61.5198	30.2742	25.3512	10.1789	32.5112	9.11413	57.5097	87.3743	153.154	42.4264	41.5238	37.5161	82.8822	222.316	102.35	19.5909	158.295	52.2191	80.925
lcl|NW_011626450.1_mrna_XM_011051194.1_407	530.803	458.237	750.605	406.521	193.008	499.241	474.927	306.112	384.911	244.341	8.94795e-08	2.15581e-08	17.2891	109.427	2.28095e-05	15.2128	98.6806	54.4112	1.13238e-05	44.5796	51.8235
lcl|NW_011626450.1_mrna_XM_011051211.1_408	124.826	16.1623	37.8026	19.2698	46.1952	35.1301	44.7554	19.6756	71.86	445.222	145.169	72.3683	153.547	145.057	151.351	226.894	124.539	204.949	395.705	201.188	135.742
lcl|NW_011626450.1_mrna_XM_011051201.1_409	161.304	164.169	94.0727	197.935	39.4451	134.45	120.806	121.098	140.719	0.0626195	38.6771	339.205	38.64	3.30819e-07	116.767	217.578	9.43037	0.0493723	4.53861e-06	171.013	2.50984
lcl|NW_011626450.1_mrna_XM_011051227.1_410	1357.0	1543.0	1439.0	799.0	1040.0	1296.0	1186.0	1224.0	1794.0	2803.0	1463.0	3984.0	2118.0	791.0	848.0	2616.0	1219.0	995.0	1355.0	1333.0	713.0
lcl|NW_011626450.1_mrna_XM_011051239.1_411	209.0	183.0	243.0	167.0	106.0	199.0	255.0	159.0	193.0	2649.0	1469.0	2083.0	1177.0	663.0	908.0	3282.0	1014.0	899.0	1778.0	1293.0	495.0
lcl|NW_011626450.1_mrna_XM_011051254.1_412	1468.0	1668.0	1496.0	625.0	863.0	1014.0	1274.0	1422.0	1885.0	9476.0	2995.0	6727.0	3981.0	2354.0	2986.0	8157.0	3373.0	4154.0	4589.0	3770.0	2317.0
lcl|NW_011626450.1_mrna_XM_011051265.1_413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lcl|NW_011626450.1_mrna_XM_011051281.1_414	27.159	94.1218	185.453	143.09	0.0	0.0	0.0	0.0	0.0	49.5472	0.0	0.0	0.0	9.33773	19.8752	23.139	17.594	0.0	39.0	9.71313	20.0
lcl|NW_011626450.1_mrna_XM_011051307.1_415	388.093	276.227	426.02	212.818	88.4246	332.864	531.17	175.471	357.876	0.0	0.0	0.0	0.0	16.0454	0.0	7.35945	0.0	0.0	0.0	16.3801	0.0
lcl|NW_011626450.1_mrna_XM_011051289.1_416	86.1543	171.091	58.0378	94.933	74.1991	87.6424	264.009	49.1952	145.036	5.90044	3.61345	0.0	0.0	0.0	3.82804	0.0	11.7877	0.0	0.0	0.0	0.0
lcl|NW_011626450.1_mrna_XM_011051296.1_417	0.0920593	323.938	251.496	458.142	130.561	648.953	47.9822	80.6868	473.16	0.850145	115.387	0.0	2.0	10.0433	0.0	22.5015	39.6183	17.0978	1.20938e-07	9.98515	0.0
lcl|NW_011626450.1_mrna_XM_011051273.1_418	744.845	232.764	753.923	1.13419	4.51247e-07	7.09248	873.508	6.46983e-08	0.292004	0.0	0.0	3.33526	0.0	4.57359	8.29674	0.0	0.0	6.90221	0.0	3.92163	0.0
lcl|NW_011626450.1_mrna_XM_011051270.1_419	304.657	89.8587	193.07	455.882	226.815	210.448	10.3311	463.647	395.635	3.70226	0.0	1.66474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lcl|NW_011626450.1_mrna_XM_011051321.1_420	193.0	218.0	202.0	120.0	118.0	184.0	127.0	182.0	270.0	762.0	334.0	896.0	738.0	311.0	265.0	437.0	381.0	421.0	394.0	470.0	375.0
lcl|NW_011626450.1_mrna_XM_011051336.1_421	735.0	631.0	941.0	654.0	299.0	671.0	653.0	298.0	681.0	1227.0	503.0	374.0	355.0	611.0	341.0	906.0	640.0	339.0	565.0	752.0	410.0
lcl|NW_011626450.1_mrna_XM_011051354.1_422	406.165	389.52	434.447	185.415	211.758	264.718	149.577	186.058	324.952	1440.3	634.939	1346.94	900.765	260.658	409.431	846.26	516.676	489.875	669.293	636.933	335.305
lcl|NW_011626450.1_mrna_XM_011051372.1_423	276.054	166.451	191.139	85.9425	44.9428	153.539	61.272	62.8609	63.9335	747.272	178.061	361.781	0.236676	205.119	213.541	388.281	68.0993	211.561	184.55	223.465	185.328
lcl|NW_011626450.1_mrna_XM_011051364.1_424	277.554	276.289	292.164	330.807	112.051	254.734	226.151	204.081	437.112	161.559	0.0	145.277	77.874	51.5457	91.9411	230.217	138.432	105.29	104.959	134.363	101.929
lcl|NW_011626450.1_mrna_XM_011051345.1_425	48.2263	96.7403	28.25	21.8363	17.2481	33.0089	6.57371e-06	0.0	0.00181107	88.8703	0.0	0.0	67.1242	33.6769	17.0872	90.2427	102.793	27.2738	43.1975	50.2394	20.4384
lcl|NW_011626450.1_mrna_XM_011051389.1_426	26.7638	19.7114	44.0221	61.1654	0.0	53.6556	42.5611	0.0	0.0	119.69	82.743	109.471	18.8013	35.95	46.768	229.717	30.5841	57.7805	86.9956	52.4588	28.1062
lcl|NW_011626450.1_mrna_XM_011051425.1_427	79.2279	0.0	1.04444	0.00119402	4.77607e-07	65.4375	93.6281	2.49611	82.9826	66.6023	91.6053	26.734	0.0	23.0366	62.2985	110.084	10.159	20.3226	12.7962	47.3426	9.63515
lcl|NW_011626450.1_mrna_XM_011051439.1_428	0.0	0.0	0.0	0.0	0.0	8.11491	0.0	0.0	17.5107	12.6521	0.0	0.0	0.0	0.0	9.0343	9.80063	5.20383	0.0	22.4456	0.0	0.0
lcl|NW_011626450.1_miscrna_XR_845698.1_429	115.066	132.363	160.978	122.872	41.3874	145.974	131.948	171.7	365.684	60.6723	36.3314	67.9726	35.7234	12.9628	0.0	48.2769	52.4959	0.0	14.3044	28.0122	24.7064
lcl|NW_011626450.1_mrna_XM_011051384.1_430	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lcl|NW_011626450.1_mrna_XM_011051399.1_431	38.1362	37.5529	0.0	27.9627	22.5604	30.7269	30.245	0.0	84.6311	342.295	53.4669	323.094	186.247	99.6553	59.2205	335.329	82.9498	133.795	176.917	107.403	56.5013
lcl|NW_011626450.1_mrna_XM_011051447.1_432	41.486	77.7925	82.7872	25.8193	1.17739	0.0	0.000359715	98.0413	0.0	106.328	51.991	57.0099	73.6428	52.8465	0.0	17.1114	10.4223	41.3649	25.1828	39.9721	0.0
lcl|NW_011626450.1_mrna_XM_011051408.1_433	0.0	20.278	0.0	0.0	22.9226	0.0	18.6807	0.0	0.0	10.5998	0.0	0.0	0.0	7.33195	6.55289	6.41783	0.0	0.0	0.0	0.0	0.0
lcl|NW_011626450.1_mrna_XM_011051417.1_434	1.8446e-05	0.0	33.7389	0.0	0.0	0.0	0.0	30.3616	71.3338	33.0351	0.0	9.45475	0.0	0.0	13.56	134.743	64.9776	6.92587	42.9583	40.1098	29.3746
lcl|NW_011626450.1_miscrna_XR_845697.1_435	165.32	98.3019	156.429	66.1799	111.952	94.0913	71.937	46.4006	35.8576	551.125	140.862	910.264	561.585	144.217	250.566	645.52	137.207	303.812	389.4	307.701	128.676
lcl|NW_011626450.1_mrna_XM_011051456.1_436	217.0	272.0	291.0	160.0	143.0	245.0	359.0	219.0	414.0	500.0	539.0	463.0	232.0	303.0	346.0	784.0	335.0	234.0	350.0	268.0	183.0
lcl|NW_011626450.1_mrna_XM_011051606.1_437	1012.0	1175.0	1047.0	467.0	459.0	704.0	1935.0	1101.0	1637.0	1942.0	562.0	1522.0	1254.0	447.0	758.0	2159.0	511.0	752.0	1178.0	1108.0	552.0
lcl|NW_011626450.1_mrna_XM_011051591.1_438	14.5854	50.9744	44.5691	12.518	26.0223	18.6181	17.8457	38.5008	13.6528	416.341	224.809	525.973	151.45	132.537	153.109	206.695	170.636	114.117	219.801	211.822	131.47
lcl|NW_011626450.1_mrna_XM_011051581.1_439	366.415	406.026	344.431	128.482	120.978	203.382	195.154	178.499	267.347	1301.66	559.191	391.027	355.55	362.463	527.891	1521.3	482.364	638.883	719.199	668.178	384.53
lcl|NW_011626450.1_ncrna_XR_845707.1_440	49.0	28.0	68.0	26.0	24.0	41.0	116.0	54.0	77.0	247.0	98.0	43.0	49.0	85.0	128.0	287.0	118.0	69.0	103.0	129.0	64.0
lcl|NW_011626450.1_mrna_XM_011051544.1_441	39.8366	16.404	56.6908	10.7361	13.199	22.8314	54.6693	13.2642	30.778	23.1021	0.0	0.0	0.0	19.656	0.0	0.0	0.0	10.9834	0.0	0.0	0.0
lcl|NW_011626450.1_mrna_XM_011051474.1_442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lcl|NW_011626450.1_mrna_XM_011051511.1_443	92.5202	17.023	14.5733	69.7622	16.2284	101.678	115.238	57.5898	57.0246	73.2932	40.3233	266.236	11.7449	73.5211	153.451	47.0849	47.4495	116.682	67.1183	27.2151	45.8333
lcl|NW_011626450.1_mrna_XM_011051502.1_444	105.976	127.328	69.6839	83.8296	46.7175	32.0557	63.1474	73.1059	144.739	85.9071	0.0	0.0	22.8002	0.0	40.3832	79.7714	30.3694	0.0	87.6419	78.1122	0.0
lcl|NW_011626450.1_mrna_XM_011051521.1_445	231.208	104.136	255.298	72.3718	67.7848	139.93	103.218	40.4405	197.333	198.197	205.728	19.0442	109.02	139.212	43.4374	95.3063	198.086	60.159	97.3927	108.287	79.5944
lcl|NW_011626450.1_mrna_XM_011051492.1_446	54.0209	46.0675	27.8034	50.635	0.0	75.3777	29.7931	31.8297	17.8331	67.1397	0.0	0.0	0.0	59.0308	13.7341	75.1309	0.0	45.1	59.2268	53.3321	10.5621
lcl|NW_011626450.1_mrna_XM_011051484.1_447	0.0	28.3321	0.0	0.0	0.0	0.0	0.0	0.0	45.0752	9.25228	0.0	0.0	33.627	0.0	0.0	0.0	0.0	9.86742	8.73351	0.0	0.0
lcl|NW_011626450.1_mrna_XM_011051552.1_448	439.057	171.412	264.299	173.193	73.2103	142.186	170.064	90.2364	125.723	490.805	107.934	99.8836	0.0	89.0139	166.027	221.236	155.399	0.0	60.5141	247.281	42.5115
lcl|NW_011626450.1_mrna_XM_011051559.1_449	183.841	26.4878	212.566	162.459	54.8863	210.649	53.6439	0.0	128.105	221.208	21.461	13.8361	86.1203	0.0	1.21884e-08	265.248	0.0	143.923	83.9279	4.34722e-06	70.164
lcl|NW_011626450.1_mrna_XM_011051529.1_450	97.3433	39.694	119.074	19.8276	19.8467	79.3183	39.6596	0.0	59.4907	73.0954	41.5538	0.0	3.68788	22.5664	40.5073	70.8929	49.696	39.2853	37.4449	44.7731	22.3347
lcl|NW_011626450.1_mrna_XM_011051536.1_451	996.197	896.116	963.011	885.186	308.127	638.975	273.566	579.533	855.898	0.0	0.0	0.0	0.0	0.0	3.45946	4.32949	0.0	0.0	0.0	0.0	0.0
lcl|NW_011626450.1_mrna_XM_011051462.1_452	48.0	51.0	31.0	15.0	18.0	24.0	8.0	24.0	23.0	188.0	35.0	105.0	53.0	61.0	64.0	113.0	55.0	107.0	65.0	88.0	53.0
lcl|NW_011626450.1_mrna_XM_011052376.1_453	88.0	61.0	111.0	77.0	43.0	104.0	50.0	64.0	83.0	123.0	135.0	207.0	116.0	65.0	72.0	64.0	46.0	29.0	64.0	65.0	52.0
lcl|NW_011626450.1_mrna_XM_011051619.1_454	90.0258	76.3976	162.236	220.027	198.317	181.205	170.891	95.2255	143.916	17.3489	34.3955	0.0	0.0	17.2915	17.3282	25.8452	8.64038	0.0	8.56836	17.1104	0.0
lcl|NW_011626450.1_mrna_XM_011051628.1_455	206.974	258.602	253.764	368.973	235.683	377.795	244.109	197.775	351.084	64.6511	98.6045	85.0	47.0	43.7085	50.6718	77.1548	59.3596	36.0	65.4316	49.8896	33.0
lcl|NW_011626450.1_mrna_XM_011051640.1_456	1056.0	976.0	1098.0	863.0	605.0	1009.0	771.0	770.0	1061.0	4124.0	2053.0	2928.0	2048.0	1264.0	1854.0	3504.0	1731.0	1529.0	2061.0	2282.0	1204.0
lcl|NW_011626450.1_mrna_XM_011051651.1_457	138.753	170.547	118.692	57.3709	105.494	164.564	135.522	146.531	193.416	644.365	304.648	1292.24	491.006	151.729	294.484	552.017	213.998	335.436	500.992	417.911	183.624
lcl|NW_011626450.1_mrna_XM_011051660.1_458	894.247	971.453	1204.31	557.629	835.506	956.436	1370.48	1016.47	1364.58	8034.64	3791.35	14462.8	8570.99	2397.27	3966.52	8191.98	2478.0	3668.56	6781.01	5052.09	2203.38
lcl|NW_011626450.1_mrna_XM_011051673.1_459	1353.0	1193.0	1625.0	1415.0	1548.0	1956.0	1884.0	1616.0	2070.0	3494.0	2348.0	4916.0	2784.0	1125.0	1671.0	4705.0	1519.0	1774.0	2928.0	2405.0	872.0
lcl|NW_011626450.1_mrna_XM_011051684.1_460	1221.69	832.844	1587.8	1600.48	658.774	1589.71	1086.14	557.18	1479.46	2230.75	644.111	1077.24	518.015	676.45	549.881	2035.77	780.925	421.482	945.871	890.726	301.152
lcl|NW_011626450.1_mrna_XM_011051692.1_461	9802.46	8948.63	9887.98	6754.67	6306.99	9872.69	3523.86	5867.7	8294.53	8144.32	2607.74	4388.92	4112.67	1808.69	2028.3	3006.77	2435.76	2268.98	2249.41	2451.19	2298.07
lcl|NW_011626450.1_mrna_XM_011051704.1_462	1504.18	1400.44	1670.06	1129.76	1308.91	1863.08	1329.39	1713.99	2572.77	1702.29	799.291	2281.23	1974.91	595.131	716.094	1724.63	577.392	739.996	1060.67	980.341	456.627
lcl|NW_011626450.1_mrna_XM_011051714.1_463	158.822	104.557	168.935	78.2397	61.0895	173.916	202.613	255.011	280.234	173.707	66.7091	293.77	44.0891	87.8688	124.906	209.372	92.6084	88.0042	112.333	125.659	72.3727
lcl|NW_011626450.1_mrna_XM_011051757.1_464	163.09	202.554	181.005	97.5848	108.986	152.657	93.1445	140.63	152.762	810.635	219.013	400.853	324.898	288.338	341.613	762.137	325.491	310.822	435.396	567.269	265.066
lcl|NW_011626450.1_miscrna_XR_845739.1_465	704.151	469.222	735.136	525.973	394.611	582.576	567.434	418.795	773.607	414.047	233.175	484.751	268.193	158.518	214.336	270.309	152.935	170.867	183.605	154.173	134.969
lcl|NW_011626450.1_miscrna_XR_845753.1_466	997.296	729.999	1047.28	609.253	479.686	891.734	493.367	543.705	721.421	1655.83	494.21	845.466	703.664	452.626	515.744	1395.8	592.304	611.575	704.167	704.03	387.704
lcl|NW_011626450.1_miscrna_XR_845754.1_467	46.9663	11.2675	28.7481	11.1365	26.4448	20.1285	8.3021	0.0	98.8987	0.0	4.58532	0.0	0.0	2.6552	0.0	0.0	0.0	0.0	0.0	0.0	2.75804
lcl|NW_011626450.1_mrna_XM_011051807.1_468	2.57765e-08	114.883	220.671	131.039	1.04874e-07	0.0713859	0.0	24.997	0.0	73.2446	0.0	106.359	0.0	32.2649	0.0	56.4891	0.0	51.3956	0.0	78.5198	6.265
lcl|NW_011626450.1_miscrna_XR_845746.1_469	0.0	0.0	0.0	19.2164	1.38277	59.3215	0.0	0.0	0.0	0.0	0.0	0.0	1.45885	8.15761	0.288181	0.0	0.0	0.0	2.59126	0.0	0.0
lcl|NW_011626450.1_miscrna_XR_845742.1_470	3.53514	3.7205	0.0	0.0	6.54037	7.38512	6.86906	3.83499	0.0	8.26561	0.0	0.0	2.02973	0.0	0.0	1.84094	0.0	4.24606	0.0	0.0	0.0
lcl|NW_011626450.1_mrna_XM_011051798.1_471	1496.95	1219.9	1613.15	1114.97	1213.84	1999.1	691.346	1026.13	1707.75	2012.91	753.296	929.512	936.667	414.14	534.93	844.241	556.977	573.901	694.258	514.146	557.37
lcl|NW_011626450.1_miscrna_XR_845743.1_472	157.163	116.328	130.545	77.1473	69.2704	68.9171	102.716	80.1567	219.566	20.4342	8.87402	4.13784	11.9807	0.0	4.59745	30.1629	14.8746	7.54066	15.6233	9.86099	2.63349
lcl|NW_011626450.1_miscrna_XR_845738.1_473	35.3102	22.5609	17.9712	6.37241	9.70123	32.7984	18.7862	6.48065	29.2672	16.0121	3.38551	15.1756	0.0	0.0	7.47075	3.63802	1.83307	4.01327	10.4234	7.55429	4.3626
lcl|NW_011626450.1_miscrna_XR_845728.1_474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lcl|NW_011626450.1_miscrna_XR_845750.1_475	459.29	279.596	478.995	279.403	382.058	352.609	225.916	230.792	362.51	598.463	174.421	293.321	244.109	227.606	217.157	446.523	185.568	218.759	253.774	240.562	200.768
