bwbw_mean	bwbw_median	bwbw_variance	wibw_mean	wibw_median	wibw_variance	bwwi_mean	bwwi_median	bwwi_variance	wiwi_mean	wiwi_median	wiwi_variance
round_0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.906086542435054	0.901479776121618	0.00222139274720403
round_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.905320301027775	0.900848667862495	0.00225929987069919
round_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.905320301027775	0.900848667862495	0.00225929987069919
