bwbw_mean	bwbw_median	bwbw_variance	wibw_mean	wibw_median	wibw_variance	bwwi_mean	bwwi_median	bwwi_variance	wiwi_mean	wiwi_median	wiwi_variance
round_0	0.759764429479928	0.76101983940069	0.000874871987119647	0.774660960657844	0.771705186914312	0.000856806533174586	NA	NA	NA	0.871079659261082	0.859999293870668	0.00214740449320074
round_1	0.701654447790552	0.722265760852185	0.00497116925819	0.802516587219375	0.805979446778844	0.00221136571659532	NA	NA	NA	0.929035020633685	0.922076087260575	0.000687257230195512
round_2	0.701654447790552	0.722265760852185	0.00497116925819	0.802516587219375	0.805979446778844	0.00221136571659532	NA	NA	NA	0.929035020633685	0.922076087260575	0.000687257230195512
