scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link
Megachile rotundata	egg	egg			24hr			yes	yes	no		PRJNA887543	SAMN31171415	SRX17809501	SRR21820273	SRA1514743	SRS15333632	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from egg	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from egg		202194	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	19271509	3822621987	1229438456								Utah State University	SUB12120908		143995	2022-10-06 02:31:27	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820273/SRR21820273.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820273/SRR21820273	gs://sra-pub-zq-108/SRR21820273/SRR21820273.lite.1
Megachile rotundata	egg	egg			24hr			yes	yes	no		PRJNA887543	SAMN31171414	SRX17809500	SRR21820274	SRA1514743	SRS15333631	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from egg	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from egg		202193	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	20260986	4015807842	1273467893								Utah State University	SUB12120908		143995	2022-10-06 02:32:56	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820274/SRR21820274.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820274/SRR21820274	gs://sra-pub-zq-108/SRR21820274/SRR21820274.lite.1
Megachile rotundata	oocyte	oocyte			0hr			yes	yes	no		PRJNA887543	SAMN31171413	SRX17809499	SRR21820275	SRA1514743	SRS15333630	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from oocyte	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from oocyte		202186	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	21306167	4224807321	1338994116								Utah State University	SUB12120908		143995	2022-10-06 02:32:56	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820275/SRR21820275.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820275/SRR21820275	gs://sra-pub-zq-108/SRR21820275/SRR21820275.lite.1
Megachile rotundata	oocyte	oocyte			0hr			yes	yes	no		PRJNA887543	SAMN31171412	SRX17809498	SRR21820276	SRA1514743	SRS15333629	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from oocyte	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from oocyte		202185	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	22621723	4483702937	1412205306								Utah State University	SUB12120908		143995	2022-10-06 02:33:36	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820276/SRR21820276.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820276/SRR21820276	gs://sra-pub-zq-108/SRR21820276/SRR21820276.lite.1
Megachile rotundata	oocyte	oocyte			0hr			yes	yes	no		PRJNA887543	SAMN31171411	SRX17809496	SRR21820278	SRA1514743	SRS15333627	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from oocyte	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from oocyte		202179	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	21840725	4320501296	1384777690								Utah State University	SUB12120908		143995	2022-10-06 07:01:24	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820278/SRR21820278.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820278/SRR21820278	gs://sra-pub-zq-108/SRR21820278/SRR21820278.lite.1
Megachile rotundata	oocyte	oocyte			0hr			yes	yes	no		PRJNA887543	SAMN31171409	SRX17809494	SRR21820280	SRA1514743	SRS15333625	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from oocyte	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from oocyte		202172	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	23349574	4619696971	1455538501								Utah State University	SUB12120908		143995	2022-10-06 02:32:56	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820280/SRR21820280.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820280/SRR21820280	gs://sra-pub-zq-108/SRR21820280/SRR21820280.lite.1
Megachile rotundata	oocyte	oocyte			0hr			yes	yes	no		PRJNA887543	SAMN31171408	SRX17809493	SRR21820281	SRA1514743	SRS15333624	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from oocyte	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from oocyte		202156	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	22539767	4469898625	1427195388								Utah State University	SUB12120908		143995	2022-10-06 02:35:07	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820281/SRR21820281.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820281/SRR21820281	gs://sra-pub-zq-108/SRR21820281/SRR21820281.lite.1
Megachile rotundata	oocyte	oocyte			0hr			yes	yes	no		PRJNA887543	SAMN31171407	SRX17809492	SRR21820282	SRA1514743	SRS15333623	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from oocyte	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from oocyte		202146	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	20958539	4152118810	1320130957								Utah State University	SUB12120908		143995	2022-10-06 02:31:27	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820282/SRR21820282.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820282/SRR21820282	gs://sra-pub-zq-108/SRR21820282/SRR21820282.lite.1
Megachile rotundata	oocyte	oocyte			0hr			yes	yes	no		PRJNA887543	SAMN31171406	SRX17809491	SRR21820283	SRA1514743	SRS15333622	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from oocyte	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from oocyte		202144	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	17304756	3425639808	1103617881								Utah State University	SUB12120908		143995	2022-10-06 02:28:32	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820283/SRR21820283.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820283/SRR21820283	gs://sra-pub-zq-108/SRR21820283/SRR21820283.lite.1
Megachile rotundata	oocyte	oocyte			0hr			yes	yes	no		PRJNA887543	SAMN31171405	SRX17809490	SRR21820284	SRA1514743	SRS15333621	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from oocyte	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from oocyte		202138	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	21173275	4200393746	1347246134								Utah State University	SUB12120908		143995	2022-10-06 13:41:47	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR021/21820/SRR21820284/SRR21820284.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820284/SRR21820284	gs://sra-pub-zq-109/SRR21820284/SRR21820284.lite.1
Megachile rotundata	oocyte	oocyte			0hr			yes	yes	no		PRJNA887543	SAMN31171404	SRX17809489	SRR21820285	SRA1514743	SRS15333620	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from oocyte	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from oocyte		202136	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	20601863	4077061322	1301240088								Utah State University	SUB12120908		143995	2022-10-06 02:27:49	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820285/SRR21820285.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820285/SRR21820285	gs://sra-pub-zq-108/SRR21820285/SRR21820285.lite.1
Megachile rotundata	oocyte	oocyte			0hr			yes	yes	no		PRJNA887543	SAMN31171403	SRX17809488	SRR21820286	SRA1514743	SRS15333619	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from oocyte	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from oocyte		202133	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	22555177	4471875482	1427617369								Utah State University	SUB12120908		143995	2022-10-06 02:31:27	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820286/SRR21820286.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820286/SRR21820286	gs://sra-pub-zq-108/SRR21820286/SRR21820286.lite.1
Megachile rotundata	oocyte	oocyte			0hr			yes	yes	no		PRJNA887543	SAMN31171402	SRX17809487	SRR21820287	SRA1514743	SRS15333618	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from oocyte	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from oocyte		202132	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	20392958	4031805594	1275608624								Utah State University	SUB12120908		143995	2022-10-06 02:32:56	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820287/SRR21820287.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820287/SRR21820287	gs://sra-pub-zq-108/SRR21820287/SRR21820287.lite.1
Megachile rotundata	oocyte	oocyte			0hr			yes	yes	no		PRJNA887543	SAMN31171393	SRX17809486	SRR21820288	SRA1514743	SRS15333617	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from oocyte	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from oocyte		20130	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	22012975	4364244035	1388985434								Utah State University	SUB12120908		143995	2022-10-06 02:32:56	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820288/SRR21820288.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820288/SRR21820288	gs://sra-pub-zq-108/SRR21820288/SRR21820288.lite.1
Megachile rotundata	oocyte	oocyte			0hr			yes	yes	no		PRJNA887543	SAMN31171392	SRX17809485	SRR21820289	SRA1514743	SRS15333616	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from oocyte	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from oocyte		20129	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	19783680	3923256478	1245045293								Utah State University	SUB12120908		143995	2022-10-06 02:32:56	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820289/SRR21820289.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820289/SRR21820289	gs://sra-pub-zq-108/SRR21820289/SRR21820289.lite.1
Megachile rotundata	whole organism	Whole organism						yes	yes	no		PRJNA528472	SAMN11191495	SRX5557269	SRR8767046	SRA863935	SRS4521159	SRP189102	Megachile rotundata - raw sequence reads for mRNA seq of response to fluctuating temperatures	Invertebrate sample from whole Megachile rotundata pupa	Eye-pigmented pupa were exposed to temperature treatments, mRNA was extracted using the TriZol protocol			T0-B	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	NextSeq 500	17527585	4416951420	2549358788								United States Department of Agriculture, Agricultural Research Service	SUB5349880		143995	2019-06-25 13:23:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR008/767/SRR8767046.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8767046/SRR8767046	gs://sra-pub-zq-107/SRR8767046/SRR8767046.zq.1
Megachile rotundata	whole organism	Whole organism						yes	yes	no		PRJNA528472	SAMN11191494	SRX5557268	SRR8767047	SRA863935	SRS4521158	SRP189102	Megachile rotundata - raw sequence reads for mRNA seq of response to fluctuating temperatures	Invertebrate sample from whole Megachile rotundata pupa	Eye-pigmented pupa were exposed to temperature treatments, mRNA was extracted using the TriZol protocol			T0-A	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	NextSeq 500	17811149	4488409548	2615296027								United States Department of Agriculture, Agricultural Research Service	SUB5349880		143995	2019-06-25 13:23:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/767/SRR8767047.sralite.1	s3://sra-pub-zq-2/SRR8767047/SRR8767047.sralite.1	gs://sra-pub-zq-107/SRR8767047/SRR8767047.zq.1
Megachile rotundata	whole organism	Whole organism						yes	yes	no		PRJNA528472	SAMN11191497	SRX5557267	SRR8767048	SRA863935	SRS4521157	SRP189102	Megachile rotundata - raw sequence reads for mRNA seq of response to fluctuating temperatures	Invertebrate sample from whole Megachile rotundata pupa	Eye-pigmented pupa were exposed to temperature treatments, mRNA was extracted using the TriZol protocol			T1-A	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	NextSeq 500	19020602	4793191704	2795847836								United States Department of Agriculture, Agricultural Research Service	SUB5349880		143995	2019-06-25 13:23:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/767/SRR8767048.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8767048/SRR8767048	gs://sra-pub-zq-107/SRR8767048/SRR8767048.zq.1
Megachile rotundata	whole organism	Whole organism						yes	yes	no		PRJNA528472	SAMN11191496	SRX5557266	SRR8767049	SRA863935	SRS4521156	SRP189102	Megachile rotundata - raw sequence reads for mRNA seq of response to fluctuating temperatures	Invertebrate sample from whole Megachile rotundata pupa	Eye-pigmented pupa were exposed to temperature treatments, mRNA was extracted using the TriZol protocol			T0-C	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	NextSeq 500	18424363	4642939476	2689846600								United States Department of Agriculture, Agricultural Research Service	SUB5349880		143995	2019-06-25 13:23:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/767/SRR8767049.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8767049/SRR8767049	gs://sra-pub-zq-107/SRR8767049/SRR8767049.zq.1
Megachile rotundata	whole organism	Whole organism						yes	yes	no		PRJNA528472	SAMN11191499	SRX5557265	SRR8767050	SRA863935	SRS4521155	SRP189102	Megachile rotundata - raw sequence reads for mRNA seq of response to fluctuating temperatures	Invertebrate sample from whole Megachile rotundata pupa	Eye-pigmented pupa were exposed to temperature treatments, mRNA was extracted using the TriZol protocol			T1-C	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	NextSeq 500	19932757	5023054764	2893339944								United States Department of Agriculture, Agricultural Research Service	SUB5349880		143995	2019-06-25 13:23:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/767/SRR8767050.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8767050/SRR8767050	gs://sra-pub-zq-107/SRR8767050/SRR8767050.zq.1
Megachile rotundata	whole organism	Whole organism						yes	yes	no		PRJNA528472	SAMN11191498	SRX5557264	SRR8767051	SRA863935	SRS4521154	SRP189102	Megachile rotundata - raw sequence reads for mRNA seq of response to fluctuating temperatures	Invertebrate sample from whole Megachile rotundata pupa	Eye-pigmented pupa were exposed to temperature treatments, mRNA was extracted using the TriZol protocol			T1-B	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	NextSeq 500	19604670	4940376840	2845985466								United States Department of Agriculture, Agricultural Research Service	SUB5349880		143995	2019-06-25 13:23:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/767/SRR8767051.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8767051/SRR8767051	gs://sra-pub-zq-107/SRR8767051/SRR8767051.zq.1
Megachile rotundata	whole organism	Whole organism						yes	yes	no		PRJNA528472	SAMN11191501	SRX5557263	SRR8767052	SRA863935	SRS4521153	SRP189102	Megachile rotundata - raw sequence reads for mRNA seq of response to fluctuating temperatures	Invertebrate sample from whole Megachile rotundata pupa	Eye-pigmented pupa were exposed to temperature treatments, mRNA was extracted using the TriZol protocol			T2-B	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	NextSeq 500	19241062	4848747624	2801436385								United States Department of Agriculture, Agricultural Research Service	SUB5349880		143995	2019-06-25 13:23:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR008/767/SRR8767052.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8767052/SRR8767052	gs://sra-pub-zq-107/SRR8767052/SRR8767052.zq.1
Megachile rotundata	whole organism	Whole organism						yes	yes	no		PRJNA528472	SAMN11191500	SRX5557262	SRR8767053	SRA863935	SRS4521152	SRP189102	Megachile rotundata - raw sequence reads for mRNA seq of response to fluctuating temperatures	Invertebrate sample from whole Megachile rotundata pupa	Eye-pigmented pupa were exposed to temperature treatments, mRNA was extracted using the TriZol protocol			T2-A	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	NextSeq 500	19532745	4922251740	2847406075								United States Department of Agriculture, Agricultural Research Service	SUB5349880		143995	2019-06-25 13:23:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/767/SRR8767053.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8767053/SRR8767053	gs://sra-pub-zq-107/SRR8767053/SRR8767053.zq.1
Megachile rotundata	whole organism	Whole organism						yes	yes	no		PRJNA528472	SAMN11191503	SRX5557261	SRR8767054	SRA863935	SRS4521151	SRP189102	Megachile rotundata - raw sequence reads for mRNA seq of response to fluctuating temperatures	Invertebrate sample from whole Megachile rotundata pupa	Eye-pigmented pupa were exposed to temperature treatments, mRNA was extracted using the TriZol protocol			CT-A	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	NextSeq 500	15793134	3979869768	2319882581								United States Department of Agriculture, Agricultural Research Service	SUB5349880		143995	2019-06-25 13:23:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/767/SRR8767054.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8767054/SRR8767054	gs://sra-pub-zq-107/SRR8767054/SRR8767054.zq.1
Megachile rotundata	whole organism	Whole organism						yes	yes	no		PRJNA528472	SAMN11191502	SRX5557260	SRR8767055	SRA863935	SRS4521150	SRP189102	Megachile rotundata - raw sequence reads for mRNA seq of response to fluctuating temperatures	Invertebrate sample from whole Megachile rotundata pupa	Eye-pigmented pupa were exposed to temperature treatments, mRNA was extracted using the TriZol protocol			T2-C	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	NextSeq 500	21292475	5365703700	3127236154								United States Department of Agriculture, Agricultural Research Service	SUB5349880		143995	2019-06-25 13:23:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/767/SRR8767055.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8767055/SRR8767055	gs://sra-pub-zq-107/SRR8767055/SRR8767055.zq.1
Megachile rotundata	whole organism	Whole organism						yes	yes	no		PRJNA528472	SAMN11191505	SRX5557259	SRR8767056	SRA863935	SRS4521149	SRP189102	Megachile rotundata - raw sequence reads for mRNA seq of response to fluctuating temperatures	Invertebrate sample from whole Megachile rotundata pupa	Eye-pigmented pupa were exposed to temperature treatments, mRNA was extracted using the TriZol protocol			CT-C	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	NextSeq 500	16625919	4189731588	2420735512								United States Department of Agriculture, Agricultural Research Service	SUB5349880		143995	2019-06-25 13:23:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/767/SRR8767056.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8767056/SRR8767056	gs://sra-pub-zq-107/SRR8767056/SRR8767056.zq.1
Megachile rotundata	whole organism	Whole organism						yes	yes	no		PRJNA528472	SAMN11191504	SRX5557258	SRR8767057	SRA863935	SRS4521148	SRP189102	Megachile rotundata - raw sequence reads for mRNA seq of response to fluctuating temperatures	Invertebrate sample from whole Megachile rotundata pupa	Eye-pigmented pupa were exposed to temperature treatments, mRNA was extracted using the TriZol protocol			CT-B	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	NextSeq 500	19232511	4846592772	2818831895								United States Department of Agriculture, Agricultural Research Service	SUB5349880		143995	2019-06-25 13:23:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/767/SRR8767057.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8767057/SRR8767057	gs://sra-pub-zq-107/SRR8767057/SRR8767057.zq.1
Megachile rotundata	whole insect	Whole insect						yes	yes	no		PRJNA400265	SAMN07562404	SRX3136113	SRR5980004	SRA602917	SRS2469020	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata late season diapausing, lab managed bee sampled in November, biological replicate B		RNAseq for Megachile rotundata late season diapausing, lab managed bees sampled in November		Second lane of RNAseq for a Megachile rotundata late season diapausing, lab managed bee sampled in November, biological replicate B	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	6226477	1257748354	853556894			200.0	0.0	Application Read	Forward	1.0	USDA-ARS	SUB2982486	29748214.0	143995	2018-06-26 16:54:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980004.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980004/SRR5980004	gs://sra-pub-zq-102/SRR5980004/SRR5980004.zq.1
Megachile rotundata	whole insect	Whole insect						yes	yes	no		PRJNA400265	SAMN07562410	SRX3136104	SRR5980013	SRA602917	SRS2469013	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	First lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in January, biological replicate C		RNAseq for Megachile rotundata late season diapausing, field managed bees sampled in January		First lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in January, biological replicate C	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	5148636	1040024472	697395542			200.0	0.0	Application Read	Forward	1.0	USDA-ARS	SUB2982486	29748214.0	143995	2018-06-26 16:54:25	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980013.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980013/SRR5980013	gs://sra-pub-zq-104/SRR5980013/SRR5980013.zq.1
Megachile rotundata	whole insect	Whole insect						yes	yes	no		PRJNA400265	SAMN07562407	SRX3136102	SRR5980015	SRA602917	SRS2469014	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in January, biological replicate A		RNAseq for Megachile rotundata early season diapausing, lab managed bees sampled in January		Second lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in January, biological replicate A	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	5004639	1010937078	683250306			200.0	0.0	Application Read	Forward	1.0	USDA-ARS	SUB2982486	29748214.0	143995	2018-06-26 16:54:25	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980015.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980015/SRR5980015	gs://sra-pub-zq-102/SRR5980015/SRR5980015.zq.1
Megachile rotundata	whole insect	Whole insect						yes	yes	no		PRJNA400265	SAMN07562410	SRX3136087	SRR5980030	SRA602917	SRS2469013	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in January, biological replicate C		RNAseq for Megachile rotundata late season diapausing, field managed bees sampled in January		Second lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in January, biological replicate C	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	5152766	1040858732	699366429			200.0	0.0	Application Read	Forward	1.0	USDA-ARS	SUB2982486	29748214.0	143995	2018-06-26 16:54:24	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980030.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980030/SRR5980030	gs://sra-pub-zq-102/SRR5980030/SRR5980030.zq.1
