"Group"	"BioProject"	"Library layout"	"Library selection"	"Instrument"	"Mapping rate"	"Log10 total reads"	"Log10 total bases"
0.959732574714559	0.976742141667801	0.0011027365438665	0.826810251350927	0.823625116941034	0.0670313813885625	0.149138479006642	0.480807900983661
0.489160254299284	0.479158700961259	0.00255005593326152	0.0390340544863411	0.467699428710756	0.0386834561051699	0.095266160854089	0.00565614449409679
0.546741992633304	0.517905303533895	-0.00430332065700179	0.0598453695428459	0.458757224390063	0.228349476608823	0.187570691023284	0.198255747100455
0.00778161784037656	0.170259250030589	0.0062827906202686	-0.00909595132232899	0.173550888751983	0.047882899850352	0.0276615556517282	0.0051495531902721
0.414216403583469	0.456697136808637	-0.00486341108421651	0.30221095536343	0.194374443858528	0.000524367387121805	0.142176330094544	0.0427704780218892
-0.00746358219776178	-0.00754438786040046	-0.00501733703696372	-0.00295027693218719	-0.00930347120843877	0.00245152926980852	-0.00355111486527426	-0.00436070705975333
0.2585048351614	0.356566171767229	-0.00507529340065305	0.259131805199537	0.139476862045029	-0.00429047527129334	0.0336873678318945	0.0201254395330778
0.200726790382429	0.194163104799134	0.0014509818309294	0.0777663174738487	0.135621383371585	0.105323961192738	0.00404677101917306	-0.00452393725281741
0.012287087530349	0.0298653239207486	0.00608442638967388	0.0150092470317544	0.0173053642957355	0.0367830155559097	-0.0038606813697617	-0.00472950000527161
-0.000982340747744503	0.0181196828743659	-0.00336061223640094	0.0133778458107043	0.00747749754101779	-0.00414660984205195	0.00399935637692095	0.000285087800467543
-0.00730806767512937	0.185766132397924	-0.00361856506844127	0.0335803791146219	0.186719357121046	-0.00376388666087091	0.000793849259265289	0.0127194241235199
0.0793333548138295	0.20852714094503	-0.00363296280411141	-0.00599462534613138	0.212604706039319	-0.00495597712264106	0.00210720310083001	0.00372931040232538
0.13512358161206	0.304133684764462	-0.00505608803054836	0.00489670878034043	0.304792812966792	-0.00460168968005337	0.0043830594490728	0.021078328141528
0.000924285052766538	0.00220196236160408	-0.00488390136315209	0.00534228866417963	-0.00302696922536971	0.00516367944524598	-0.00507040136796277	-0.00486497871407465
-0.0170292527987981	-0.00819740704584326	0.00289017273273595	-0.00513361262235268	-0.00676222625658873	0.0116865436320325	-0.0033594027312065	-0.00187059413648383
-0.0152609049371044	-0.015038407324008	0.00254176424837793	-0.00349975192774044	-0.0149122961052621	-0.0038620701980927	-0.00494624134753341	-0.00506687616022128
-0.0244717368715093	-0.00672183355214151	-0.00382833961306561	-0.00816918952502821	-0.0019976778438684	0.00419526060782027	-0.00129892697799061	-0.0049550802766789
-0.0230017146051396	-0.0229498622261632	-0.00496432105256894	-0.00949965116867557	-0.017756849151765	0.0140091920021365	-0.00151460877042298	-0.00341052876206405
-0.0223168611838171	-0.0148675878789137	-0.00135251405337744	-0.00753038342877854	-0.010712431989792	0.00183837699398759	-0.00351953551504014	-0.00135356776935946
-0.0247092145979557	-0.0211420411074377	-0.00171415672649977	-0.00821923692365645	-0.0159463136059532	-0.00477982298449597	-0.00481082263098864	-0.00389548757338054
-0.0250243346623351	-0.0248831386680279	0.01341635604448	-0.00976418530871848	-0.0200094884457434	-0.00472476539619304	-0.0029191804340678	-0.00250990426246456
-0.00607866685005876	-0.00624377971199364	0.064472473470567	-0.00717209076598913	-0.00259835791123519	0.00940316438544297	-0.00166436509352152	0.00281771811695675
-0.0246307074370791	-0.0153984414596979	0.00219327159639704	-0.00845346086279841	-0.0105038147548868	-0.00493645500106688	-0.00504890697624849	-0.00443476779226182
-0.0245734132319482	-0.0246676139247759	-0.00467115489856051	-0.00991366746259614	-0.0195636415421638	-0.00489293541827829	-0.00496906788861118	-0.00500964344216737
-0.021785850374489	-0.0215751924734868	0.00645393890069379	-0.010044712002909	-0.0164005336856601	0.0097050505136016	-0.00397728160478761	-0.00501623858504097
-0.0171150383591054	-0.0165097015678266	-0.00362514793526647	-0.00792521763038212	-0.0125324043785529	0.00537246446788964	-0.00482997808517815	-0.00505824743305627
-0.0192917001417783	-0.0199545669518022	-0.00211908336564859	-0.00755689877012866	-0.0162830618361187	-0.00362477362410485	-0.00349356572963022	-0.0033190953324862
-0.0255102635870437	-0.0255045688613136	0.00539913297928518	-0.00990899052742322	-0.0204568753828691	0.0197141470730294	-0.00468299747389467	-0.00423166748691384
-0.0211724565998086	-0.0211857487605571	0.0100581324677894	-0.0100748970817404	-0.0160219084150659	-0.00495493718439644	-0.00496173099147734	-0.00445784834917973
-0.0231308824925365	-0.0234570039348128	0.0129433959432033	-0.0101961964671942	-0.0181817880979118	-0.00438788487644803	-0.00474239733118798	-0.00499722049717466
