"Group"	"BioProject"	"Library layout"	"Library selection"	"Instrument"	"Mapping rate"	"Log10 total reads"	"Log10 total bases"
0.882191813888581	0.971230575515323	0.00376091818000113	0.632693306642759	0.840219753683966	0.119182122854777	0.109559033476302	0.469038965108877
0.3850109935968	0.318485971131105	0.000954974883688675	0.117956455339478	0.301230515817084	0.00231769462306908	0.203132522555884	0.0889488734512884
0.63042327130177	0.627212848794591	-0.00429292429488926	0.114347243204592	0.55123981504546	0.231287102684507	0.11421383382059	0.125386295692041
0.0194652469104954	0.149989666259185	0.00811441221411002	-0.00584127800359324	0.153659273244587	0.0251838675233719	0.0286741301390212	0.00674109577681126
0.436033268304055	0.420445863674851	-0.00481380884577454	0.367684264455595	0.107620279878299	-0.00488976572753663	0.161141638871126	0.05650746824533
0.0860152408398347	0.152484238679923	-0.00389915738277935	0.00641963547576929	0.141383460935094	0.0149852805646643	0.0028724114061337	-0.00130233657823209
0.279426102791312	0.465168792056321	-0.00404194959038762	0.299642938156531	0.271974358377116	0.00206106914926585	0.0327338431018399	0.00962172633372471
0.173378496736937	0.390209581041894	-0.00404026496245891	0.00331231981961022	0.3741354952515	0.0547399887977853	-0.00488381408057381	0.000117165548105702
0.0449289015164062	0.0410100073741508	-0.000502246794723993	0.0437339791352058	0.00573114208051295	0.0705027118787611	-0.000902220455321956	-0.00354661144538593
0.00790983117424404	0.111133753368061	0.00753326206927252	0.01490732904583	0.0943549350036679	0.00812870777547581	0.000118644638339993	0.00202442144390302
0.00207362742057937	0.0388434775266181	-0.00383963303833235	-0.00835354087364637	0.0423446350015361	0.010617890246767	-0.00424411334591346	-0.00490047432138496
-0.00291868545902152	0.146313362832565	-0.00461436019282124	0.0242060958450923	0.149461648388202	-0.00386347727879888	-0.00302372491486325	0.00166263052558413
-0.00128175539332576	0.292003818807948	-0.00489291002181691	0.00447702635015279	0.294520380181821	-0.00465454863942294	0.00585638229075902	0.0209667275338492
-0.00225873940402388	0.0440414851738842	0.00122521478846083	-0.00166309320200564	0.0439287349031992	0.0238611277134051	-0.00199742553067206	0.00174136873319586
-0.0240750321056913	-0.0187113325560533	0.00167199620463265	-0.00846532956682866	-0.0138739803421966	-0.000450613458187643	-0.00287653912156127	-0.00200474831990372
-0.00297732159518183	0.00153503063871541	-0.0036406503905384	0.00460084678690353	-0.00479113070337744	-0.00034571189259136	-0.0039677633299251	-0.00367410282610736
0.000680130662282341	-0.0213821155686293	-0.0046015455215136	-0.00846003465844092	-0.0177479559164626	-0.00343902366458537	-0.0036501356761407	-0.00423917592674661
-0.0235487067550617	-0.0192588835020193	0.0139972335487704	-0.00764366482132695	-0.0142392611690936	0.00138717673507482	-0.00420906501548157	-0.00451336221751197
-0.0211819608784349	-0.0228468801205293	0.0063053783157182	-0.00914798698768449	-0.0184591528858897	0.0268417844621274	-0.00148853058954068	-0.000453836332059865
0.0284102876456211	-0.0152206934950803	0.0518246076255544	-0.00288573376189349	-0.0164164721876086	0.00256123989629664	-0.00394284364499375	-0.000307629622194883
-0.0209193471326667	-0.0148967296857012	0.0175863300255944	-0.00827997294676708	-0.01048398162079	-0.00420099161861254	-0.00421415953223581	-0.00127551803772641
0.0175431475704367	-0.0144359339168807	0.000416844152468232	-0.00624483870106118	-0.0127513270692692	-0.00488908215260575	-0.00433550583588516	-0.00433485684843271
-0.00906803066427497	-0.0193584124166442	-0.00478741272137673	-0.00724251149088428	-0.0156099579710893	-0.00482496099716867	-0.00489867657943854	-0.00477678239475732
-0.020735975267701	-0.011920992446977	0.00026078739612323	-0.00649413541873312	-0.00697335720048087	-0.00488246823194438	-0.00366840714657424	-0.00434830894407234
-0.0236126128990299	-0.0239669222652532	0.042678689329476	-0.00979452917528989	-0.0189135682086015	0.00376426518570816	-0.00479227650880287	-0.00446002891623087
-0.0230451395396891	-0.023830089453045	0.0196989835681703	-0.00968668649650395	-0.0188427879837516	0.00070238798329525	-0.00283844554491641	-0.00264865605193942
-0.0238077331561204	-0.0236138565902397	-0.00391367160906997	-0.00958129478853298	-0.018642529058259	0.00473070820739518	-0.00488085971177332	-0.0049018141508137
-0.010721680526298	-0.0197759745268247	-0.000345233702497838	-0.0062804698156671	-0.016352202958873	0.00556308798324356	0.000223331521369774	-0.00300667412565159
-0.023283051062839	-0.022256284892197	-0.00471701399233804	-0.00947021737218323	-0.0176425677616852	0.000593667801829789	-0.00490154642643992	-0.00487673115409692
