target_id	heads	brain
lcl|NW_011626340.1_mrna_XM_011052375.1_49	0.133930671625171	0.0341644150787047
lcl|NW_011626340.1_mrna_XM_011052497.1_51	1.1752145390864	0.305219284251631
lcl|NW_011626340.1_mrna_XM_011052580.1_50	0.265470426825918	0.0242147738405873
lcl|NW_011626343.1_mrna_XM_011052664.1_52	0	0.171234304127896
lcl|NW_011626350.1_mrna_XM_011052898.1_53	1.42028010219076	2.4854345514285
lcl|NW_011626354.1_mrna_XM_011053017.1_54	0.508003346850918	2.54687104559503
lcl|NW_011626355.1_mrna_XM_011053145.1_55	0	0.0120492580335805
lcl|NW_011626359.1_mrna_XM_011053261.1_56	0.425742115777554	0.11433737205408
lcl|NW_011626359.1_mrna_XM_011053318.1_57	1.59546211997011	0.322029850784088
lcl|NW_011626361.1_mrna_XM_011053429.1_58	2.11063534128414	2.34275329980738
lcl|NW_011626363.1_mrna_XM_011053548.1_59	5.38606153038417	8.380758187469
lcl|NW_011626364.1_mrna_XM_011053661.1_60	3.91956306376868	5.95189295953414
lcl|NW_011626373.1_mrna_XM_011053850.1_62	0.341880317142228	2.30356063222587
lcl|NW_011626373.1_mrna_XM_011053980.1_61	3.38595310254678	4.98192667389439
lcl|NW_011626373.1_ncrna_XR_845961.1_63	1.95401476178179	4.95833890608881
lcl|NW_011626375.1_mrna_XM_011054103.1_64	2.48648980050653	3.93850472134108
lcl|NW_011626377.1_mrna_XM_011054216.1_66	7.56192803126881	9.84811530172632
lcl|NW_011626377.1_mrna_XM_011054281.1_65	5.10185009157571	7.0834297649753
lcl|NW_011626377.1_mrna_XM_011054383.1_67	5.07541589664457	7.39154423427045
lcl|NW_011626378.1_mrna_XM_011054500.1_68	2.08777802934058	4.03785205172596
lcl|NW_011626380.1_mrna_XM_011054607.1_69	0.113852320608805	1.79326550559483
lcl|NW_011626382.1_mrna_XM_011054722.1_70	5.99697403074668	9.40504384439248
lcl|NW_011626382.1_mrna_XM_011054822.1_71	4.51436642184783	4.64605565103171
lcl|NW_011626386.1_mrna_XM_011054929.1_72	0.907524023420184	1.25368744884776
lcl|NW_011626391.1_mrna_XM_011055056.1_73	5.15084734591804	6.49123700674474
lcl|NW_011626391.1_mrna_XM_011055184.1_74	3.8557285137706	4.69399840674113
lcl|NW_011626394.1_mrna_XM_011055301.1_75	0.834251927987717	4.3449363210913
lcl|NW_011626398.1_mrna_XM_011055434.1_76	0.230032898135345	0.128335229128853
lcl|NW_011626398.1_mrna_XM_011055551.1_77	0.247947314485593	0.117969385518215
lcl|NW_011626401.1_mrna_XM_011055670.1_79	0.182601487620097	0.305306495490804
lcl|NW_011626401.1_mrna_XM_011055760.1_78	2.47799825695179	3.19154152793925
lcl|NW_011626402.1_mrna_XM_011055866.1_80	0.898271515817499	3.40229243496465
lcl|NW_011626402.1_mrna_XM_011055988.1_81	0.145470060537183	1.01825674591884
lcl|NW_011626404.1_mrna_XM_011056110.1_82	0.266390124175915	0.456270888279925
lcl|NW_011626404.1_mrna_XM_011056223.1_83	0.21948810681666	0.401305096552062
lcl|NW_011626405.1_mrna_XM_011056332.1_84	1.14310325465525	0.780999266509377
lcl|NW_011626405.1_mrna_XM_011056437.1_85	1.1354416974887	0.821799255407999
lcl|NW_011626406.1_mrna_XM_011056547.1_86	1.13719793038956	1.66259200408456
lcl|NW_011626408.1_miscrna_XR_846249.1_99	1.47104769269708	3.54111627494518
lcl|NW_011626408.1_miscrna_XR_846273.1_103	2.20085398104431	3.96995733624502
lcl|NW_011626408.1_mrna_XM_011056794.1_109	2.05687211907923	4.20211379473116
lcl|NW_011626408.1_mrna_XM_011056911.1_108	4.90117435908734	4.91189702180927
lcl|NW_011626408.1_mrna_XM_011057024.1_100	0	0
lcl|NW_011626408.1_mrna_XM_011057088.1_96	0.851988238635796	0.0376487744740909
lcl|NW_011626408.1_mrna_XM_011057170.1_101	0	0
lcl|NW_011626408.1_mrna_XM_011057254.1_97	0	0
lcl|NW_011626408.1_mrna_XM_011057342.1_98	0	0
lcl|NW_011626408.1_mrna_XM_011057428.1_105	0.230414908738709	1.15818262366408
lcl|NW_011626408.1_mrna_XM_011057517.1_106	2.50104332886173	0.0676166602798754
lcl|NW_011626408.1_mrna_XM_011057596.1_104	2.30392197153363	4.01434408542001
lcl|NW_011626408.1_mrna_XM_011057714.1_94	0.988527384240474	5.40314204111999
lcl|NW_011626408.1_mrna_XM_011057790.1_95	2.82345165715499	2.51217351606795
lcl|NW_011626408.1_mrna_XM_011057876.1_102	1.19111127478093	0.161706336493489
lcl|NW_011626408.1_mrna_XM_011057977.1_107	3.65550419562717	7.348395964323
lcl|NW_011626408.1_mrna_XM_011058400.1_110	2.10280152686386	0.886266443867551
lcl|NW_011626408.1_mrna_XM_011058518.1_111	3.8159520212961	5.16036309276259
lcl|NW_011626408.1_mrna_XM_011058601.1_112	1.39728718411483	2.96765787484623
lcl|NW_011626408.1_mrna_XM_011058726.1_119	0.157506614045928	0.135649765026984
lcl|NW_011626408.1_mrna_XM_011058802.1_118	0.0712265885361151	0.241785112881955
lcl|NW_011626408.1_mrna_XM_011058874.1_120	0.416534893116436	0.720671675729386
lcl|NW_011626408.1_mrna_XM_011058960.1_116	0	0
lcl|NW_011626408.1_mrna_XM_011059029.1_115	0	0.0442508302500522
lcl|NW_011626408.1_mrna_XM_011059107.1_114	0	0.00606908798929627
lcl|NW_011626408.1_mrna_XM_011059185.1_113	0	0.0341886836923173
lcl|NW_011626408.1_mrna_XM_011059262.1_117	0.160661000169644	0.84603790528613
lcl|NW_011626408.1_mrna_XM_011059383.1_124	3.01512536917025	0.765182314692283
lcl|NW_011626408.1_mrna_XM_011059466.1_123	0.687083168964251	1.38946636135535
lcl|NW_011626408.1_mrna_XM_011059554.1_122	1.21481636765086	0.843969395651686
lcl|NW_011626408.1_mrna_XM_011059620.1_121	2.19130803582272	0.0950089743092621
lcl|NW_011626408.1_ncrna_XR_846293.1_93	1.70748292799528	4.48190319251365
lcl|NW_011626408.1_ncrna_XR_846295.1_90	0.595322437146371	2.67945940509767
lcl|NW_011626408.1_ncrna_XR_846299.1_89	0.993308327184509	1.43150065229049
lcl|NW_011626408.1_ncrna_XR_846302.1_88	1.14314296078509	1.69676366810842
lcl|NW_011626408.1_ncrna_XR_846303.1_87	1.27742536332661	3.31924724876983
lcl|NW_011626408.1_ncrna_XR_846306.1_91	0.158471875541672	0.126066095869088
lcl|NW_011626408.1_ncrna_XR_846309.1_92	0.637618193150704	2.9855917839362
lcl|NW_011626409.1_mrna_XM_011059736.1_126	2.869338555827	2.83883457535057
lcl|NW_011626409.1_mrna_XM_011059856.1_127	6.24336314146147	7.3404662324687
lcl|NW_011626409.1_mrna_XM_011059936.1_128	6.23081181049502	8.60002749382843
lcl|NW_011626409.1_mrna_XM_011060298.1_129	9.15678965887554	9.62229371245728
lcl|NW_011626409.1_mrna_XM_011060349.1_130	7.21442226017378	6.68946145026299
lcl|NW_011626409.1_mrna_XM_011060448.1_131	1.15688994178602	2.66444053876068
lcl|NW_011626409.1_mrna_XM_011060525.1_132	2.62918853759199	3.51857834970124
lcl|NW_011626409.1_mrna_XM_011060636.1_135	0	0.0744061175946126
lcl|NW_011626409.1_mrna_XM_011060720.1_136	2.08222231551617	4.15086879516266
lcl|NW_011626409.1_mrna_XM_011060793.1_133	2.82099998670838	2.46160102955862
lcl|NW_011626409.1_mrna_XM_011060880.1_134	0.468559200695832	0.528790813569554
lcl|NW_011626409.1_mrna_XM_011061001.1_138	2.11112788638041	5.42250528869007
lcl|NW_011626409.1_mrna_XM_011061087.1_137	3.729869152793	2.83001828562015
lcl|NW_011626409.1_mrna_XM_011061204.1_139	3.8288211409282	5.06912567958735
lcl|NW_011626409.1_mrna_XM_011061668.1_143	1.86186130150842	2.49885361272921
lcl|NW_011626409.1_mrna_XM_011061742.1_144	0.740065237952404	1.40968679616421
lcl|NW_011626409.1_mrna_XM_011061810.1_146	1.0552431057458	1.61159448464623
lcl|NW_011626409.1_mrna_XM_011061895.1_145	0	0.31080209986135
lcl|NW_011626409.1_mrna_XM_011061972.1_142	1.17833594368551	1.49839587063738
lcl|NW_011626409.1_mrna_XM_011062060.1_140	1.4639652879553	0.284222734648888
lcl|NW_011626409.1_mrna_XM_011062181.1_141	4.35235735623494	5.17897980128571
lcl|NW_011626409.1_mrna_XM_011062293.1_147	2.05498100200714	2.51122632324959
lcl|NW_011626409.1_mrna_XM_011062408.1_148	4.76561366624841	7.52267532811251
lcl|NW_011626409.1_mrna_XM_011062522.1_149	3.60995279871616	6.15260157222852
lcl|NW_011626409.1_mrna_XM_011062640.1_153	1.91232533536616	2.21258090717881
lcl|NW_011626409.1_mrna_XM_011062720.1_152	2.51147443608631	4.06296865042905
lcl|NW_011626409.1_mrna_XM_011062795.1_151	0.784954337372322	1.55703013264727
lcl|NW_011626409.1_mrna_XM_011062869.1_150	0.757873986135201	1.56023551516535
lcl|NW_011626409.1_mrna_XM_011062977.1_154	5.40175997480083	5.35739950443764
lcl|NW_011626409.1_mrna_XM_011063175.1_158	3.44998145483579	4.94877408561609
lcl|NW_011626409.1_mrna_XM_011063260.1_157	2.01359164298172	3.49447860105962
lcl|NW_011626409.1_mrna_XM_011063344.1_156	0.489577464744712	2.83714477314763
lcl|NW_011626409.1_mrna_XM_011063415.1_160	1.16865612765381	2.62086706455713
lcl|NW_011626409.1_mrna_XM_011063489.1_159	2.46842714089416	1.69380536671186
lcl|NW_011626409.1_mrna_XM_011063685.1_162	2.62379602657022	3.94217442005908
lcl|NW_011626409.1_mrna_XM_011063804.1_170	2.51017034004481	1.164443398862
lcl|NW_011626409.1_mrna_XM_011063886.1_165	3.62014802784446	4.3290757542248
lcl|NW_011626409.1_mrna_XM_011064004.1_169	1.87866427643966	2.87124777699365
lcl|NW_011626409.1_mrna_XM_011064082.1_167	2.34504797997637	0.402703681650778
lcl|NW_011626409.1_mrna_XM_011064161.1_168	1.47516040413665	0.274558031216172
lcl|NW_011626409.1_mrna_XM_011064237.1_166	4.21753520254	0.82627092885801
lcl|NW_011626409.1_mrna_XM_011064349.1_163	9.43891233720911	9.05841136053119
lcl|NW_011626409.1_mrna_XM_011064430.1_164	6.27268101855953	3.49906415365275
lcl|NW_011626409.1_mrna_XM_011064559.1_172	5.64515217886526	0.729760310780448
lcl|NW_011626409.1_mrna_XM_011064896.1_173	0	1.46634664555044
lcl|NW_011626409.1_mrna_XM_011065016.1_175	2.59105809633067	2.31976380129698
lcl|NW_011626409.1_mrna_XM_011065084.1_176	4.93835572342402e-06	0.0564877464694887
lcl|NW_011626409.1_mrna_XM_011065280.1_182	1.4741113160174	2.44320241951953
lcl|NW_011626409.1_mrna_XM_011065362.1_181	2.45851024029322	2.56758174922407
lcl|NW_011626409.1_mrna_XM_011065478.1_180	7.05861751212377	7.05124435646952
lcl|NW_011626409.1_mrna_XM_011065579.1_183	0.541521519994531	0.781384069050457
lcl|NW_011626409.1_mrna_XM_011065702.1_184	2.55785101107077	5.2167095977292
lcl|NW_011626409.1_mrna_XM_011065819.1_187	1.53423981058016	1.19238289539844
lcl|NW_011626409.1_mrna_XM_011065899.1_186	0.588667148542879	2.0493597364179
lcl|NW_011626409.1_mrna_XM_011065974.1_188	1.02060176879342	0.616265773212004
lcl|NW_011626409.1_mrna_XM_011066085.1_185	4.68360221858974	4.88433262311517
lcl|NW_011626409.1_mrna_XM_011066211.1_192	2.52565365247227	0.830503905751192
lcl|NW_011626409.1_mrna_XM_011066283.1_191	0.437832863790758	0.0273935018169254
lcl|NW_011626409.1_mrna_XM_011066395.1_190	2.09917755943381	2.39723156656134
lcl|NW_011626409.1_mrna_XM_011066513.1_194	7.56221211266279	10.514928766889
lcl|NW_011626409.1_mrna_XM_011066584.1_195	2.10404552862853	3.42797034055251
lcl|NW_011626409.1_mrna_XM_011066709.1_193	3.43555402727866	5.28876079940993
lcl|NW_011626409.1_mrna_XM_011066824.1_196	7.31769845637402	7.01209843188334
lcl|NW_011626409.1_mrna_XM_011066937.1_197	1.79133207190427	2.71871510139668
lcl|NW_011626409.1_mrna_XM_011067019.1_198	1.10927041824426	1.66452271706462
lcl|NW_011626409.1_mrna_XM_011067120.1_202	3.96111500230858	4.48331652354961
lcl|NW_011626409.1_mrna_XM_011067183.1_200	1.74049652084233	3.9800782501047
lcl|NW_011626409.1_mrna_XM_011067252.1_199	2.28907612304017	4.95536589630274
lcl|NW_011626409.1_mrna_XM_011067339.1_201	2.23055570192767	1.29454786802981
lcl|NW_011626409.1_mrna_XM_011067456.1_203	4.95105061204092	0.400118213674201
lcl|NW_011626409.1_mrna_XM_011067558.1_204	3.32316462788089	0.465620292798668
lcl|NW_011626409.1_mrna_XM_011067675.1_206	0.642557726413825	0.474935628476811
lcl|NW_011626409.1_mrna_XM_011067794.1_209	7.22111653905327	9.64477071903462
lcl|NW_011626409.1_mrna_XM_011067917.1_208	1.53768566571033	2.18971061467326
lcl|NW_011626409.1_mrna_XM_011067981.1_207	0.323946290302523	0.774463965282792
lcl|NW_011626409.1_mrna_XM_011068082.1_212	1.16188112901449	0.234774230237102
lcl|NW_011626409.1_mrna_XM_011068160.1_210	1.47002684590847	0.253425472968485
lcl|NW_011626409.1_mrna_XM_011068239.1_211	0.709462374002568	1.33465247099094
lcl|NW_011626409.1_mrna_XM_011068374.1_216	0.344313683521509	0
lcl|NW_011626409.1_mrna_XM_011068446.1_215	0.756356801286248	0
lcl|NW_011626409.1_mrna_XM_011068525.1_213	2.69513015285282	0.2660395858031
lcl|NW_011626409.1_mrna_XM_011068608.1_214	0.640105705240147	0
lcl|NW_011626409.1_mrna_XM_011068731.1_217	3.08028020239611	1.23232868926537
lcl|NW_011626409.1_mrna_XM_011068801.1_218	0.89123418411213	1.31988297822616
lcl|NW_011626409.1_mrna_XM_011069039.1_219	0.0149238587151895	1.1278625286649
lcl|NW_011626409.1_mrna_XM_011069113.1_223	0.88693438464406	1.939485494045
lcl|NW_011626409.1_mrna_XM_011069198.1_220	0.654118552370875	0.682103875982854
lcl|NW_011626409.1_mrna_XM_011069285.1_221	0.416445509005832	0.404430684302204
lcl|NW_011626409.1_mrna_XM_011069365.1_222	1.14302428393967	1.77557581163566
lcl|NW_011626409.1_mrna_XM_011069465.1_224	4.79336311469563	6.36187664501322
lcl|NW_011626409.1_mrna_XM_011069477.1_227	0.16240362548772	0
lcl|NW_011626409.1_mrna_XM_011069486.1_228	2.83674136379781	2.19395598079469
lcl|NW_011626409.1_mrna_XM_011069496.1_225	1.55406365801238	1.09937834631795
lcl|NW_011626409.1_mrna_XM_011069504.1_226	1.06931711709358	0.764134473458846
lcl|NW_011626409.1_mrna_XM_011069517.1_233	7.26971617379455	7.04728742479851
lcl|NW_011626409.1_mrna_XM_011069529.1_229	4.64972870890534	4.24965684822993
lcl|NW_011626409.1_mrna_XM_011069538.1_231	0.129877643744667	0
lcl|NW_011626409.1_mrna_XM_011069546.1_232	2.09339414524412	3.11163286884726
lcl|NW_011626409.1_mrna_XM_011069557.1_230	2.46544407742181	2.53344602713264
lcl|NW_011626409.1_mrna_XM_011069568.1_237	0.759858640950882	2.23898144819832
lcl|NW_011626409.1_mrna_XM_011069575.1_236	0.709851365004207	3.54573566562695
lcl|NW_011626409.1_mrna_XM_011069583.1_238	3.36605706684029	1.44402799315091
lcl|NW_011626409.1_mrna_XM_011069591.1_234	4.89775227546574	6.23063407202643
lcl|NW_011626409.1_mrna_XM_011069595.1_235	1.03030485214376	1.72835847863992
lcl|NW_011626409.1_mrna_XM_011069605.1_239	0.742293522201588	1.28111735015803
lcl|NW_011626409.1_mrna_XM_011069612.1_242	5.78959767636758	4.89960539011374
lcl|NW_011626409.1_mrna_XM_011069626.1_240	2.92020800257	0.200126755064654
lcl|NW_011626409.1_mrna_XM_011069635.1_241	1.24371786260875	2.05333734788731
lcl|NW_011626409.1_mrna_XM_011069647.1_244	2.75730863620267	5.78713871622239
lcl|NW_011626409.1_mrna_XM_011069658.1_243	4.10376332139258	4.23662910954217
lcl|NW_011626409.1_mrna_XM_011069666.1_245	3.50924409475925	0.971170128440753
lcl|NW_011626409.1_mrna_XM_011069682.1_247	1.2715173219818	0.68835941186882
lcl|NW_011626409.1_mrna_XM_011069691.1_246	1.4751641316405	1.43477411474685
lcl|NW_011626409.1_mrna_XM_011069703.1_248	1.5629123615867	3.94261715983975
lcl|NW_011626409.1_mrna_XM_011069717.1_249	5.80149302306706	7.82852510000717
lcl|NW_011626409.1_mrna_XM_011069730.1_250	7.02584037768082	7.30725844095475
lcl|NW_011626409.1_mrna_XM_011069744.1_251	2.79763604473644	4.4531759664001
lcl|NW_011626409.1_mrna_XM_011069752.1_252	3.25710080657653	3.35900392497488
lcl|NW_011626409.1_mrna_XM_011069765.1_255	0.114464162146527	0.522241840592198
lcl|NW_011626409.1_mrna_XM_011069778.1_258	2.66271957355031	4.56680249674851
lcl|NW_011626409.1_mrna_XM_011069787.1_256	1.93355877588042	1.60640727306558
lcl|NW_011626409.1_mrna_XM_011069795.1_257	0.179128516786456	1.31965579331824
lcl|NW_011626409.1_mrna_XM_011069805.1_259	0.706527337246857	0.145345223564953
lcl|NW_011626409.1_mrna_XM_011069813.1_260	0.971721193943677	0.733277684294521
lcl|NW_011626409.1_mrna_XM_011069823.1_261	1.11537372550987	1.31487502646386
lcl|NW_011626409.1_mrna_XM_011069833.1_263	3.92944600939556	6.13395586710222
lcl|NW_011626409.1_mrna_XM_011069841.1_262	4.99585084444473	3.73858669576752
lcl|NW_011626409.1_mrna_XM_011069849.1_264	2.34743710857864	4.19960115425669
lcl|NW_011626409.1_mrna_XM_011069858.1_266	3.32730412723186	2.27118869123048
lcl|NW_011626409.1_mrna_XM_011069864.1_267	0.275934550194399	2.34917855857672
lcl|NW_011626409.1_mrna_XM_011069876.1_268	4.34236991772836	4.68434812592139
lcl|NW_011626409.1_mrna_XM_011069889.1_269	3.04100442000321	5.50236144519044
lcl|NW_011626409.1_mrna_XM_011069901.1_272	3.7495738885464	7.1516224211
lcl|NW_011626409.1_mrna_XM_011069910.1_271	2.26728058631072	4.16078980579801
lcl|NW_011626409.1_mrna_XM_011069923.1_270	5.36571832541142	7.65338861614991
lcl|NW_011626409.1_mrna_XM_011069935.1_274	3.94253013706464	5.78707705204394
lcl|NW_011626409.1_mrna_XM_011069944.1_273	0.936291257110848	1.29192967025591
lcl|NW_011626409.1_mrna_XM_011069956.1_277	0.715854365776198	3.66416509751531
lcl|NW_011626409.1_mrna_XM_011069964.1_276	4.55002853675568	5.31849549800395
lcl|NW_011626409.1_mrna_XM_011069972.1_275	2.60506213961062	2.88853533702332
lcl|NW_011626409.1_mrna_XM_011069983.1_282	2.23626820108404	5.97042974632215
lcl|NW_011626409.1_mrna_XM_011069990.1_279	2.26278522766412	1.35453760512042
lcl|NW_011626409.1_mrna_XM_011069999.1_278	1.33228043761824	1.47133201507416
lcl|NW_011626409.1_mrna_XM_011070007.1_280	2.10902334439613	1.16016917455332
lcl|NW_011626409.1_mrna_XM_011070015.1_281	4.7657029485363	7.60783031353152
lcl|NW_011626409.1_mrna_XM_011070028.1_283	4.24603524668993	5.60933296057015
lcl|NW_011626409.1_mrna_XM_011070039.1_284	2.05539830898361	3.46133740337459
lcl|NW_011626409.1_mrna_XM_011070052.1_285	7.42313677628485	9.00069643936355
lcl|NW_011626409.1_mrna_XM_011070065.1_286	3.17932482325028	4.65560045367205
lcl|NW_011626409.1_mrna_XM_011070079.1_288	2.34427657387102	3.87129055478842
lcl|NW_011626409.1_mrna_XM_011070086.1_287	2.04446188700644	1.86201046085948
lcl|NW_011626409.1_mrna_XM_011070098.1_290	3.92072337688792	5.25180554481106
lcl|NW_011626409.1_mrna_XM_011070102.1_289	2.28556702402954	4.52901198298083
lcl|NW_011626409.1_mrna_XM_011070113.1_291	2.24408709930144	2.04734185703109
lcl|NW_011626409.1_mrna_XM_011070125.1_294	3.99396071871629	4.79455766435435
lcl|NW_011626409.1_mrna_XM_011070138.1_293	2.57314279436777	3.17107741191187
lcl|NW_011626409.1_mrna_XM_011070152.1_292	3.20264077139033	3.45077339829944
lcl|NW_011626409.1_mrna_XM_011070167.1_296	1.86871786172692	2.91410029488849
lcl|NW_011626409.1_mrna_XM_011070178.1_125	2.31723570099566	0.831233276743629
lcl|NW_011626409.1_mrna_XM_011070202.1_171	3.63072778678988	0.687987026394777
lcl|NW_011626409.1_mrna_XM_011070215.1_174	2.30153790009807	1.70986308087823
lcl|NW_011626409.1_mrna_XM_011070228.1_178	0.107971175925889	0.835854665162957
lcl|NW_011626409.1_mrna_XM_011070237.1_179	0	0.468981148485426
lcl|NW_011626409.1_mrna_XM_011070246.1_189	0.311163581088089	1.13261677625857
lcl|NW_011626409.1_mrna_XM_011070265.1_253	5.76719629202167	6.84547325478375
lcl|NW_011626409.1_mrna_XM_011070271.1_254	3.48616317677613	5.36747160853043
lcl|NW_011626409.1_mrna_XM_011070282.1_265	1.09323933846492	3.7206456609163
lcl|NW_011626409.1_mrna_XM_011070290.1_295	3.5667806610495	3.78501880470156
lcl|NW_011626409.1_ncrna_XR_846684.1_155	1.27363660112201	3.61320457837079
lcl|NW_011626409.1_ncrna_XR_846730.1_161	5.55850949099851	8.70264673352574
lcl|NW_011626409.1_ncrna_XR_846832.1_177	0.210001796644981	1.15909151160334
lcl|NW_011626409.1_trna_205	0	0
lcl|NW_011626410.1_mrna_XM_011070325.1_297	0.480919767202496	1.00638579894613
lcl|NW_011626410.1_mrna_XM_011070338.1_298	2.01317733083142	3.77457183060529
lcl|NW_011626410.1_mrna_XM_011070348.1_299	0.365825583661792	0.470607911833398
lcl|NW_011626410.1_ncrna_XR_847226.1_300	2.02477430916896	2.78588431441185
lcl|NW_011626416.1_ncrna_XR_847230.1_301	0.410664518687297	2.39047621562115
lcl|NW_011626417.1_mrna_XM_011070376.1_302	0	1.25744727509091
lcl|NW_011626417.1_mrna_XM_011070390.1_303	0.0446223166157814	1.22634272065516
lcl|NW_011626421.1_mrna_XM_011070402.1_304	1.74207191818411	4.45458822836356
lcl|NW_011626421.1_mrna_XM_011070411.1_306	3.22350289635409	1.69683098225002
lcl|NW_011626421.1_mrna_XM_011070420.1_305	4.45666673919071	5.6426451953302
lcl|NW_011626421.1_mrna_XM_011070428.1_307	6.16443695525164	5.51105386174737
lcl|NW_011626421.1_mrna_XM_011070457.1_310	5.72602217846676	6.226693246182
lcl|NW_011626421.1_mrna_XM_011070476.1_313	2.24130085468278	3.86409932525292
lcl|NW_011626421.1_mrna_XM_011070482.1_312	2.16657940814857	3.89996651517814
lcl|NW_011626421.1_mrna_XM_011070489.1_311	3.86509177437299	2.6875465309831
lcl|NW_011626421.1_mrna_XM_011070498.1_318	0	0.0490840877477406
lcl|NW_011626421.1_mrna_XM_011070507.1_316	0.893941082920265	2.49607297247757
lcl|NW_011626421.1_mrna_XM_011070511.1_314	4.39913252368191	4.53476251336285
lcl|NW_011626421.1_mrna_XM_011070516.1_315	2.88088478102117	1.34681634287773
lcl|NW_011626421.1_mrna_XM_011070544.1_323	5.04177842089853	6.37115009998703
lcl|NW_011626421.1_mrna_XM_011070552.1_322	2.04308365467564	2.79832891150531
lcl|NW_011626421.1_mrna_XM_011070560.1_324	4.66266505834363	1.18694014689891
lcl|NW_011626421.1_mrna_XM_011070602.1_329	0.987163036444311	1.27175167429818
lcl|NW_011626421.1_mrna_XM_011070610.1_328	0.269776747860086	0.67197709398677
lcl|NW_011626421.1_mrna_XM_011070618.1_327	0.146798363582116	1.63181241140865
lcl|NW_011626421.1_mrna_XM_011070625.1_330	1.33720961293837	2.72800731654019
