scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	isolation_source	collection_date	geo_loc_name	biosamplemodel	sequencing_batch	time_apf	biological_replicate	breed	replicate	collected_by	dev_stage	caste	knockdown	time_point	culture_medium	timepoint	technology	colony_type	internal_name	developmental_stage	colony	genotype/variation	time	host	sample_type	gender	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Harpegnathos saltator	non-visual brain (central brain, br)	non-visual brain (central brain, Br)					non-visual brain (central brain, Br)			no		PRJNA861827	SAMN29927693	SRX16596404	SRR20572598	SRA1461669	SRS14231431	SRP387815	Insulin signaling in the long-lived reproductive caste of ants	GSM6380716: Brain, Revertant, 1; Harpegnathos saltator; RNA-Seq		Brain, Revertant, 1		GSM6380716	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000	35185010	1794435510	610551600								Biology, New York University	SUB11849901	36048960	610380	2022-07-27 00:21:06	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR020/20572/SRR20572598/SRR20572598.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20572598/SRR20572598	gs://sra-pub-zq-104/SRR20572598/SRR20572598.lite.1													revertant (R)															2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
