scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	isolation_source	collection_date	geo_loc_name	biosamplemodel	sequencing_batch	time_apf	biological_replicate	breed	replicate	collected_by	dev_stage	caste	knockdown	time_point	culture_medium	timepoint	technology	colony_type	internal_name	developmental_stage	colony	genotype/variation	time	host	sample_type	gender	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Harpegnathos saltator					d3		Day 3 worker brain			no		PRJNA722884	SAMN18795624	SRX10633262	SRR14271622	SRA1220194	SRS8729502	SRP315310	RNA-seq from Harpegnathos worker brains	GSM5252226: d3_worker_rep2; Harpegnathos saltator; RNA-Seq		d3_worker_rep2			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	18891807	5705325714	2576203982								GEO	GEO: GSE172307	34838024	610380	2021-11-11 12:02:34	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14271/SRR14271622/SRR14271622.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR14271622/SRR14271622	gs://sra-pub-zq-103/SRR14271622/SRR14271622.lite.1													worker															2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
