scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	isolation_source	collection_date	geo_loc_name	biosamplemodel	sequencing_batch	time_apf	biological_replicate	breed	replicate	collected_by	dev_stage	caste	knockdown	time_point	culture_medium	timepoint	technology	colony_type	internal_name	developmental_stage	colony	genotype/variation	time	host	sample_type	gender	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Harpegnathos saltator					d0		Day 0 worker brain			no		PRJNA722884	SAMN18795620	SRX10633273	SRR14271633	SRA1220194	SRS8729513	SRP315310	RNA-seq from Harpegnathos worker brains	GSM5252237: d0_worker_rep3; Harpegnathos saltator; RNA-Seq		d0_worker_rep3			paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	22530879	6804325458	2831463354								GEO	GEO: GSE172307	34838024	610380	2021-11-11 12:02:34	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR014/14271/SRR14271633/SRR14271633.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR14271633/SRR14271633	gs://sra-pub-zq-101/SRR14271633/SRR14271633.lite.1													worker															2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
