scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	isolation_source	collection_date	geo_loc_name	biosamplemodel	sequencing_batch	time_apf	biological_replicate	breed	replicate	collected_by	dev_stage	caste	knockdown	time_point	culture_medium	timepoint	technology	colony_type	internal_name	developmental_stage	colony	genotype/variation	time	host	sample_type	gender	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Harpegnathos saltator	whole body	whole body					whole individuals			no		PRJNA154155	SAMN00709356	SRX091815	SRR330977	SRA044993	SRS257397	SRP007829	smRNA sequencing of queen and virgin queen of two ants: Camponotus floridanus and Harpegnathos saltator	GSM777321: HS_VQ (smRNA-seq)		HS_VQ (smRNA-seq)		GSM777321: HS_VQ (smRNA-seq)	single	RNA-Seq	TRANSCRIPTOMIC	other	Illumina HiSeq 2000	18810546	658369110	339098267			35	0	Application Read	Forward	1	GEO	GEO: GSE31344	22885060	610380	2012-08-10 14:43:07	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/330/SRR330977/SRR330977.sralite.1	s3://sra-pub-zq-2/SRR330977/SRR330977.sralite.1	gs://sra-pub-zq-101/SRR330977/SRR330977.zq.1																										virgin queen		2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
