scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link
Apis mellifera	rna of the whole pupae	RNA of the whole pupae						yes	yes	no		PRJNA429508	SAMN08271906	SRX3579765	SRR6489893	SRA645901	SRS2849192	SRP130760	IAPV RNA-seq and BS-seq	RNA-Seq of Apis mellifera: pupae 106	IAPV_5h	Apis mellifera after IAPV infection		106_S4_L001_R1_001.fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	NextSeq 500	21616839	6528285378.0	2441354230.0								Agricultural Research and Development	Central State University	SUB3404557		7460	2019-01-01 00:17:21							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/489/SRR6489893.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR6489893/SRR6489893	gs://sra-pub-zq-105/SRR6489893/SRR6489893.zq.1
Apis mellifera	rna of the whole pupae	RNA of the whole pupae						yes	yes	no		PRJNA429508	SAMN08271906	SRX3579764	SRR6489894	SRA645901	SRS2849192	SRP130760	IAPV RNA-seq and BS-seq	RNA-Seq of Apis mellifera: pupae 107	IAPV_5h	Apis mellifera after IAPV infection		107_S5_L001_R1_001.fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	NextSeq 500	25149643	7595192186.0	2819492238.0								Agricultural Research and Development	Central State University	SUB3404557		7460	2019-01-01 00:17:21							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/489/SRR6489894.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR6489894/SRR6489894	gs://sra-pub-zq-102/SRR6489894/SRR6489894.zq.1
Apis mellifera	rna of the whole pupae	RNA of the whole pupae						yes	yes	no		PRJNA429508	SAMN08271906	SRX3579763	SRR6489895	SRA645901	SRS2849192	SRP130760	IAPV RNA-seq and BS-seq	RNA-Seq of Apis mellifera: pupae 108	IAPV_5h	Apis mellifera after IAPV infection		108-2_S6_L001_R1_001.fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	NextSeq 500	22236184	6715327568.0	2518512356.0								Agricultural Research and Development	Central State University	SUB3404557		7460	2019-01-01 00:17:21							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/489/SRR6489895.sralite.1	s3://sra-pub-zq-4/SRR6489895/SRR6489895.sralite.1	gs://sra-pub-zq-103/SRR6489895/SRR6489895.zq.1
Apis mellifera	rna of the whole pupae	RNA of the whole pupae						yes	yes	no		PRJNA429508	SAMN08271907	SRX3579762	SRR6489896	SRA645901	SRS2849191	SRP130760	IAPV RNA-seq and BS-seq	RNA-Seq of Apis mellifera: pupae 109	PBS_20h	Apis mellifera after IAPV infection		109_S7_L001_R1_001.fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	NextSeq 500	20080107	6064192314.0	2263175897.0								Agricultural Research and Development	Central State University	SUB3404557		7460	2019-01-01 00:17:21							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/489/SRR6489896/SRR6489896.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR6489896/SRR6489896	gs://sra-pub-zq-105/SRR6489896/SRR6489896.zq.1
Apis mellifera	rna of the whole pupae	RNA of the whole pupae						yes	yes	no		PRJNA429508	SAMN08271907	SRX3579761	SRR6489897	SRA645901	SRS2849191	SRP130760	IAPV RNA-seq and BS-seq	RNA-Seq of Apis mellifera: pupae 111	PBS_20h	Apis mellifera after IAPV infection		111_S8_L001_R1_001.fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	NextSeq 500	21982644	6638758488.0	2475237210.0								Agricultural Research and Development	Central State University	SUB3404557		7460	2019-01-01 00:17:21							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/489/SRR6489897.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR6489897/SRR6489897	gs://sra-pub-zq-104/SRR6489897/SRR6489897.zq.1
