bwbw_mean	bwbw_median	bwbw_variance	wibw_mean	wibw_median	wibw_variance	bwwi_mean	bwwi_median	bwwi_variance	wiwi_mean	wiwi_median	wiwi_variance
round_0	0.745562530360055	0.752742319990188	0.00377091313806293	NA	NA	NA	0.848264870567759	0.853241786481187	0.00219424971445696	0.922359135284275	0.921481304439864	0.000482725082814729
round_1	0.808230192909029	0.807600100446471	0.000337477515702103	NA	NA	NA	0.931689241438175	0.931613743597182	3.27869850430691e-05	0.931831892336144	0.929534374753825	0.000278115276131908
round_2	0.808230192909029	0.807600100446471	0.000337477515702103	NA	NA	NA	0.931689241438175	0.931613743597182	3.27869850430691e-05	0.931831892336144	0.929534374753825	0.000278115276131908
