"Group"	"BioProject"	"Library layout"	"Library selection"	"Instrument"	"Mapping rate"	"Log10 total reads"	"Log10 total bases"
-0.00864054349403021	0.686218816373694	-0.00864054349403021	0.0454165367849594	-0.00864054349403021	0.274323916937014	0.725324410647735	0.607220402702014
0.144583461290014	0.5779324883113	0.144583461290014	0.476060222815626	0.144583461290014	0.445237704479751	0.0561614737526622	-0.00460122993172685
0.0331704628020111	0.792768871667423	0.0331704628020109	0.562819267379261	0.0331704628020111	-0.0138989753038916	0.0355349703394687	-0.00398864560206214
0.296375329455945	0.542772129881934	0.296375329455945	0.329083743916865	0.296375329455945	-0.00209164810350781	-0.00797391106145273	0.0191614762990276
-0.00885224324511147	-0.0432868089148386	-0.00885224324511147	-0.0206943385262279	-0.00885224324511147	-0.0025886422304271	-0.0151513516117521	-0.0133963908679486
-0.0139184901239162	-0.0589801495232545	-0.0139184901239162	-0.0283960822244129	-0.0139184901239162	-0.00328739832151959	-0.0120082086356577	-0.011886265623803
