bwbw_mean	bwbw_median	bwbw_variance	wibw_mean	wibw_median	wibw_variance	bwwi_mean	bwwi_median	bwwi_variance	wiwi_mean	wiwi_median	wiwi_variance
round_0	0.640745691943935	0.604668399813275	0.0158965003969025	NA	NA	NA	0.734859566959313	0.734676191459169	0.00302389771978955	0.792728916791255	0.786313736446106	0.00316348150044675
round_1	0.846636049080693	0.816503160402147	0.00674322281779002	NA	NA	NA	0.943270892676087	0.945703603764329	0.000169124978143684	0.948976038561984	0.950314120533395	0.000140197679150424
round_8	0.836808093522182	0.808399892754327	0.00655795605897054	NA	NA	NA	0.942251994003237	0.944967910707416	0.000180344746391211	0.947115982645395	0.948489819493223	0.000188711595073337
