target_id	whole body sample	whole body	brain
lcl|NW_027509230.1_miscrna_XR_013256881.1_1056	6.04460735203481	3.79594041760009	1.45724038050866
lcl|NW_027509230.1_miscrna_XR_013256969.1_798	0.196504995754238	0.184072108209564	0.480160407612942
lcl|NW_027509230.1_miscrna_XR_013257088.1_383	1.83007970597554	1.17594785752234	3.51506889985708
lcl|NW_027509230.1_miscrna_XR_013257154.1_359	0	0.913948633936184	2.53800881874425
lcl|NW_027509230.1_miscrna_XR_013257155.1_357	0.0581252165266502	0.698213817510606	0.781828483128183
lcl|NW_027509230.1_miscrna_XR_013257156.1_356	0.669384613167117	0.434091983634686	0.935898480113909
lcl|NW_027509230.1_miscrna_XR_013257168.1_410	1.77069949919248	0.0630421454628511	0.104444527746372
lcl|NW_027509230.1_miscrna_XR_013257169.1_411	1.52966206163702	0	0.113152961265596
lcl|NW_027509230.1_miscrna_XR_013257170.1_412	0.694739443581291	0.0578259026356933	0.04539128846479
lcl|NW_027509230.1_miscrna_XR_013257187.1_287	0.659865425490579	0.388303194887356	1.04014325515942
lcl|NW_027509230.1_miscrna_XR_013258803.1_869	0.441701730624481	0.910100055489062	0.275644535226525
lcl|NW_027509230.1_miscrna_XR_013260293.1_1085	0	0.19864516754732	0.26651842298858
lcl|NW_027509230.1_mrna_XM_077398174.1_978	5.15346008770221	5.5368488286076	4.66308145832751
lcl|NW_027509230.1_mrna_XM_077398175.1_1371	8.72406915680721	9.16811870988985	5.42143803055936
lcl|NW_027509230.1_mrna_XM_077398185.1_1084	4.31044115311689	1.80563814195342	0.988430661373327
lcl|NW_027509230.1_mrna_XM_077398200.1_987	0.496949544445941	0.437647650756055	0.0479899080009122
lcl|NW_027509230.1_mrna_XM_077398213.1_201	4.48345888053636	4.84394631062951	4.54140186537209
lcl|NW_027509230.1_mrna_XM_077398222.1_200	2.94840884686367	4.47000455864174	3.33621937731928
lcl|NW_027509230.1_mrna_XM_077398232.1_199	0.495281461781182	2.79061921832167	0.472865126174953
lcl|NW_027509230.1_mrna_XM_077398245.1_237	2.5783978350757	2.34028123811139	1.39937225768004
lcl|NW_027509230.1_mrna_XM_077398254.1_239	3.24164405107005	2.58884052946007	1.99835895461568
lcl|NW_027509230.1_mrna_XM_077398262.1_241	0.835882099937848	0.813760116913754	1.55646923454252
lcl|NW_027509230.1_mrna_XM_077398266.1_1370	7.76650645981715	6.98571423705746	4.35281721622842
lcl|NW_027509230.1_mrna_XM_077398270.1_238	1.64776558287646	1.49207630899757	1.58370312751372
lcl|NW_027509230.1_mrna_XM_077398279.1_240	1.90467781791236	1.47179346500255	1.36177723339947
lcl|NW_027509230.1_mrna_XM_077398294.1_218	3.47125795974573	2.1753573536234	1.29494602021347
lcl|NW_027509230.1_mrna_XM_077398303.1_220	0	1.54415745642548	0.263158614796873
lcl|NW_027509230.1_mrna_XM_077398312.1_219	2.93167754315441	2.27362966309695	3.18978688303573
lcl|NW_027509230.1_mrna_XM_077398327.1_202	0.649474257006657	0.477541225695999	0.530706837502964
lcl|NW_027509230.1_mrna_XM_077398332.1_198	4.05909823099756	3.17937253480097	1.70578393855203
lcl|NW_027509230.1_mrna_XM_077398343.1_204	1.32864713015733	0.807154219085328	0.824191915661609
lcl|NW_027509230.1_mrna_XM_077398357.1_157	0.129220431685601	0.234220997937408	0.148968460523141
lcl|NW_027509230.1_mrna_XM_077398366.1_158	0.284869140525441	0.598200170625202	0.347688737856224
lcl|NW_027509230.1_mrna_XM_077398377.1_195	3.96866836446183	3.49709347817256	3.19591100578238
lcl|NW_027509230.1_mrna_XM_077398387.1_186	3.7967539175423	2.91355644330461	3.28636052285764
lcl|NW_027509230.1_mrna_XM_077398396.1_196	4.5913805570565	4.41897271418638	4.03651517145901
lcl|NW_027509230.1_mrna_XM_077398401.1_1384	5.81544820649161	5.78861062448042	6.519862822742
lcl|NW_027509230.1_mrna_XM_077398411.1_210	2.19170924163859	1.92495435143294	1.75354887515283
lcl|NW_027509230.1_mrna_XM_077398417.1_209	1.77611945474437	1.70615688047474	3.17245633427851
lcl|NW_027509230.1_mrna_XM_077398426.1_208	4.04876648841322	3.90998765499737	4.12454236013286
lcl|NW_027509230.1_mrna_XM_077398435.1_207	4.88492142523195	3.58918559614334	2.41532783758773
lcl|NW_027509230.1_mrna_XM_077398450.1_184	3.70082785710025	1.86463885656361	0.489763471438758
lcl|NW_027509230.1_mrna_XM_077398457.1_183	4.40777985948747	4.77182783331365	4.94908899594914
lcl|NW_027509230.1_mrna_XM_077398467.1_169	0.413831781558545	0.342677648562571	1.15347508830691
lcl|NW_027509230.1_mrna_XM_077398476.1_168	0.115065071827467	0.493072979727418	1.20546423262484
lcl|NW_027509230.1_mrna_XM_077398485.1_167	0.289402758409567	0.773844410313415	0.954822728230732
lcl|NW_027509230.1_mrna_XM_077398497.1_205	5.66987759022567	5.30907245746999	3.46645879268714
lcl|NW_027509230.1_mrna_XM_077398506.1_159	6.33199204540332	5.66273566366632	7.13555980600332
lcl|NW_027509230.1_mrna_XM_077398513.1_160	2.88833929484083	2.72164604316578	2.26866232533386
lcl|NW_027509230.1_mrna_XM_077398518.1_1383	7.43714428635908	7.8089043277533	7.03502079934829
lcl|NW_027509230.1_mrna_XM_077398519.1_161	2.72389484119181	2.8761588299185	2.04132225086966
lcl|NW_027509230.1_mrna_XM_077398527.1_162	2.65184037945953	3.47022821110519	2.35629942758278
lcl|NW_027509230.1_mrna_XM_077398542.1_188	0.513655470546857	0.142327977656274	0.468218776505345
lcl|NW_027509230.1_mrna_XM_077398556.1_190	0	0.378174637350351	0.0234263721325281
lcl|NW_027509230.1_mrna_XM_077398565.1_192	0.454554701115819	1.97817186534211	0.148094915020262
lcl|NW_027509230.1_mrna_XM_077398573.1_193	0	1.35171900814218	0.0606777412558895
lcl|NW_027509230.1_mrna_XM_077398582.1_194	0.699344817646635	0.199835622788516	0.140555011476828
lcl|NW_027509230.1_mrna_XM_077398591.1_191	1.02846077656347	0.359370628194725	0.570012777118377
lcl|NW_027509230.1_mrna_XM_077398598.1_189	0.518393272072074	0.0844556149390717	0.518602812221054
lcl|NW_027509230.1_mrna_XM_077398606.1_214	2.38382713656889	2.03413703353325	3.3137129381413
lcl|NW_027509230.1_mrna_XM_077398614.1_216	1.95746351385714	1.60689078160509	1.30708017917941
lcl|NW_027509230.1_mrna_XM_077398621.1_215	1.22561965814948	0.973720515141009	2.05074317387396
lcl|NW_027509230.1_mrna_XM_077398629.1_213	0.344240123311693	0.294549214069007	0.144262576994114
lcl|NW_027509230.1_mrna_XM_077398638.1_217	0.956665647523796	1.09046419127071	0.893725698481806
lcl|NW_027509230.1_mrna_XM_077398651.1_211	3.42808527065024	4.71970022770316	4.0143906287873
lcl|NW_027509230.1_mrna_XM_077398662.1_153	1.78982606588748	1.12769385949711	7.47867728183135
lcl|NW_027509230.1_mrna_XM_077398672.1_154	0.513675025236226	0.405732743713218	1.00597156447047
lcl|NW_027509230.1_mrna_XM_077398682.1_155	0	0.3732346042491	0.808013262924929
lcl|NW_027509230.1_mrna_XM_077398690.1_156	0.923454086276856	0.366954242200809	0.928961961798276
lcl|NW_027509230.1_mrna_XM_077398700.1_152	0.489545754633664	0.152677037940828	1.4237077488442
lcl|NW_027509230.1_mrna_XM_077398714.1_185	3.12132848209381	2.7256282141067	4.95081142874442
lcl|NW_027509230.1_mrna_XM_077398728.1_174	0	0	0
lcl|NW_027509230.1_mrna_XM_077398737.1_166	2.63480060262039	2.03104003111291	0.997636139072373
lcl|NW_027509230.1_mrna_XM_077398745.1_171	2.06241496910563	1.12101389294174	1.37358422157582
lcl|NW_027509230.1_mrna_XM_077398752.1_165	0	1.07828870713489	0.738355703908093
lcl|NW_027509230.1_mrna_XM_077398761.1_170	0.526016939044163	0.477092074505936	0.437319636293044
lcl|NW_027509230.1_mrna_XM_077398771.1_164	0.496244747194331	0.188172908393956	0
lcl|NW_027509230.1_mrna_XM_077398776.1_117	1.30673460588601	0.704558864018513	1.14083414059236
lcl|NW_027509230.1_mrna_XM_077398781.1_163	0	0.0806656333993828	0.0467135573690871
lcl|NW_027509230.1_mrna_XM_077398791.1_176	0.173438896681957	0.0623279191398091	0
lcl|NW_027509230.1_mrna_XM_077398799.1_178	0	0.0611666947404206	0.029231365932157
lcl|NW_027509230.1_mrna_XM_077398807.1_175	0.00409853655002387	0.154027186124035	0.0543452768712334
lcl|NW_027509230.1_mrna_XM_077398816.1_180	1.61956652917832	0.809839972222603	0.270258200939824
lcl|NW_027509230.1_mrna_XM_077398824.1_177	0.266336885659214	0	0.0969291742839568
lcl|NW_027509230.1_mrna_XM_077398830.1_179	1.58970576587746	0.983796051864009	0.950833936053539
lcl|NW_027509230.1_mrna_XM_077398840.1_181	1.63886975978768	1.99540666867872	0.229261099484278
lcl|NW_027509230.1_mrna_XM_077398844.1_172	1.68338606745407	0.61874558992013	4.08839132980068
lcl|NW_027509230.1_mrna_XM_077398851.1_173	2.00588505859332	1.65842023351389	5.67065504335052
lcl|NW_027509230.1_mrna_XM_077398856.1_115	0.763799546695906	0.65449586612495	1.983550533577
lcl|NW_027509230.1_mrna_XM_077398866.1_224	0	0	0
lcl|NW_027509230.1_mrna_XM_077398875.1_226	2.52059224645213	2.3792678447783	2.67841435102094
lcl|NW_027509230.1_mrna_XM_077398886.1_225	1.82289039962286	1.25664098737174	1.15681216421431
lcl|NW_027509230.1_mrna_XM_077398896.1_222	1.92612729923542	0.800248532824259	0.602703403687221
lcl|NW_027509230.1_mrna_XM_077398905.1_223	5.92666110053389	4.97545840534262	4.20230151067847
lcl|NW_027509230.1_mrna_XM_077398916.1_227	0.124587001264486	0.0527123345510185	1.31240947846238
lcl|NW_027509230.1_mrna_XM_077398930.1_212	6.85189017116319	4.81057977749118	7.81854358474371
lcl|NW_027509230.1_mrna_XM_077398941.1_197	5.50584622448719	5.43847883358342	4.67765818857189
lcl|NW_027509230.1_mrna_XM_077398950.1_116	0.28299390933958	0.129281481045328	0.818692548927434
lcl|NW_027509230.1_mrna_XM_077398955.1_182	4.39060012618449	3.9212399960871	4.53483468201366
lcl|NW_027509230.1_mrna_XM_077398971.1_206	6.6486807072954	4.60991172674451	4.77670480193221
lcl|NW_027509230.1_mrna_XM_077398984.1_221	6.5616509366678	5.73984628966158	5.8024156822131
lcl|NW_027509230.1_mrna_XM_077399020.1_120	0.812548896972207	0.392337230264125	1.13430212508253
lcl|NW_027509230.1_mrna_XM_077399032.1_1552	2.72658572932496	1.61609271380154	0.202106086454795
lcl|NW_027509230.1_mrna_XM_077399041.1_1553	2.69529536038624	1.19578581266905	0.63013447833657
lcl|NW_027509230.1_mrna_XM_077399047.1_1531	5.0282000041149	1.54671485568777	0.487918936382039
lcl|NW_027509230.1_mrna_XM_077399065.1_244	0.602323795822596	0.646188542450647	0.625108113221286
lcl|NW_027509230.1_mrna_XM_077399078.1_243	3.63509350339673	4.01477238223619	4.37494569213345
lcl|NW_027509230.1_mrna_XM_077399083.1_242	1.34278828451363	1.58891453294145	1.90145754208803
lcl|NW_027509230.1_mrna_XM_077399090.1_119	1.21068799805288	1.09498234505939	2.41586265203874
lcl|NW_027509230.1_mrna_XM_077399091.1_1210	3.83411664659758	3.22149815520152	2.9118305519594
lcl|NW_027509230.1_mrna_XM_077399101.1_1209	0.27424093828966	0.643312190102654	1.31044587945233
lcl|NW_027509230.1_mrna_XM_077399107.1_1208	0.387904810754379	0.0407238383615437	0.218268522781559
lcl|NW_027509230.1_mrna_XM_077399115.1_997	0.141693203393248	0.153531708148605	0.0859302346758835
lcl|NW_027509230.1_mrna_XM_077399121.1_1340	2.25311502503413	1.54771730198529	0.514946678534125
lcl|NW_027509230.1_mrna_XM_077399127.1_1326	5.72169274724442	4.51683170085917	3.92946046270196
lcl|NW_027509230.1_mrna_XM_077399135.1_1341	1.79742750502471	0.741419164035255	1.13790227493556
lcl|NW_027509230.1_mrna_XM_077399142.1_1342	0	0.962378150577586	1.85813827253279
lcl|NW_027509230.1_mrna_XM_077399148.1_114	0.011030356853624	0.453483934510254	2.11092394192782
lcl|NW_027509230.1_mrna_XM_077399156.1_1466	0.169839973628958	0.413084788544612	0.0149330569225961
lcl|NW_027509230.1_mrna_XM_077399165.1_1467	2.02861476608705	2.77536050456157	0.708508037900466
lcl|NW_027509230.1_mrna_XM_077399176.1_1097	3.03702017133349	2.4574393570148	4.35130530966959
lcl|NW_027509230.1_mrna_XM_077399185.1_1096	0	0.428085240712844	3.41779547326885
lcl|NW_027509230.1_mrna_XM_077399199.1_1251	1.10974306453882	0.300230083918003	0
lcl|NW_027509230.1_mrna_XM_077399206.1_1250	3.10712679681858	1.29450474896986	1.48189132916659
lcl|NW_027509230.1_mrna_XM_077399216.1_1254	0.67414308955911	1.16929870614244	0.219690203756358
lcl|NW_027509230.1_mrna_XM_077399227.1_1252	0	0.302069944120412	2.96512192162867
lcl|NW_027509230.1_mrna_XM_077399237.1_113	2.03986549914783	2.39990826815677	4.95971001940107
lcl|NW_027509230.1_mrna_XM_077399238.1_1253	4.35213797921779	4.73548337411119	2.43093526012863
lcl|NW_027509230.1_mrna_XM_077399250.1_1270	0	0	0.0432649860550263
lcl|NW_027509230.1_mrna_XM_077399258.1_1271	0	0.381221369613496	0.639360966791727
lcl|NW_027509230.1_mrna_XM_077399265.1_1267	0.343665577558217	0.195218595841568	0.864351332246749
lcl|NW_027509230.1_mrna_XM_077399274.1_1272	0	0.180587307233951	0.469017099483499
lcl|NW_027509230.1_mrna_XM_077399283.1_1269	0.744870574886048	0.781950396648674	1.5748333401865
lcl|NW_027509230.1_mrna_XM_077399293.1_1268	0.725118585170555	0.590014451746797	2.0481263801749
lcl|NW_027509230.1_mrna_XM_077399307.1_1258	2.29459230380461	3.05476658584273	1.30647923944896
lcl|NW_027509230.1_mrna_XM_077399316.1_1256	3.85207510695094	3.00234409436188	3.09893757920999
lcl|NW_027509230.1_mrna_XM_077399325.1_118	3.64133390458523	1.67324503658587	1.72766253585946
lcl|NW_027509230.1_mrna_XM_077399326.1_1257	3.95189677263802	2.10235925833226	0.293318793969696
lcl|NW_027509230.1_mrna_XM_077399335.1_1273	0.868271327242861	0.517916143083756	0.644848753123119
lcl|NW_027509230.1_mrna_XM_077399341.1_1281	1.25908088432049	0.488853675395182	3.0361045506104
lcl|NW_027509230.1_mrna_XM_077399348.1_1277	1.99888921297054	0.956228387103934	0.665076339264214
lcl|NW_027509230.1_mrna_XM_077399354.1_1283	0.938572855041625	1.04379344380585	2.06635905820636
lcl|NW_027509230.1_mrna_XM_077399363.1_1280	0.231872576701183	0.345183481563986	0.439892105288459
lcl|NW_027509230.1_mrna_XM_077399370.1_1278	0.601284492661144	0.983283946094194	0.350425462903211
lcl|NW_027509230.1_mrna_XM_077399379.1_1279	0	0.224057818610091	0.0250810206702605
lcl|NW_027509230.1_mrna_XM_077399389.1_1282	0.640147749151734	0.308073697112672	1.20185003981276
lcl|NW_027509230.1_mrna_XM_077399402.1_1375	4.60085261760131	2.9948669797721	3.07218226928786
lcl|NW_027509230.1_mrna_XM_077399403.1_112	1.86012158204464	1.07365885743333	1.44321834676382
lcl|NW_027509230.1_mrna_XM_077399404.1_1276	3.14175361157278	3.82816864251593	3.92997840972336
lcl|NW_027509230.1_mrna_XM_077399410.1_1259	0.107731933380938	0.486355689798987	1.71151211953641
lcl|NW_027509230.1_mrna_XM_077399422.1_1264	0.281370293461902	0.529901508036014	0.155077029089856
lcl|NW_027509230.1_mrna_XM_077399432.1_1261	0	2.49627293019438	0.478657996870648
lcl|NW_027509230.1_mrna_XM_077399441.1_1263	1.06620105213046	0.471094960747783	0.252069146468243
lcl|NW_027509230.1_mrna_XM_077399446.1_1262	2.8747750532417	1.99971439028468	1.00536310477606
lcl|NW_027509230.1_mrna_XM_077399453.1_1265	2.49966924117231	2.49069738785491	4.0514564334125
lcl|NW_027509230.1_mrna_XM_077399457.1_1266	6.08566948167857	6.03059146895134	5.28924962506733
lcl|NW_027509230.1_mrna_XM_077399482.1_1328	3.05567215977675	0.17902883726416	0.0422775669537103
lcl|NW_027509230.1_mrna_XM_077399486.1_1327	2.04529466662057	0.159339142809305	0.0839439798236261
lcl|NW_027509230.1_mrna_XM_077399492.1_1329	0.666557184655644	0.054549418751237	0.156559317155237
lcl|NW_027509230.1_mrna_XM_077399495.1_1331	1.85772231383973	3.0291364554899	3.05382441925605
lcl|NW_027509230.1_mrna_XM_077399500.1_529	4.66009277875868	1.71382926740169	2.31642563920083
lcl|NW_027509230.1_mrna_XM_077399508.1_711	3.24588265343259	2.96145424811647	2.36388873216809
lcl|NW_027509230.1_mrna_XM_077399513.1_547	0.15654995873626	0.981129066039237	0.20036451950121
lcl|NW_027509230.1_mrna_XM_077399517.1_548	0.930615994545962	0.699084583471854	2.05015106985399
lcl|NW_027509230.1_mrna_XM_077399525.1_542	1.57371115365545	1.13882437199386	0.426174870054731
lcl|NW_027509230.1_mrna_XM_077399529.1_544	1.85883160745607	2.58228174526148	1.46428711380827
lcl|NW_027509230.1_mrna_XM_077399539.1_543	1.55115273254084	1.3030371792891	0.929723008728312
lcl|NW_027509230.1_mrna_XM_077399548.1_546	1.69637837340587	1.87336989794134	1.87915876879249
lcl|NW_027509230.1_mrna_XM_077399557.1_545	0.256614668423036	1.32565610651672	1.28064001648826
lcl|NW_027509230.1_mrna_XM_077399568.1_703	2.65602868372821	1.47102213942739	0.303965736195179
lcl|NW_027509230.1_mrna_XM_077399576.1_704	0.0464444814980708	0.193440801964466	0.360546744348679
lcl|NW_027509230.1_mrna_XM_077399590.1_834	0.706861537246413	0.261403597489774	0.0697329846933442
lcl|NW_027509230.1_mrna_XM_077399600.1_1335	2.82096179590839	1.6506325399755	4.87870854081983
lcl|NW_027509230.1_mrna_XM_077399601.1_837	1.25333901329777	2.84143890165213	0.107334404797699
lcl|NW_027509230.1_mrna_XM_077399609.1_836	1.14844402348019	1.21102475504488	0.382072198483965
lcl|NW_027509230.1_mrna_XM_077399618.1_835	1.87086691321382	1.50955659179754	2.71752445463384
lcl|NW_027509230.1_mrna_XM_077399631.1_520	2.3816202340171	3.57460901551044	3.49767932278593
lcl|NW_027509230.1_mrna_XM_077399637.1_519	3.7606445580619	2.31264713304753	2.81467712650044
lcl|NW_027509230.1_mrna_XM_077399651.1_634	2.88643157011098	2.64356587201974	2.47947704918911
lcl|NW_027509230.1_mrna_XM_077399662.1_629	0.0999769465162604	0.139404436887755	1.68162938176856
lcl|NW_027509230.1_mrna_XM_077399672.1_631	2.07697044022109	0.796480777134228	1.25638162368887
lcl|NW_027509230.1_mrna_XM_077399686.1_595	2.86159321696264	3.83486450556784	5.23593525395186
lcl|NW_027509230.1_mrna_XM_077399691.1_1333	0.804812169720293	0.714641534700105	1.22654212705735
lcl|NW_027509230.1_mrna_XM_077399702.1_745	0	0	0
lcl|NW_027509230.1_mrna_XM_077399707.1_743	0.406337890361122	0.388613144742877	0.293920498740818
lcl|NW_027509230.1_mrna_XM_077399718.1_744	0	0.0175099586855969	0.133705755894442
lcl|NW_027509230.1_mrna_XM_077399726.1_750	1.52107715360556	1.07908252728686	2.5157120025514
lcl|NW_027509230.1_mrna_XM_077399733.1_748	0.350165440585943	0.599891542487223	0.70061181027641
lcl|NW_027509230.1_mrna_XM_077399741.1_746	0.180405670306695	0.256452823087733	0.71788375950138
lcl|NW_027509230.1_mrna_XM_077399751.1_747	0	0.16470245583892	0.89009462381237
lcl|NW_027509230.1_mrna_XM_077399757.1_751	1.40836018073922	0.270992209684549	0.526163008158175
lcl|NW_027509230.1_mrna_XM_077399764.1_749	0.520901706433957	0.448118085214276	0.325356809097821
lcl|NW_027509230.1_mrna_XM_077399774.1_1334	0	0.0939058727465181	1.43955111418441
lcl|NW_027509230.1_mrna_XM_077399775.1_752	1.43781690403842	0.863766832025773	2.65849757904905
lcl|NW_027509230.1_mrna_XM_077399784.1_738	1.87957606280776	2.78576397169585	4.34205278260606
lcl|NW_027509230.1_mrna_XM_077399790.1_736	2.70251868001	2.02622088403645	1.62453334596771
lcl|NW_027509230.1_mrna_XM_077399799.1_739	0.223852179497221	0.318103775081441	1.63500962790502
lcl|NW_027509230.1_mrna_XM_077399807.1_737	0	0.0878258908671138	0.701859172373319
lcl|NW_027509230.1_mrna_XM_077399818.1_740	0.0153070003520469	0.0226817679737964	0.104928721126047
lcl|NW_027509230.1_mrna_XM_077399827.1_742	0.346270526196616	0.724657954515018	0.931166601846539
lcl|NW_027509230.1_mrna_XM_077399836.1_741	2.05955392594127	1.20403509959085	0.810199336763127
lcl|NW_027509230.1_mrna_XM_077399849.1_725	2.02259659201809	2.09420691515461	0.076519545752354
lcl|NW_027509230.1_mrna_XM_077399856.1_727	2.02768092458707	0.955125089648716	0.311998369880373
lcl|NW_027509230.1_mrna_XM_077399866.1_726	2.58205577082238	1.02537329643933	0.189182584006335
lcl|NW_027509230.1_mrna_XM_077399873.1_730	3.38777756168093	0.855704164758164	1.13941413986492
lcl|NW_027509230.1_mrna_XM_077399883.1_728	1.6114272206285	1.67126118254257	0.157567652154795
lcl|NW_027509230.1_mrna_XM_077399890.1_729	0.671492958159382	1.41892704770019	1.67539002665873
lcl|NW_027509230.1_mrna_XM_077399901.1_732	2.000394442593	2.00290882102352	0.976365441869653
lcl|NW_027509230.1_mrna_XM_077399906.1_1332	3.46662819408812	3.57614151601721	2.94910544603794
lcl|NW_027509230.1_mrna_XM_077399912.1_733	0.29818472080682	0.516776193096633	1.5872209028421
lcl|NW_027509230.1_mrna_XM_077399920.1_731	0.181528985583853	0.141763805444583	1.78853730694138
lcl|NW_027509230.1_mrna_XM_077399931.1_555	1.76451710381534	1.46135667842403	1.83836396843579
lcl|NW_027509230.1_mrna_XM_077399940.1_556	1.32457323199862	0.398564439511032	0.193728337259021
lcl|NW_027509230.1_mrna_XM_077399946.1_554	0	0.00171946580290791	0.0385985685255622
lcl|NW_027509230.1_mrna_XM_077399952.1_557	4.34178333130286	4.45817811533604	2.59337536777784
lcl|NW_027509230.1_mrna_XM_077399965.1_734	3.63276649409016	4.06089188951986	4.155712309733
lcl|NW_027509230.1_mrna_XM_077399975.1_735	2.50054117007756	3.16239457860142	2.20410998934454
lcl|NW_027509230.1_mrna_XM_077399990.1_758	4.23241443606655	3.58062316642099	2.75730401405673
lcl|NW_027509230.1_mrna_XM_077399996.1_757	1.12224010610397	1.31020636992231	0.256817696614028
lcl|NW_027509230.1_mrna_XM_077400011.1_826	3.48022222608315	3.25161823201028	1.89884657500343
lcl|NW_027509230.1_mrna_XM_077400021.1_527	4.6677536811457	2.82189358231932	4.87096557324234
lcl|NW_027509230.1_mrna_XM_077400026.1_151	1.27616175929821	1.5729561575745	0
lcl|NW_027509230.1_mrna_XM_077400031.1_815	4.52939305504449	2.56251782916491	3.23647676197251
lcl|NW_027509230.1_mrna_XM_077400041.1_814	1.69791754141634	0.785630036947373	0.232058271154704
lcl|NW_027509230.1_mrna_XM_077400059.1_559	0.0112614413044485	0.014846620987114	0
lcl|NW_027509230.1_mrna_XM_077400069.1_563	0	1.30683086317954	0.915543081591361
lcl|NW_027509230.1_mrna_XM_077400076.1_565	0	1.03303856485439	0.818753975383105
lcl|NW_027509230.1_mrna_XM_077400084.1_564	0.975371449423083	0.476950397818049	1.29108383891031
lcl|NW_027509230.1_mrna_XM_077400093.1_560	0.808119445253668	0.623343184667934	0.00125703770577151
lcl|NW_027509230.1_mrna_XM_077400100.1_558	1.57761244216242	1.14403195309935	1.49407917814261
lcl|NW_027509230.1_mrna_XM_077400110.1_561	0.347659957798917	0.205274230680441	0.53399656230523
lcl|NW_027509230.1_mrna_XM_077400115.1_147	1.72599405453704	1.44583794649098	0
lcl|NW_027509230.1_mrna_XM_077400121.1_562	3.08661890191582	3.29707799864935	3.81940246864826
lcl|NW_027509230.1_mrna_XM_077400134.1_723	0.855025344945636	2.50708340531985	1.44104808857106
lcl|NW_027509230.1_mrna_XM_077400143.1_722	1.2519345088032	1.33602669512085	1.4820121756918
lcl|NW_027509230.1_mrna_XM_077400156.1_718	4.07399725471407	3.66503959141705	4.2668026274722
lcl|NW_027509230.1_mrna_XM_077400168.1_618	2.06534583077409	0.453624780053823	0.213395929655819
lcl|NW_027509230.1_mrna_XM_077400175.1_619	0.402447666779426	0.267488471273405	0.211042875843259
lcl|NW_027509230.1_mrna_XM_077400180.1_616	0	0.161064949797272	0.00967506136838497
lcl|NW_027509230.1_mrna_XM_077400187.1_614	0.097038752140907	1.44506599980375	0.464663732842332
lcl|NW_027509230.1_mrna_XM_077400196.1_1374	1.49121657035085	1.60119138681052	0.545212756119074
lcl|NW_027509230.1_mrna_XM_077400197.1_150	0.692120730988791	0.565184041071662	0.0478158520998738
lcl|NW_027509230.1_mrna_XM_077400198.1_615	0.49365813244029	0.86251919967122	0.292175433916266
lcl|NW_027509230.1_mrna_XM_077400204.1_617	0	0.0218052548846734	0.00498531546624136
lcl|NW_027509230.1_mrna_XM_077400218.1_707	3.31940216860837	2.33722491550102	2.93598860872909
lcl|NW_027509230.1_mrna_XM_077400226.1_708	3.31437323989118	2.64963897134264	2.69976618745638
lcl|NW_027509230.1_mrna_XM_077400239.1_605	5.81481558709536	4.70646417620958	5.15006993574011
lcl|NW_027509230.1_mrna_XM_077400249.1_622	5.20611173922027	4.80262970863507	4.74122287827371
lcl|NW_027509230.1_mrna_XM_077400263.1_680	1.19314921441138	0.236758266432457	1.21197734650099
lcl|NW_027509230.1_mrna_XM_077400271.1_677	0.392014523225595	0.2837259656567	0.108797966014107
lcl|NW_027509230.1_mrna_XM_077400282.1_148	3.90652737803855	4.22647282608907	0.832233189428551
