scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link
Cardiocondyla obscurior	whole body	whole body		female	28 days			yes	yes	no		PRJNA284224	SAMN03702515	SRX1034106	SRR2033898	SRA269063	SRS941619	SRP058496	Mating with an allopatric male triggers immune response and decreases longevity of ant queens	RNAseq of Cardiocondyla obscurior queens mated with allopatric male	cDNA amplification		Cardiocondyla obscurior queen mated with allopatric male	BJ8	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	25526038	2223635407	1473015064									University of Regensburg	SUB949254		286306	2015-05-26 01:45:05	Alexandra Schrempf						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/033/SRR2033898/SRR2033898.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2033898/SRR2033898	gs://sra-pub-zq-102/SRR2033898/SRR2033898.noqual.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447907	SRX1567173	SRR3155385	SRA351673	SRS1281292	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qes_36	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	32313937	2316538303	1528021578								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/155/SRR3155385.sralite.1	s3://sra-pub-zq-2/SRR3155385/SRR3155385.sralite.1	gs://sra-pub-zq-104/SRR3155385/SRR3155385.zq.1
Cardiocondyla obscurior	whole body	whole body		female	18 weeks			yes	yes	no		PRJNA293450	SAMN04003008	SRX1161519	SRR2177525	SRA290417	SRS1042426	SRP062696	Transcriptomic signatures of mating and sham-mating in mature ant queens	RNAseq of Cardiocondyla obscurior queens mated with fertile male	cDNA amplification		Cardiocondyla obscurior queen mated with fertile male	M12	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	26731179	2354529663	1509842110									University of Regensburg	SUB1070341		286306	2016-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/177/SRR2177525/SRR2177525.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2177525/SRR2177525	gs://sra-pub-zq-103/SRR2177525/SRR2177525.zq.1
Cardiocondyla obscurior	whole body	whole body		female	18 weeks			yes	yes	no		PRJNA293450	SAMN04003052	SRX1161524	SRR2177529	SRA290417	SRS1042430	SRP062696	Transcriptomic signatures of mating and sham-mating in mature ant queens	RNAseq of Cardiocondyla obscurior queens mated with sterile male	cDNA amplification	Invertebrate sample from Cardiocondyla obscurior	Cardiocondyla obscurior queen mated with sterile male	SM30	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	26877672	2359645607	1497854643									University of Regensburg	SUB1070341		286306	2016-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/177/SRR2177529/SRR2177529.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2177529/SRR2177529	gs://sra-pub-zq-103/SRR2177529/SRR2177529.zq.1
Cardiocondyla obscurior	whole body	whole body		female	18 weeks			yes	yes	no		PRJNA293450	SAMN04003048	SRX1161538	SRR2177543	SRA290417	SRS1042445	SRP062696	Transcriptomic signatures of mating and sham-mating in mature ant queens	RNAseq of Cardiocondyla obscurior queens mated with sterile male	cDNA amplification	Invertebrate sample from Cardiocondyla obscurior	Cardiocondyla obscurior queen mated with sterile male	SM13	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	27473215	2379280142	1517797217									University of Regensburg	SUB1070341		286306	2016-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/177/SRR2177543/SRR2177543.sralite.1	s3://sra-pub-zq-1/SRR2177543/SRR2177543.sralite.1	gs://sra-pub-zq-103/SRR2177543/SRR2177543.zq.1
Cardiocondyla obscurior	whole body	whole body		female	18 weeks			yes	yes	no		PRJNA293450	SAMN04003042	SRX1161532	SRR2177537	SRA290417	SRS1042437	SRP062696	Transcriptomic signatures of mating and sham-mating in mature ant queens	RNAseq of Cardiocondyla obscurior queens mated with fertile male	cDNA amplification	Invertebrate sample from Cardiocondyla obscurior	Cardiocondyla obscurior queen mated with fertile male	M15	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	28309879	2447149833	1559827483									University of Regensburg	SUB1070341		286306	2016-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/177/SRR2177537/SRR2177537.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2177537/SRR2177537	gs://sra-pub-zq-102/SRR2177537/SRR2177537.zq.1
Cardiocondyla obscurior	whole body	whole body		female	28 days			yes	yes	no		PRJNA284224	SAMN03702522	SRX1034114	SRR2033905	SRA269063	SRS941627	SRP058496	Mating with an allopatric male triggers immune response and decreases longevity of ant queens	RNAseq of Cardiocondyla obscurior queens mated with sympatric male	cDNA amplification		Cardiocondyla obscurior queen mated with sympatric male	BB15	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	24895029	2489502900	1614425867									University of Regensburg	SUB949254		286306	2015-05-26 01:45:05	Alexandra Schrempf						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/033/SRR2033905/SRR2033905.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2033905/SRR2033905	gs://sra-pub-zq-103/SRR2033905/SRR2033905.zq.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447904	SRX1567505	SRR3156049	SRA351673	SRS1281628	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qes_25	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	35043559	2504247371	1571319307								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/156/SRR3156049.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3156049/SRR3156049	gs://sra-pub-zq-103/SRR3156049/SRR3156049.zq.1
Cardiocondyla obscurior	whole body	whole body		male	30 days			yes	yes	no		PRJNA237579	SAMN02687466	SRX879674	SRR1806798	SRA243131	SRS693838	SRP046084	Cardiocondyla obscurior strain:BR alpha Variation	Cardiocondyla obscurior worker larvae RNAseq SE 100 bp	Whole RNA was extracted from individual whole-body early third instar worker larvae. Sequencing libraries were generated with the Ovation RNAseq system V2 (NuGEN) and the Encore Rapid DR Multiplex system (NuGEN).	Genome project Cardiocondyla obscurior		Cobs WO larvae	single	RNA-Seq	TRANSCRIPTOMIC	Hybrid Selection	Illumina HiSeq 1000	25563328	2556332800	1585756478			100.0	0.0	Application Read	Forward	1.0	Evolution, Genetics, & Behavior	University of Regensburg	RNAseq_Cobs_larvae		286306	2015-03-03 00:00:00	Jan Oettler, University of Regenbsurg						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/806/SRR1806798/SRR1806798.sralite.1	s3://sra-pub-zq-9/SRR1806798/SRR1806798.sralite.1	gs://sra-pub-zq-107/SRR1806798/SRR1806798.zq.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447909	SRX1567421	SRR3155892	SRA351673	SRS1281544	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qw_3	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	35986383	2597268837	1674959501								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/155/SRR3155892/SRR3155892.sralite.1	s3://sra-pub-zq-1/SRR3155892/SRR3155892.sralite.1	gs://sra-pub-zq-101/SRR3155892/SRR3155892.zq.1
