bwbw_mean	bwbw_median	bwbw_variance	wibw_mean	wibw_median	wibw_variance	bwwi_mean	bwwi_median	bwwi_variance	wiwi_mean	wiwi_median	wiwi_variance
round_0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.921718920269273	0.918643375037793	0.000918200127768817
round_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.919702376227521	0.916149230977795	0.000968345860639627
round_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.919702376227521	0.916149230977795	0.000968345860639627
