target_id	length	eff_length	est_counts	tpm
lcl|NW_012130065.1_mrna_XM_012199135.1_1	1360	1200.02	1731	76.8778
lcl|NW_012130065.1_mrna_XM_012199146.1_2	861	701.016	51	3.87733
lcl|NW_012130065.1_mrna_XM_012199156.1_3	984	824.016	30	1.94033
lcl|NW_012130065.1_mrna_XM_012202086.1_4	273	122.484	1549	674.003
lcl|NW_012130065.1_mrna_XM_012199166.1_5	46023	45863	10435	12.1261
lcl|NW_012130065.1_mrna_XM_012199177.1_6	726	566.016	20	1.88318
lcl|NW_012130065.1_mrna_XM_012207451.1_7	2295	2135.02	1422	35.4968
lcl|NW_012130065.1_mrna_XM_012208508.1_8	3087	2927.02	1883	34.286
lcl|NW_012130065.1_mrna_XM_012198906.1_9	1767	1607.02	743	24.6411
lcl|NW_012130065.1_mrna_XM_012199964.1_10	1056	896.016	1457.93	86.7185
lcl|NW_012130065.1_mrna_XM_012199188.1_11	1773	1613.02	70	2.31287
lcl|NW_012130065.1_mrna_XM_012201021.1_12	5064	4904.02	175	1.90185
lcl|NW_012130065.1_ncrna_XR_001046497.1_13	436	277.195	6	1.15361
lcl|NW_012130065.1_mrna_XM_012202778.1_14	1666	1506.02	201	7.11308
lcl|NW_012130065.1_mrna_XM_012199200.1_15	882	722.016	556	41.0411
lcl|NW_012130065.1_mrna_XM_012203805.1_16	1893	1733.02	6	0.184518
lcl|NW_012130065.1_mrna_XM_012199211.1_17	1428	1268.02	137	5.7582
lcl|NW_012130065.1_mrna_XM_012204861.1_18	703	543.016	33	3.23886
lcl|NW_012130065.1_mrna_XM_012205891.1_19	1950	1790.02	212	6.31204
lcl|NW_012130065.1_mrna_XM_012206883.1_20	747	587.016	665	60.3757
lcl|NW_012130065.1_mrna_XM_012206991.1_21	840	680.016	3105	243.351
lcl|NW_012130065.1_mrna_XM_012207098.1_22	4506	4346.02	88	1.07915
lcl|NW_012130065.1_mrna_XM_012199221.1_23	2793	2633.02	11	0.222654
lcl|NW_012130065.1_mrna_XM_012199232.1_24	12558	12398	6335	27.2324
lcl|NW_012130065.1_mrna_XM_012207198.1_25	469	309.754	3077	529.422
lcl|NW_012130065.1_mrna_XM_012207303.1_26	717	557.016	1301	124.48
lcl|NW_012130065.1_mrna_XM_012207413.1_27	1671	1511.02	727	25.6423
lcl|NW_012130065.1_mrna_XM_012207517.1_28	5028	4868.02	367	4.01796
lcl|NW_012130065.1_mrna_XM_012207620.1_29	3102	2942.02	57	1.03257
lcl|NW_012130065.1_mrna_XM_012207729.1_30	2082	1922.02	474	13.1435
lcl|NW_012130065.1_mrna_XM_012207837.1_31	4494	4334.02	716	8.80468
lcl|NW_012130065.1_mrna_XM_012207944.1_32	1329	1169.02	3390	154.55
lcl|NW_012130065.1_mrna_XM_012208052.1_33	3054	2894.02	963	17.7344
