scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link
Apis mellifera	whole body	whole body		female				yes	yes	no		PRJNA630027	SAMN14820476	SRX8232059	SRR11671127	SRA1071416	SRS6584728	SRP259631	amygdalin field honey bee	RNAseq honey bee	100bp			d2	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	41383816	8354374600.0	5978881124.0								Bee Research Laboratory	USDA ARS	SUB7367044		7460	2020-05-26 05:27:04							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11671/SRR11671127/SRR11671127.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11671127/SRR11671127	gs://sra-pub-zq-101/SRR11671127/SRR11671127.lite.1
Apis mellifera	whole body	whole body		female				yes	yes	no		PRJNA630027	SAMN14820476	SRX8232058	SRR11671128	SRA1071416	SRS6584728	SRP259631	amygdalin field honey bee	RNAseq honey bee	100bp			d1	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	39864039	8047586752.0	5771245152.0								Bee Research Laboratory	USDA ARS	SUB7367044		7460	2020-05-26 05:27:04							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11671/SRR11671128/SRR11671128.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11671128/SRR11671128	gs://sra-pub-zq-106/SRR11671128/SRR11671128.lite.1
Apis mellifera	whole body	whole body		female				yes	yes	no		PRJNA630027	SAMN14820476	SRX8232057	SRR11671129	SRA1071416	SRS6584728	SRP259631	amygdalin field honey bee	RNAseq honey bee	100bp			c2	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	49464063	9982966310.0	7177873882.0								Bee Research Laboratory	USDA ARS	SUB7367044		7460	2020-05-26 05:27:04							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11671/SRR11671129/SRR11671129.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11671129/SRR11671129	gs://sra-pub-zq-106/SRR11671129/SRR11671129.lite.1
Apis mellifera	whole body	whole body		female				yes	yes	no		PRJNA630027	SAMN14820476	SRX8232056	SRR11671130	SRA1071416	SRS6584728	SRP259631	amygdalin field honey bee	RNAseq honey bee	Illumina HiSeq 2000			c1	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	44315354	8945260436.0	6443269611.0								Bee Research Laboratory	USDA ARS	SUB7367044		7460	2020-05-26 05:27:04							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11671/SRR11671130/SRR11671130.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11671130/SRR11671130	gs://sra-pub-zq-106/SRR11671130/SRR11671130.lite.1
Apis mellifera	whole body	whole body		female				yes	yes	no		PRJNA630027	SAMN14820476	SRX8232055	SRR11671131	SRA1071416	SRS6584728	SRP259631	amygdalin field honey bee	RNAseq honey bee	100bp			b2	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	37277868	7524679800.0	5415929395.0								Bee Research Laboratory	USDA ARS	SUB7367044		7460	2020-05-26 05:27:04							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR011/671/SRR11671131/SRR11671131.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11671131/SRR11671131	gs://sra-pub-zq-102/SRR11671131/SRR11671131.lite.1
