scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link
Apis mellifera ligustica	leg	leg		female	10 day			yes	yes	no		PRJNA1225641	SAMN46897367	SRX27741005	SRR32410608	SRA2080054	SRS24131386	SRP565188	Identification of candidate leg chemosensory genes associated with nursing behavior in the Apis mellifera	RNA-Seq of Apis mellifera: leg	MiddleLeg sequencing			ML-2	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	19454718	5836415400.0	1944856694.0								school	Shanxi Agricultural University	SUB15025432		7469	2025-04-24 05:55:54							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32410/SRR32410608/SRR32410608.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR32410608/SRR32410608	gs://sra-pub-zq-102/SRR32410608/SRR32410608.lite.1
Apis mellifera ligustica	leg	leg		female	10 day			yes	yes	no		PRJNA1225641	SAMN46897366	SRX27741004	SRR32410609	SRA2080054	SRS24131385	SRP565188	Identification of candidate leg chemosensory genes associated with nursing behavior in the Apis mellifera	RNA-Seq of Apis mellifera: leg	MiddleLeg sequencing			ML-1	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	20050821	6015246300.0	1925983706.0								school	Shanxi Agricultural University	SUB15025432		7469	2025-04-24 05:55:54							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32410/SRR32410609/SRR32410609.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR32410609/SRR32410609	gs://sra-pub-zq-102/SRR32410609/SRR32410609.lite.1
Apis mellifera ligustica	leg	leg		female	10 day			yes	yes	no		PRJNA1225641	SAMN46897365	SRX27741003	SRR32410610	SRA2080054	SRS24131384	SRP565188	Identification of candidate leg chemosensory genes associated with nursing behavior in the Apis mellifera	RNA-Seq of Apis mellifera: leg	ForeLeg sequencing			FL-3	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	23968211	7190463300.0	2297890754.0								school	Shanxi Agricultural University	SUB15025432		7469	2025-04-24 05:55:55							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32410/SRR32410610/SRR32410610.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR32410610/SRR32410610	gs://sra-pub-zq-102/SRR32410610/SRR32410610.lite.1
Apis mellifera ligustica	leg	leg		female	10 day			yes	yes	no		PRJNA1225641	SAMN46897364	SRX27741002	SRR32410611	SRA2080054	SRS24131383	SRP565188	Identification of candidate leg chemosensory genes associated with nursing behavior in the Apis mellifera	RNA-Seq of Apis mellifera: leg	ForeLeg sequencing			FL-2	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	22304431	6691329300.0	2161512571.0								school	Shanxi Agricultural University	SUB15025432		7469	2025-04-24 05:55:55							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32410/SRR32410611/SRR32410611.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR32410611/SRR32410611	gs://sra-pub-zq-102/SRR32410611/SRR32410611.lite.1
Apis mellifera ligustica	leg	leg		female	10 day			yes	yes	no		PRJNA1225641	SAMN46897363	SRX27741001	SRR32410612	SRA2080054	SRS24131382	SRP565188	Identification of candidate leg chemosensory genes associated with nursing behavior in the Apis mellifera	RNA-Seq of Apis mellifera: leg	ForeLeg sequencing			FL-1	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	22465849	6739754700.0	2217958874.0								school	Shanxi Agricultural University	SUB15025432		7469	2025-04-24 05:55:55							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32410/SRR32410612/SRR32410612.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR32410612/SRR32410612	gs://sra-pub-zq-102/SRR32410612/SRR32410612.lite.1
