"Group"	"BioProject"	"Library layout"	"Library selection"	"Instrument"	"Mapping rate"	"Log10 total reads"	"Log10 total bases"
0.987004075008331	0.987004075008331	0.787406369399929	-0.0646906421511904	0.968305156560591	0.0633596243509242	-0.0203537074628313	0.757966344307052
0.76073879566079	0.76073879566079	0.124121613654155	0.757867172621845	0.464953980388564	-0.0356997061333835	0.808558284202639	0.0188765890489841
0.00167921138995508	0.00167921138995508	-0.035694286533924	0.0380492717139035	0.0242806573399498	0.268858907431881	0.0414302095907219	-0.0200941252738882
-0.0312564849184216	-0.0312564849184216	-0.0261719629249022	0.00671137967125712	-0.0719378944687346	0.240826961684762	-0.00737791880747252	0.00882309529769709
0.133043955050371	0.133043955050371	-0.0127457120160488	0.164402509206461	-0.0631661769053471	0.148100202174637	-0.0356084646513555	0.0178717637154834
-0.0605746640055842	-0.0605746640055844	-0.0355246986244995	-0.0214434512602919	-0.0390744284662616	-0.031494551761976	-0.0355165879126504	-0.0352940873737009
