bwbw_mean	bwbw_median	bwbw_variance	wibw_mean	wibw_median	wibw_variance	bwwi_mean	bwwi_median	bwwi_variance	wiwi_mean	wiwi_median	wiwi_variance
round_0	0.750584323267492	0.730858865838125	0.00182767612138878	NA	NA	NA	NA	NA	NA	0.935432868782315	0.933470230224176	0.00106908316642789
round_1	0.583137768727051	0.512429333537338	0.0135814202711055	NA	NA	NA	NA	NA	NA	0.971616423418892	0.970561575230575	0.00010705409534489
round_2	0.583137768727051	0.512429333537338	0.0135814202711055	NA	NA	NA	NA	NA	NA	0.971616423418892	0.970561575230575	0.00010705409534489
