scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link
Camponotus floridanus	whole body	whole_body		female			whole body	yes	yes	no		PRJNA1001390	SAMN36810565	SRX21227741	SRR25496791	SRA1685296	SRS18483463	SRP453006	Epigenetic changes and an extensive rewiring of the transcriptome underlie worker size distribution in the Florida carpenter ant [RNA-seq]	GSM7677459: Ant No. 38 , Size: 6348.66 µM, RNA-seq; Camponotus floridanus; RNA-Seq		Ant No. 38 , Size: 6348.66 µM, RNA-seq		GSM7677459	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 4000	64943664	12988732800	5530929909								Pharmacology & Therapeutics, McGill University	SUB13727130		104421	2023-08-15 00:03:57	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR025/25496/SRR25496791/SRR25496791.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25496791/SRR25496791	gs://sra-pub-zq-103/SRR25496791/SRR25496791.lite.1
