bwbw_mean	bwbw_median	bwbw_variance	wibw_mean	wibw_median	wibw_variance	bwwi_mean	bwwi_median	bwwi_variance	wiwi_mean	wiwi_median	wiwi_variance
round_0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.893487691436275	0.898842555121474	0.00282279696673576
round_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.890943158329068	0.897481191945156	0.00295941535229443
round_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.890943158329068	0.897481191945156	0.00295941535229443
