scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link
Ooceraea biroi	whole body	Whole Body		male				yes	yes	no		PRJNA1075055	SAMN39900034	SRX23584850	SRR27927750	SRA1800295	SRS20429832	SRP489117	Genetic mapping of sex determination in the clonal raider ant	RNA sequencing of a Male Pupa 3	Total RNA was isolated using trizol and purified via isopropanol precipitation, libraries were prepared using Stranded polyA RNA-Seq library prep	RNA sequencing of a Male Pupa 3		47	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina NovaSeq 6000	50624748	15288673896	5623293041								Laboratory of Social Evolution and Behavior	The Rockefeller University	SUB14210516		2015173	2025-04-14 00:17:08							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR027/27927/SRR27927750/SRR27927750.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27927750/SRR27927750	gs://sra-pub-zq-107/SRR27927750/SRR27927750.lite.1
Ooceraea biroi	whole body	Whole Body		male				yes	yes	no		PRJNA1075055	SAMN39900032	SRX23584848	SRR27927752	SRA1800295	SRS20429830	SRP489117	Genetic mapping of sex determination in the clonal raider ant	RNA sequencing of a Male Pupa 1	Total RNA was isolated using trizol and purified via isopropanol precipitation, libraries were prepared using Stranded polyA RNA-Seq library prep	RNA sequencing of a Male Pupa 1		45	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina NovaSeq 6000	61406977	18544907054	6762692547								Laboratory of Social Evolution and Behavior	The Rockefeller University	SUB14210516		2015173	2025-04-14 00:32:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR027/27927/SRR27927752/SRR27927752.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27927752/SRR27927752	gs://sra-pub-zq-107/SRR27927752/SRR27927752.lite.1
Ooceraea biroi	whole body	Whole Body		female				yes	yes	no		PRJNA1075055	SAMN39900031	SRX23584847	SRR27927753	SRA1800295	SRS20429828	SRP489117	Genetic mapping of sex determination in the clonal raider ant	RNA sequencing of a Female Pupa 3	Total RNA was isolated using trizol and purified via isopropanol precipitation, libraries were prepared using Stranded polyA RNA-Seq library prep	RNA sequencing of a Female Pupa 3		44	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina NovaSeq 6000	65464604	19770310408	7169249318								Laboratory of Social Evolution and Behavior	The Rockefeller University	SUB14210516		2015173	2025-04-14 00:17:08							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR027/27927/SRR27927753/SRR27927753.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27927753/SRR27927753	gs://sra-pub-zq-107/SRR27927753/SRR27927753.lite.1
Ooceraea biroi	whole body	Whole Body		female				yes	yes	no		PRJNA1075055	SAMN39900030	SRX23584846	SRR27927754	SRA1800295	SRS20429825	SRP489117	Genetic mapping of sex determination in the clonal raider ant	RNA sequencing of a Female Pupa 2	Total RNA was isolated using trizol and purified via isopropanol precipitation, libraries were prepared using Stranded polyA RNA-Seq library prep	RNA sequencing of a Female Pupa 2		43	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina NovaSeq 6000	53836782	16258708164	6073307931								Laboratory of Social Evolution and Behavior	The Rockefeller University	SUB14210516		2015173	2025-04-14 00:32:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR027/27927/SRR27927754/SRR27927754.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27927754/SRR27927754	gs://sra-pub-zq-107/SRR27927754/SRR27927754.lite.1
Ooceraea biroi	whole body	Whole Body		female				yes	yes	no		PRJNA1075055	SAMN39900029	SRX23584845	SRR27927755	SRA1800295	SRS20429826	SRP489117	Genetic mapping of sex determination in the clonal raider ant	RNA sequencing of a Female Pupa 1	Total RNA was isolated using trizol and purified via isopropanol precipitation, libraries were prepared using Stranded polyA RNA-Seq library prep	RNA sequencing of a Female Pupa 1		42	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina NovaSeq 6000	66374402	20045069404	7835177733								Laboratory of Social Evolution and Behavior	The Rockefeller University	SUB14210516		2015173	2025-04-14 00:17:08							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR027/27927/SRR27927755/SRR27927755.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR27927755/SRR27927755	gs://sra-pub-zq-107/SRR27927755/SRR27927755.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	B		8 days	Social environment B	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086084	SRX16756962	SRR20736469	SRA1466765	SRS14384037	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424647: A37; Ooceraea biroi; RNA-Seq		A37		GSM6424647	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	19834435	2994999685	1371003168									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR020/20736/SRR20736469/SRR20736469.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736469/SRR20736469	gs://sra-pub-zq-102/SRR20736469/SRR20736469.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	B		8 days	Social environment B	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086085	SRX16756961	SRR20736470	SRA1466765	SRS14384035	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424646: A33; Ooceraea biroi; RNA-Seq		A33		GSM6424646	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	20992489	3169865839	1367119840									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR020/20736/SRR20736470/SRR20736470.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736470/SRR20736470	gs://sra-pub-zq-102/SRR20736470/SRR20736470.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	B		8 days	Social environment B	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086086	SRX16756960	SRR20736471	SRA1466765	SRS14384036	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424645: A32; Ooceraea biroi; RNA-Seq		A32		GSM6424645	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	20560016	3104562416	1238777454									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR020/20736/SRR20736471/SRR20736471.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736471/SRR20736471	gs://sra-pub-zq-103/SRR20736471/SRR20736471.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	B		8 days	Social environment B	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086087	SRX16756959	SRR20736472	SRA1466765	SRS14384034	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424644: A28; Ooceraea biroi; RNA-Seq		A28		GSM6424644	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	22715886	3430098786	1527186918									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR020/20736/SRR20736472/SRR20736472.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736472/SRR20736472	gs://sra-pub-zq-102/SRR20736472/SRR20736472.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	B		8 days	Social environment B	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086089	SRX16756957	SRR20736474	SRA1466765	SRS14384032	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424642: A25; Ooceraea biroi; RNA-Seq		A25		GSM6424642	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	22305321	3368103471	1456141310									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR020/20736/SRR20736474/SRR20736474.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736474/SRR20736474	gs://sra-pub-zq-102/SRR20736474/SRR20736474.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	B		8 days	Social environment B	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086090	SRX16756956	SRR20736475	SRA1466765	SRS14384031	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424641: A24; Ooceraea biroi; RNA-Seq		A24		GSM6424641	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	21207193	3202286143	1284861682									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR020/20736/SRR20736475/SRR20736475.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736475/SRR20736475	gs://sra-pub-zq-102/SRR20736475/SRR20736475.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	B		8 days	Social environment M	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086093	SRX16756953	SRR20736478	SRA1466765	SRS14384028	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424638: A30; Ooceraea biroi; RNA-Seq		A30		GSM6424638	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	20504270	3096144770	1339246632									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR020/20736/SRR20736478/SRR20736478.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736478/SRR20736478	gs://sra-pub-zq-102/SRR20736478/SRR20736478.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	B		8 days	Social environment M	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086095	SRX16756951	SRR20736480	SRA1466765	SRS14384026	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424636: A23; Ooceraea biroi; RNA-Seq		A23		GSM6424636	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	22606818	3413629518	1513638336									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR020/20736/SRR20736480/SRR20736480.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736480/SRR20736480	gs://sra-pub-zq-103/SRR20736480/SRR20736480.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	B		8 days	Social environment M	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086096	SRX16756950	SRR20736481	SRA1466765	SRS14384025	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424635: A19; Ooceraea biroi; RNA-Seq		A19		GSM6424635	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	24524243	3703160693	1545528675									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR020/20736/SRR20736481/SRR20736481.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736481/SRR20736481	gs://sra-pub-zq-104/SRR20736481/SRR20736481.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	B		8 days	Social environment M	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086098	SRX16756948	SRR20736483	SRA1466765	SRS14384023	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424633: A17; Ooceraea biroi; RNA-Seq		A17		GSM6424633	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	27307077	4123368627	1887623603									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR020/20736/SRR20736483/SRR20736483.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736483/SRR20736483	gs://sra-pub-zq-102/SRR20736483/SRR20736483.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	B		8 days	Social environment M	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086099	SRX16756947	SRR20736484	SRA1466765	SRS14384022	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424632: A16; Ooceraea biroi; RNA-Seq		A16		GSM6424632	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	29531867	4459311917	1933954906									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR020/20736/SRR20736484/SRR20736484.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736484/SRR20736484	gs://sra-pub-zq-102/SRR20736484/SRR20736484.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	B		8 days	Social environment M	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086101	SRX16756945	SRR20736486	SRA1466765	SRS14384020	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424630: A12; Ooceraea biroi; RNA-Seq		A12		GSM6424630	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	18217400	2750827400	1219324516									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR020/20736/SRR20736486/SRR20736486.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736486/SRR20736486	gs://sra-pub-zq-101/SRR20736486/SRR20736486.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	B		8 days	Social environment M	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086102	SRX16756944	SRR20736487	SRA1466765	SRS14384019	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424629: A9; Ooceraea biroi; RNA-Seq		A9		GSM6424629	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	26798608	4046589808	1678335935									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR020/20736/SRR20736487/SRR20736487.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736487/SRR20736487	gs://sra-pub-zq-102/SRR20736487/SRR20736487.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	M		8 days	Social environment B	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086103	SRX16756943	SRR20736488	SRA1466765	SRS14384018	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424628: A50; Ooceraea biroi; RNA-Seq		A50		GSM6424628	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	21847335	3298947585	1501671652									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR020/20736/SRR20736488/SRR20736488.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736488/SRR20736488	gs://sra-pub-zq-102/SRR20736488/SRR20736488.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	M		8 days	Social environment B	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086105	SRX16756941	SRR20736490	SRA1466765	SRS14384016	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424626: A47; Ooceraea biroi; RNA-Seq		A47		GSM6424626	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	21341115	3222508365	1295345404									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR020/20736/SRR20736490/SRR20736490.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736490/SRR20736490	gs://sra-pub-zq-102/SRR20736490/SRR20736490.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	M		8 days	Social environment B	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086106	SRX16756940	SRR20736491	SRA1466765	SRS14384015	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424625: A46; Ooceraea biroi; RNA-Seq		A46		GSM6424625	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	22321348	3370523548	1493051802									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR020/20736/SRR20736491/SRR20736491.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736491/SRR20736491	gs://sra-pub-zq-102/SRR20736491/SRR20736491.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	M		8 days	Social environment B	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086107	SRX16756939	SRR20736492	SRA1466765	SRS14384014	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424624: A44; Ooceraea biroi; RNA-Seq		A44		GSM6424624	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	24458909	3693295259	1671789513									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR020/20736/SRR20736492/SRR20736492.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736492/SRR20736492	gs://sra-pub-zq-106/SRR20736492/SRR20736492.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	M		8 days	Social environment B	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086108	SRX16756938	SRR20736493	SRA1466765	SRS14384013	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424623: A43; Ooceraea biroi; RNA-Seq		A43		GSM6424623	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	24676722	3726185022	1668603805									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR020/20736/SRR20736493/SRR20736493.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736493/SRR20736493	gs://sra-pub-zq-103/SRR20736493/SRR20736493.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	M		8 days	Social environment B	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086109	SRX16756937	SRR20736494	SRA1466765	SRS14384012	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424622: A42; Ooceraea biroi; RNA-Seq		A42		GSM6424622	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	23360443	3527426893	1609101707									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR020/20736/SRR20736494/SRR20736494.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736494/SRR20736494	gs://sra-pub-zq-101/SRR20736494/SRR20736494.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	M		8 days	Social environment B	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086110	SRX16756936	SRR20736495	SRA1466765	SRS14384011	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424621: A41; Ooceraea biroi; RNA-Seq		A41		GSM6424621	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	20439825	3086413575	1331438926									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR020/20736/SRR20736495/SRR20736495.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736495/SRR20736495	gs://sra-pub-zq-102/SRR20736495/SRR20736495.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	M		8 days	Social environment B	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086111	SRX16756935	SRR20736496	SRA1466765	SRS14384010	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424620: A40; Ooceraea biroi; RNA-Seq		A40		GSM6424620	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	22582967	3410028017	1367870449									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR020/20736/SRR20736496/SRR20736496.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736496/SRR20736496	gs://sra-pub-zq-102/SRR20736496/SRR20736496.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	M		8 days	Social environment B	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086112	SRX16756934	SRR20736497	SRA1466765	SRS14384009	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424619: A34; Ooceraea biroi; RNA-Seq		A34		GSM6424619	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	21468453	3241736403	1442180250									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR020/20736/SRR20736497/SRR20736497.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736497/SRR20736497	gs://sra-pub-zq-102/SRR20736497/SRR20736497.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	M		8 days	Social environment B	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086113	SRX16756933	SRR20736498	SRA1466765	SRS14384008	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424618: A8; Ooceraea biroi; RNA-Seq		A8		GSM6424618	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	38974274	5885115374	2626825231									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR020/20736/SRR20736498/SRR20736498.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736498/SRR20736498	gs://sra-pub-zq-102/SRR20736498/SRR20736498.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	M		8 days	Social environment B	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086114	SRX16756932	SRR20736499	SRA1466765	SRS14384007	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424617: A4; Ooceraea biroi; RNA-Seq		A4		GSM6424617	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	25839000	3901689000	1625012547									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR020/20736/SRR20736499/SRR20736499.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736499/SRR20736499	gs://sra-pub-zq-107/SRR20736499/SRR20736499.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	M		8 days	Social environment M	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086115	SRX16756931	SRR20736500	SRA1466765	SRS14384006	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424616: A51; Ooceraea biroi; RNA-Seq		A51		GSM6424616	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	19115206	2886396106	1287444019									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR020/20736/SRR20736500/SRR20736500.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736500/SRR20736500	gs://sra-pub-zq-102/SRR20736500/SRR20736500.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	M		8 days	Social environment M	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086116	SRX16756930	SRR20736501	SRA1466765	SRS14384005	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424615: A49; Ooceraea biroi; RNA-Seq		A49		GSM6424615	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	21680090	3273693590	1486609867									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR020/20736/SRR20736501/SRR20736501.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736501/SRR20736501	gs://sra-pub-zq-102/SRR20736501/SRR20736501.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	M		8 days	Social environment M	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086117	SRX16756929	SRR20736502	SRA1466765	SRS14384004	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424614: A39; Ooceraea biroi; RNA-Seq		A39		GSM6424614	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	20010651	3021608301	1348174757									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR020/20736/SRR20736502/SRR20736502.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736502/SRR20736502	gs://sra-pub-zq-102/SRR20736502/SRR20736502.lite.1
Ooceraea biroi	whole individual brain	Whole individual brain	M		8 days	Social environment M	Whole individual brain	yes	yes	no		PRJNA864824	SAMN30086118	SRX16756928	SRR20736503	SRA1466765	SRS14384003	SRP389154	A complete absence of indirect genetic effects on brain gene expression in a highly social context	GSM6424613: A38; Ooceraea biroi; RNA-Seq		A38		GSM6424613	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	20549783	3103017233	1407550718									University of Lausanne	SUB11886120	36070191.0	2015173	2022-08-29 14:36:44							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR020/20736/SRR20736503/SRR20736503.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR20736503/SRR20736503	gs://sra-pub-zq-103/SRR20736503/SRR20736503.lite.1
