scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332282	SRX876261	SRR1805255	SRA240795	SRS844970	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	15912375	1607149875	1046848749			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_89		2015173	2015-02-16 19:57:56	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/805/SRR1805255/SRR1805255.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1805255/SRR1805255	gs://sra-pub-zq-105/SRR1805255/SRR1805255.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332281	SRX876260	SRR1805254	SRA240794	SRS844972	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	18432543	1861686843	1216330345			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_88		2015173	2015-02-16 19:57:56	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/805/SRR1805254/SRR1805254.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1805254/SRR1805254	gs://sra-pub-zq-105/SRR1805254/SRR1805254.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332280	SRX876259	SRR1805253	SRA240793	SRS844973	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	15831407	1598972107	1044650007			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_87		2015173	2015-02-17 19:06:12	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/805/SRR1805253/SRR1805253.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1805253/SRR1805253	gs://sra-pub-zq-105/SRR1805253/SRR1805253.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332279	SRX876258	SRR1805252	SRA240792	SRS844974	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	19884051	2008289151	1290084687			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_86		2015173	2015-02-16 20:01:48	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/805/SRR1805252/SRR1805252.sralite.1	s3://sra-pub-zq-1/SRR1805252/SRR1805252.sralite.1	gs://sra-pub-zq-105/SRR1805252/SRR1805252.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332278	SRX876257	SRR1805251	SRA240791	SRS844976	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	16478900	1664368900	1087782246			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_85		2015173	2015-02-16 19:57:56	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/805/SRR1805251/SRR1805251.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1805251/SRR1805251	gs://sra-pub-zq-105/SRR1805251/SRR1805251.zq.1
