GeneID	larvae	whole.adult.body	unknown	brain	royal.jelly	abdomen	antennae	pupae	fat.body	hypopharyngeal.glands	head	midgut	X2nd.thoracic.ganglia	malpighian.tubules	mandibular.glands	nasonov.gland	embryo	oocyte	ovaries	eviscerated.abdomen.and.fat.body	eviscerated.abdomen.with.attached.fat.bodies.and.inactive.ovaries	eviscerated.abdomen.with.attached.fat.bodies.and.ovaries	head.chest	mushroom.body	gut	pylori	thorax	thorax.and.abdomen	whole.adult.body.with.viral.enrichment	germline	queen.thorax	hemolymph	abdominal.integument	rectum	head.and.thorax	egg	semen	spermetheca	flight.muscle.and.thoracic.exoskeleton	venom.gland	testis	male.gonad	antennal.lobes	wing.disc	wings.and.thoracic.dorsum	hindgut	antennal.lobes.and.subaesophageal.ganglion..al..region.of.the.brain	optic.lobes	ventriculus	thoracic.muscle
QIUM02000144.1	0.000116580282731345	4.09140161712746e-06	1.28177394392048e-05	5.34709190618321e-05	1.45316899535736e-05	2.31244177749942e-05	4.08713593320363e-05	7.74738253691057e-05	5.10279393839566e-05	0	1.54331567777916e-05	3.46468138883996e-05	0.000103807900763813	2.83109090663625e-05	6.16225749933091e-06	2.06362271149903e-05	1.99694779861869e-06	4.7665522563419e-05	2.28419541006908e-05	1.26282173939996e-05	4.03387338072932e-06	4.64687913588134e-05	5.77045703911633e-06	9.28138195572693e-05	3.08100298815941e-05	4.82419417659852e-05	2.24033422277479e-05	9.18292613732339e-07	3.76749567031618e-07	2.91272135694572e-06	1.4823150988367e-06	1.93244361497776e-05	5.83703036591105e-06	3.76160261419116e-05	1.21439747865572e-06	0.000164398261345734	4.2042389989827e-05	7.49920049330523e-05	3.85357476655631e-06	1.17216247142267e-05	0.000121980820242691	2.07580561314462e-06	5.38515412058515e-05	2.62559391097435e-06	1.67685363127884e-06	2.46299259596958e-05	2.83692481387571e-05	2.91507975717421e-05	1.69662315140409e-05	8.3885503699422e-06
QIUM02000149.1	0.000213506746630798	2.1231494111933e-06	6.49135828297986e-06	6.35749038836599e-06	1.16712729809804e-06	7.42605091619544e-07	2.49814383813611e-06	9.47048297662791e-06	1.80482176656529e-07	0	4.21654215807408e-06	4.74750293952817e-10	9.92801771946734e-06	7.77557681133753e-06	6.34511357680514e-07	1.5348769957365e-06	7.63752605284311e-07	0	2.05094472827077e-06	3.24250048587929e-07	4.71629960704108e-07	8.45673329373524e-07	1.10678385706801e-13	1.75743982197273e-06	1.68654984341772e-07	4.48077908221857e-07	1.98154810878828e-14	1.66778232900808e-06	4.80513975572236e-15	0	0	6.37182986365404e-07	0	4.16445445495921e-14	0	2.43812791204799e-12	1.06035552806106e-05	5.24664042788319e-05	5.80085549173462e-07	1.85414326036115e-11	1.2132177026471e-11	0	1.29061629982882e-06	0	1.57480446927498e-13	2.3417560187212e-06	8.68425098423574e-07	1.90996761364997e-06	2.23014065342843e-06	2.36466864720988e-06
QIUM02000151.1	0.000225808427402586	5.07238846387433e-06	2.53558075483968e-05	1.85725782127578e-05	1.27374121452513e-06	1.25900985183874e-05	1.53259429213122e-05	1.20572824511851e-05	4.85046932469929e-07	0	1.14296785663712e-05	5.63867668193914e-06	2.48508306963281e-05	2.55659806046834e-06	2.54154814024699e-06	2.68023861315574e-06	8.60026784619027e-07	5.63069459952576e-06	3.00179918625274e-06	4.59703511620559e-06	2.13778869988334e-06	4.65143103496059e-06	0	2.32222451350493e-05	5.79591462424827e-07	2.32032309655145e-06	1.02265806155902e-06	6.99537298868221e-07	0	4.48414305754236e-06	2.70138726624926e-06	2.91198348451004e-07	6.03093700464305e-07	1.2247811743832e-06	0	2.40321615794945e-05	4.50158650670892e-05	0.000175444822117824	2.02093869147992e-06	1.38282232761453e-06	3.10759953606709e-06	0	7.00849252115601e-06	1.1260781459169e-06	1.02779581991539e-07	1.98721506393516e-05	6.57708399128087e-06	5.23683813897692e-06	5.08719806124894e-06	7.85391300243702e-06
QIUM02000159.1	0.000179869132644095	3.7208929639983e-06	5.11525424077162e-08	4.18969345244064e-08	0	3.09730706358788e-07	1.26800451850965e-06	0	1.09476216972022e-07	0	6.79073078055387e-07	0	3.32710286394971e-20	0	0	0	4.12107723870707e-08	9.92754567986346e-07	6.51532100350611e-07	0	0	0	0	1.34398339639433e-08	0	0	3.18570450179027e-06	0	0	4.96610499368642e-07	0	0	0	0	0	3.97029932143868e-07	5.10302679308378e-05	7.72425442945886e-05	0	0	0	0	0	0	0	2.68619056146235e-06	0	0	1.32558013806057e-06	0
QIUM02000160.1	0.000365789964301125	2.49093093443479e-06	3.71645461220806e-06	4.23148356374125e-06	0	1.60417121617813e-06	1.76001629736547e-06	8.45713728329403e-05	2.75727476558543e-06	0	3.43993710162518e-06	1.27334506931558e-06	2.17116613232393e-05	1.07835504314129e-05	1.00717335850222e-06	5.91441802897272e-06	7.5305025240838e-07	8.41100373709901e-09	3.75645723188173e-06	1.56512869037584e-06	0	1.04114068324562e-06	0	1.05603978380522e-05	1.00020745781993e-06	1.81973857568121e-06	7.15309807144401e-07	1.49796307376108e-09	3.85384876931288e-09	6.61224252949665e-06	1.42888787662557e-06	2.18410723055842e-07	0	1.17712217464039e-06	1.18558814906093e-12	1.54289301751655e-05	6.14101318435618e-05	0.000132381557998383	1.12748558989779e-07	2.62219112524254e-06	7.72088847783936e-06	1.88844706430424e-05	4.94554772648699e-06	0	1.10073497535733e-06	1.09220831580993e-05	2.68514957148441e-06	4.93182379959198e-07	6.67306691623126e-06	1.77297136879776e-06
QIUM02000181.1	7.96421119753315e-06	2.7081445741518e-07	0	2.25542568583295e-08	0	0	1.61327367401206e-07	0	0	0	0	0	1.52919923588693e-20	1.3380268710407e-06	0	0	7.49905597892058e-08	0	2.66908632857105e-07	0	0	0	0	1.23984289875303e-08	0	0	4.73635761230747e-12	0	0	0	0	0	0	0	0	1.3533585643276e-06	1.88276723080669e-05	3.26968500639506e-05	0	0	0	0	0	2.86136422450424e-07	0	3.09541054830298e-06	0	9.23140094852121e-08	0	0
QIUM02000184.1	7.77258158543264e-05	1.22760655078096e-06	5.65370228628035e-07	7.08399564363873e-08	0	3.79928685370714e-07	2.03723503873323e-06	4.78834453434476e-07	1.91936023172522e-07	0	1.87668559377328e-06	8.56127261316089e-07	7.85743319669133e-20	1.05335465353378e-05	6.442067333333e-09	0	3.92152420819958e-07	0	8.12052569850278e-07	0	0	0	0	4.97470333524406e-08	0	2.76739476481305e-07	0	1.65988334793173e-06	0	0	4.96233510244015e-06	4.22633130665981e-11	0	0	0	5.05319174797456e-12	6.97701875824798e-05	0.000131432455460892	3.87771535539048e-07	2.6903624521566e-07	0	0	7.64603395146054e-07	0	0	2.15598389485379e-05	0	1.30825013329749e-07	7.26252885152734e-06	7.03985008476649e-12
QIUM02000208.1	0.502934432295984	0.00568734853592048	0.000180761802393798	0.000126818455928419	0.000167530845869102	0.0454446732147194	3.77756826417078	2.3377366334245e-05	0.0457890297737407	0.00020812394830566	0.0022805468636116	0.232531127361473	0.00215895604612902	0.000603914076984359	9.31377442014257e-06	0.00670266986877657	0.0514480398287015	0.407030940505017	1.52913321000004	0.0101168528197655	0.0206038623848379	0.0078549224545742	0.00317279543001629	0.00817923539530587	0.000211628823847879	0.00305786885483777	0.0787090829195615	0.865618635988107	0.00572881880251658	0.0460550002213218	0.300661109076612	1.81392350748787e-05	0.00530996216768518	3.72745237564798e-05	0.000405659612614549	0.0849783894722771	0.167186231900208	0.259237546185978	0.0379364317628456	0.00105516524938665	0.00638209547887217	0.000799188523308925	6.52486044747291e-05	0.370385078076389	0.0973090306717228	0.962741193469427	0.00102026884422904	0.000113051775845486	0.000280692930573283	0.000175013222767139
QIUM02000219.1	0.00541096459544423	0.120679472018927	0.163139997141809	0.0233198325655927	0.0715665112527002	0.308819844957132	1.31535972183239	0.0258634157948524	0.120009066941309	0.00724292857265692	1.57944462494801	0.877840703642547	0.234779633526974	0.206013178260373	0.000710086902626051	0.408402876885191	0.197319168041109	0.952032256220058	0.0825558102869653	0.00450927959545631	2.952988030584	1.42041258991936	0.223598263297447	0.0288283022807728	0.0521282178724625	0.0508088541092743	0.00824969849193809	0.00511661090790679	0.641577916793577	0.0310931681020138	0.0502713111307592	0.00289292418674902	1.48785519945169	0.0226856494961382	0.241549861439066	0.013499660171671	4.54078480550334	5.06552471251924	0.876634290582814	0.273306421670105	0.648182389515175	0.0544911372938855	0.0123968539651308	1.4122164830304	0.456450229211461	0.120506709593667	0.0994906761930407	0.0402533344429265	0.0871153233094463	0.0498369559798335
CM009940.2	0.000687660769210012	0.000169320875126063	0.00154460924498204	0.00114199363474614	0.0010255715134415	0.000473381334163405	0.000830106383557758	0.000995396840013323	0.00131547690308626	0.000502090576654626	0.00267588735364592	0.00153473403750123	0.00195942809163912	0.0075471177957202	0.0015596181456927	0.00213510993666021	0.00212079589991184	0.00899281171463018	0.00356567297934857	0.00106871299160655	0.000341780239180609	0.00134385168025462	0.00132003016547406	0.00167098230621887	0.00117790919603908	0.00178497484877866	0.000677998882297696	0.000866667201247034	0.000700830225263271	0.00230068328360289	0.00177546294236521	0.00178174789756991	0.00271137294987753	0.000717215674875421	0.000553061392812696	0.00160060911949251	0.000245188023535596	0.000130062291083413	0.000938605294177937	0.000637917395989232	0.00403934082127299	0.00460057294133842	0.00131257919261994	0.00049338906061508	0.00144029158088656	0.000692352929436792	0.000642043862932845	0.000474335531380371	0.00558866703984963	0.00148650940815316
QIUM02000074.1	0.000178917905096823	3.55425680424376e-06	4.6100829573001e-05	4.79614163289647e-05	4.73041476112697e-06	7.40056282228052e-06	0.000159228743925411	0.000105274268751151	7.6325668909021e-07	5.88272975927772e-06	0.000158877958740969	3.54352847010293e-06	7.4131650745148e-05	1.92778373020965e-05	1.38866944182543e-05	5.27947661544065e-07	8.29169315031134e-06	2.1405226361652e-06	4.98264733981829e-05	2.67306020243682e-05	2.21920310977967e-06	5.15821103475101e-06	4.22285199379146e-06	4.8280584455962e-05	1.05255510417749e-05	5.18481718354492e-05	2.8377348865354e-06	8.49077949000192e-06	9.57083217147419e-07	7.21500125870902e-06	2.0204782197607e-05	8.55082875117312e-07	1.66930212479506e-06	2.16173462792923e-06	1.59164542878083e-06	9.33923380771323e-06	8.95873939300235e-05	5.24872286658156e-05	7.51407586053998e-06	3.39528219443012e-06	2.180653695393e-05	1.23897525148292e-05	6.2793277671394e-05	3.69690452497011e-06	2.14559276094985e-06	8.23857946028926e-05	4.11915343567001e-05	3.27956609787578e-05	5.65085799929636e-06	8.62527216312207e-06
QIUM02000078.1	0.00184115814859453	0.000136731558420085	0.00245080619227257	0.00117176007479691	0.0020397618587959	0.000387994404919424	0.000406534655402838	0.00204868717770839	0.0011204799633071	0.00183704509141999	0.00196102107776229	0.00159406879219346	0.00171019936307278	0.00829805337081659	0.00235944316626481	0.00263335124722751	1.29026107560858e-05	0.00207725547002114	0.00148595746298396	0.00320135336568117	0.000323770541811593	0.000751434324681495	0.000915463289615938	0.00171379324038505	0.00106211349620912	0.00518782623819639	0.00105520153755637	0.000799569895129897	0.000949662276986854	0.00066945873273992	0.0024387760946309	0.00537902727011137	0.00524834848818172	0.00097929777700469	0.000627240747162806	0.0018440939680707	0.000120294399547208	0.000191745076712666	0.000657891092189832	0.00149557056952275	0.00713512296322223	0.00250480144332878	0.00116389259456867	0.00218250163498165	0.00280382475426962	0.000448411139626677	0.000394308606913615	0.000327674737204974	0.00512410011385156	0.00214825665111309
QIUM02000091.1	2.17139162801552e-05	3.73024400477362e-06	1.29469088791572e-05	8.52560502298573e-06	6.57233297957571e-06	8.14390798421015e-06	1.45936102125923e-05	1.77145088117066e-05	4.61654779791242e-06	2.02615070908416e-06	1.37971212582353e-05	2.18778094460676e-05	3.42368379879261e-05	9.73446347744369e-05	4.33043033133323e-06	5.5675108979768e-06	6.53395696121426e-07	0.000103012566386427	0.000419427780218167	8.53752858528656e-06	4.51240599526339e-06	3.55335770330384e-05	5.25720617941595e-06	1.73818452387934e-05	7.78112052978438e-06	6.30018511789091e-06	5.81462991747465e-06	4.75230777357104e-06	2.68806362242531e-06	6.71655654088173e-05	5.68310463244805e-05	4.08652512214319e-06	1.0661547966501e-06	1.60578323615127e-05	1.2847609798858e-06	2.32745890062126e-05	3.88660267788436e-05	5.71117757887212e-05	1.39078553407368e-05	9.53257094554051e-06	2.31489759736767e-05	2.61084846125917e-05	1.00115826957736e-05	4.82647074678269e-07	1.73571581402347e-06	3.73063578758686e-05	7.02708275349348e-06	3.42287469771524e-06	1.91372273800711e-05	8.68257567980387e-06
QIUM02000110.1	4.47238419784748e-06	1.00405771251006e-06	0	1.02706742590354e-07	0	3.66311186938855e-07	8.78541825697056e-06	4.91244313144705e-05	7.55687693652615e-08	0	1.11605245443001e-07	2.21990644902438e-07	5.28707377764294e-19	0	7.0925324128007e-08	1.05988306122321e-07	1.32081019559262e-07	0	4.92756588109924e-06	0	0	0	0	7.01398328704809e-07	0	5.28690669903035e-08	3.13294310476485e-07	2.05052930108471e-06	0	0	1.69420897199889e-06	0	0	0	0	3.77137391835066e-06	6.15650521852541e-05	6.75389202408665e-05	0	0	0	0	1.33577463791906e-07	9.0081916384786e-07	0	0.000322978515707286	0	4.45108082607624e-08	0	0
QIUM02000125.1	5.99434041155015e-07	5.69901114990565e-07	3.84752226947712e-07	1.91418574087275e-07	0	2.8430263393364e-07	1.29848007010997e-07	0	1.86454962955433e-07	0	5.44953573157833e-07	0	3.63198292865547e-20	4.61086521712142e-06	1.72853947948401e-07	0	0	0	1.2607835310038e-05	0	0	2.22473192360296e-07	0	1.84953632691357e-07	9.2660809057664e-08	0	0	1.63320047443174e-07	0	2.05399358285985e-06	6.52829070642929e-07	0	0	0	0	0	4.2602001350656e-06	1.5626939047631e-05	0	2.61120121036367e-07	9.80934869160983e-07	6.46500997547786e-07	0	0	0	4.95089802248224e-07	1.2962666280048e-07	0	6.45943738643821e-07	0
QIUM02000127.1	0.000126358245048469	4.82003057809586e-06	1.88621668515823e-07	1.57302833087717e-07	0	3.37102850527945e-07	2.19011594680531e-06	8.43323124909752e-07	1.90340398061962e-07	1.00959735445947e-06	2.87812768473119e-06	3.93508058645478e-08	2.0081721081857e-06	2.94326954946377e-05	5.35439765780318e-07	0	1.08042051673002e-06	0	0.000251834778767397	1.34649778949931e-07	1.70238410545274e-07	2.14798745982634e-06	0	2.13886945198751e-07	2.39311481374454e-07	0	4.81656520109699e-07	4.29485588738988e-06	3.33776454538057e-07	9.2383277226448e-05	0.000128896431984024	1.11634524434734e-07	0	2.23857257873174e-07	3.34540276156537e-07	3.57487584445226e-06	8.02666845276585e-05	0.000195450728655031	1.82839834307494e-07	5.36343815976289e-07	1.67261381562011e-06	2.02479274783154e-06	9.9946927935264e-07	2.224516104588e-07	4.05033220116001e-07	1.56976686929593e-05	2.67502980042388e-07	1.11099489108569e-07	8.52284388351514e-06	0
QIUM02000140.1	9.50245751607212e-05	6.94943142964106e-06	9.22607437512127e-07	2.21304749557465e-07	0	8.10639128176759e-07	3.20286551155191e-06	6.08997547321142e-07	1.54441375174182e-07	0	1.96298849374436e-06	6.59008769397905e-07	1.92633929303864e-06	5.05968523382004e-06	2.22572798187328e-07	1.6579031374592e-07	2.29459313847497e-07	1.32426939765705e-06	0.000103221679567817	7.50591339006386e-07	2.58508164019129e-07	4.51443540339893e-07	0	1.78469128926872e-07	5.73571995418189e-07	0	7.67465284767442e-07	5.1916190975552e-06	0	1.70474810067159e-05	1.57395650843051e-05	9.08728479688419e-08	0	2.16462526218713e-06	0	3.3825999523102e-06	0.00018335396759594	0.000464886893346238	5.14352086095618e-07	6.36225938162647e-10	8.24217530948921e-07	0	1.87378044057518e-07	1.1619398212443e-08	4.32566369001313e-11	2.72759764284358e-05	0	0	7.168760691043e-06	0
CM009941.2	0.00070703999925676	0.000161528589826855	0.00137035133609631	0.00112377182247109	0.000862904556132015	0.000424743875036942	0.00089869027793765	0.000725603283258879	0.00118502902966334	0.0174096322710822	0.00674712405858795	0.0013714730782005	0.00183698407504207	0.0064247333748942	0.00257579891804008	0.00191077920779116	0.000134459140085021	0.00432326461455151	0.00265404206884025	0.000760144276420709	0.000455420184005113	0.00100641348835198	0.00103748553649862	0.00149869565207438	0.00108610203310001	0.00177536917469108	0.000364988180574754	0.000826276077428536	0.000520010498419981	0.0017824916438952	0.00138433379808845	0.00229288624565844	0.00181730015488306	0.000699974343471982	0.000504346259982462	0.00110976410882417	0.000168410787625868	0.000162312623512423	0.000674224526672486	0.000661467716836927	0.00404644404871239	0.00374361967275494	0.00124428116490734	0.000584134735797074	0.00138392067444792	0.000552286475317475	0.000612515157671961	0.000482394031797839	0.00567750092489028	0.000900689448098239
QIUM02000096.1	3.32604830549562e-05	5.20940353293216e-06	2.34958015804864e-06	8.86094278433075e-08	4.21658659389394e-07	5.00346238910865e-06	1.01045254306752e-06	5.26361349312929e-07	0	0	3.99070094892311e-07	1.70172034737027e-05	-3.70047518831722e-19	7.58317657613221e-05	2.25221086989095e-07	5.89762851865022e-07	1.05309575630483e-07	4.20399043945198e-07	5.748821162481e-07	0	0	0	0	1.54144032646432e-07	6.18091304365337e-05	4.20886635634394e-07	6.68439080366545e-07	2.31613918592044e-05	4.23249737119603e-07	4.2133444276989e-07	1.6880646085546e-06	8.81948528623444e-07	7.02326036585943e-08	1.40656119414775e-07	6.33134014710375e-07	9.81544463724204e-07	1.01374045016779e-05	3.94253238049631e-05	0	0	1.89579493399554e-06	8.42645910540494e-07	2.10405931696166e-07	0	0	8.42931537504571e-06	0	7.00651060390743e-08	0.00110900254720748	0
QIUM02000117.1	0.000335839909164693	3.01669954070021e-05	0.00140492215815489	0.00110940940798612	9.22523998980768e-05	0.000120489495295293	0.000182754984514364	0.00111001301830625	0.000710466924711542	0.000188640936908397	0.000307776474115307	0.00043387861394827	0.00123060941013312	0.00169832979894637	0.000659576897030717	0.000307007382804256	1.07095995003717e-05	0.000148752986285962	0.000984363515814853	0.000154298434003375	3.08935483227602e-05	7.32966360387317e-05	0.000172171859541841	0.00220519248456223	0.000406041011160935	0.000787427125770785	0.000287757212417103	0.000166815409918872	2.15414692310354e-05	0.000356264958481424	0.000458015465220762	0.000460959630642336	0.000205347748152967	0.000205795749998294	1.84810977290955e-05	0.000378012452660978	0.000153908902524113	0.000202248451363692	8.98120098446656e-05	0.000420718133581701	0.000524068907272001	2.89658257400955e-05	0.000983884651972819	3.06993989913021e-05	0.000218502290658987	0.000250416482288914	0.000303855851588847	0.000318675755762357	0.000390651105262877	0.000193787931602423
QIUM02000156.1	0.000380885319985905	1.33428866835083e-07	7.39501980526554e-08	3.23093128712123e-08	0	2.34252206643561e-07	5.00090963510119e-05	2.95523423154124e-07	4.83324320235355e-07	4.92739206101722e-07	2.54550425616504e-06	1.35590792833354e-10	1.90825935104553e-18	4.56910619323641e-06	6.41950739838644e-08	1.92157211716772e-07	5.01858578643273e-06	9.57994387963882e-07	0.000208461216118543	6.34117522754974e-07	9.49865001555066e-07	2.5736183302555e-06	0	5.84965925323305e-08	6.88739006036565e-08	1.58606007906952e-07	6.81411439127364e-09	7.38846503405753e-06	0	2.50009451296628e-05	0.000102815308864863	1.81292369445699e-05	1.60429429886499e-07	7.4385659176588e-07	1.22178559167297e-06	2.56041238084452e-06	0.003280032005164	0.000727866222355285	7.25586688384559e-07	5.28426046807516e-08	4.30298605850724e-06	3.67024797264794e-06	0	3.4308947438003e-06	1.91999600162415e-07	0.000150896217003354	3.03684832561644e-14	7.95084712140611e-08	2.13510777179129e-06	0
QIUM02000168.1	9.94613863839622e-05	2.27165601194612e-05	0.00151568803696345	0.00228176229223598	0.000236454153771914	3.83868118117101e-05	0.00028408223303341	0.000711578771829235	2.71263768069911e-05	4.49204790054985e-05	0.00307091345172362	0.000338093847232178	0.00610145524726534	0.00188165667065273	0.00050185983448394	2.32989894332621e-05	1.69181302994317e-06	0.000231808503239578	0.00487061335444187	3.64651095498281e-05	1.31478401970551e-05	3.86174421228102e-05	0.000266622676630231	0.00541132390396151	0.000392134262031651	0.00561898352729604	1.14417383571436e-06	0.000107195835071165	5.94933738851227e-05	0.00138567808035894	0.000239279828837422	9.3623993832683e-06	6.30203932392073e-05	0.000103754732863227	5.91721651862279e-05	8.19551373999639e-05	5.05967905599159e-05	0.000492198531863872	0.000193683139329277	0.000100748452694729	4.24535821070379e-05	0.00102206497341229	0.00460551177917691	7.73236074881035e-06	5.77095213146138e-05	0.00044732051740928	0.00197591439396796	0.00140321197494217	0.000110589506462571	0.000418762745675078
QIUM02000223.1	1.97868604213343e-05	0.000139412075269367	2.63408645657308e-05	1.76515540955485e-05	2.61384962500153e-05	0.00184497968042653	0.00199209418320424	9.68610484160375e-05	0.000144666109997266	1.42005944139341e-05	0.00034263331235	0.00749477103425428	0.000291157306096611	0.000332471767972688	7.43769192137726e-07	0.000336401245688424	0.0012684614868183	0.00163923481425192	3.3322130081464e-05	5.39051742634041e-06	0.00473297743600691	0.00143396838032592	0.000130145101115444	4.51651767771646e-05	9.77116138316707e-06	0.000104191937738715	4.01539325313849e-05	7.73477453286068e-05	0.00138007504837872	1.84002315567276e-05	6.4996764514597e-05	1.32492612725083e-06	0.00307669024097262	1.53211641406742e-05	5.83839845180792e-05	4.21658571559793e-05	0.145245238142033	0.268017704031727	0.00153251726140267	0.00013451736286852	0.000736830688760866	0.000139354854465826	1.07193289755364e-05	0.00111440363176184	0.000249099506243983	0.000976598869803367	5.16462067417527e-05	1.94519551888164e-05	0.000187625880407047	3.57664853740757e-05
CM009942.2	0.000611343507000494	0.00010048108157004	0.00220750876714188	0.000891454546354973	0.000988273719223901	0.000313805123573488	0.00100356196506602	0.000568422136971298	0.000612895711578009	0.000261478819687375	0.00216951891131831	0.000871419808012351	0.00130465576062426	0.00571371725139473	0.00137124992887213	0.000882515817555794	0.000745032916164104	0.00185325709752955	0.00154735994305496	0.000667834846711304	0.000176908817692949	0.000470812704608708	0.00180964251683603	0.00131958068069938	0.000687112641211639	0.00104715547745052	0.00036564234096523	0.000607236630024431	0.000561378686039898	0.000864908956353976	0.00110437284459534	0.00114739251025862	0.00182082622492418	0.00052498846658413	0.000626875725327336	0.000831707984205474	0.000253614358029068	0.000256411920597798	0.000713483823275914	0.000841313999756095	0.00262270498504771	0.00291690936886184	0.00096680921315171	0.000377609287976407	0.00246302699960146	0.000489888305609918	0.000531326992197936	0.000414099063856391	0.0035909337252298	0.000813456552900984
QIUM02000143.1	0	0	0	0	0	0	0	0	0	0	0	0	8.18601790622413e-21	0	0	0	0	0	1.45262842228473e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11504919982167e-05	7.08583586056205e-06	0	0	0	0	0	0	0	0	0	0	0	0
CM009943.2	0.000514914492123939	0.000122735191498396	0.000888940120122228	0.000749886405363143	0.000434699856859177	0.000382090385796993	0.000849481584262254	0.000357770833030562	0.000694538753235983	0.000242284497072324	0.00167305625262505	0.00163517496510705	0.00153959881408807	0.00593243327692335	0.00113033389713829	0.00112970427681169	7.93897046778069e-05	0.00232511931331445	0.00207641192669853	0.000700825232918366	0.000205262844450276	0.000605117370647132	0.000691253047075331	0.00102380785505905	0.001273074461346	0.00108342519346287	0.000162958739658974	0.000812203582640177	0.000348168593718461	0.00135207227901556	0.000997954129699739	0.00103491215912242	0.00143400791024289	0.000491318436270353	0.000376270064622809	0.00051678507558017	0.000228691138469638	9.55654054004673e-05	0.000498375572213902	0.000690158601643217	0.00200131604614583	0.00863788295593622	0.000963459344453574	0.000236802229859519	0.000768616728788568	0.000546298477396888	0.000498245539351412	0.000347142675163434	0.00784252585388279	0.000604857492348427
CM009944.2	0.000715883463680062	0.0001826350724657	0.00154495242883347	0.00110378546392215	0.00103926626075868	0.00051364946650037	0.000982551830305473	0.000967422095395579	0.00101069226258979	0.000383193208863454	0.00252354977216895	0.00213934274941034	0.00214715651232707	0.0110244648865815	0.00135374029386654	0.00160826756855024	0.000109448570960203	0.00363872754066209	0.00265250534049803	0.000938296497323415	0.000283737258586102	0.000735135535070502	0.00122952579388519	0.00153503744620476	0.0016523804605252	0.00189680225056891	0.00048526583317532	0.000974399236855405	0.000646209701873993	0.001556327158367	0.00137578637279593	0.0017959796740114	0.00209207609665089	0.000880256863817574	0.000643298024302158	0.00116462997548797	0.000412209152577765	0.000143233618210745	0.000754750747830366	0.000659119909418974	0.00381819157471867	0.00477173874016844	0.00129760567073873	0.000483579381888795	0.00163374536109555	0.000791734451746276	0.000716751389449404	0.000491757135238211	0.00908401766579956	0.00116200833748126
QIUM02000097.1	8.83785309720744e-05	9.18398806967231e-07	4.65743623387065e-07	6.04952806463647e-08	0	2.9625208216751e-11	6.93677706005071e-07	3.71632422727215e-07	7.15003482697443e-08	0	4.09220961589877e-07	3.79387399299487e-08	1.25892066483039e-06	0	1.46388695061518e-07	0	2.07818752649648e-07	0	3.94985110365268e-06	3.3727756674062e-07	0	0	0	1.77709669487597e-07	2.75237235190673e-07	2.64291564206646e-07	4.19662431085723e-06	5.39923083905106e-07	0	0	5.70337418247657e-06	3.52120490961505e-08	1.79282463024494e-07	0	0	2.50239779442461e-05	6.78414285635893e-05	0.000141518959309826	0	1.68334751467249e-07	6.30669572968621e-07	0	1.05276701008237e-07	2.8054908812461e-07	0	8.93699637179834e-06	1.00118162156902e-07	0	2.78756897796595e-06	0
QIUM02000119.1	0.000601174001488412	2.3551880042198e-06	8.18973403700289e-08	1.05400653286193e-07	0	4.32469243514742e-07	3.47953514817835e-06	2.72714733230053e-06	0	0	1.39916055167024e-06	3.06079732551781e-06	5.99968595429591e-09	6.85858380361665e-06	4.04233224428875e-07	0	1.22414886531919e-06	0	6.42187493996693e-06	2.47075111964779e-07	0	0	0	1.0293850971934e-06	2.88207174946001e-06	6.30241579320134e-07	1.21003732241231e-05	9.77891249660855e-07	0	0	0	1.03303265390215e-07	0	0	0	5.04331408228748e-05	0.000101101835504487	0.000200076271416671	1.12281822041514e-07	0	2.60248677387295e-06	0	4.81545875492093e-07	6.16315411154949e-07	4.76582217624928e-10	1.38290613601511e-05	8.62539351182219e-07	2.65829287161256e-07	1.15302751961549e-06	0
QIUM02000124.1	8.36240906429382e-05	6.02808687972778e-06	8.0406243276175e-06	7.10319859683152e-06	6.41201108232306e-07	6.74892927521216e-06	4.40593591255694e-06	7.77537866812794e-05	8.68704506764422e-07	0	3.73111416043985e-06	2.78822269925558e-06	3.20601970535753e-19	3.0056850204066e-05	1.18808673859659e-06	1.38427962702307e-06	0.000100218249904742	0.000117753762637157	5.6632718361203e-06	2.88160475860703e-05	1.12214930011714e-06	1.28303700393606e-06	0	2.47970408848011e-06	6.33300502086941e-07	4.24095232437343e-05	5.65230562095752e-05	9.63880715359345e-06	3.11139459364944e-06	2.72247499202583e-06	3.05632924183235e-06	5.86472987190646e-07	2.21749855215917e-06	6.4397202458687e-07	0	2.15387526750752e-05	4.57651494636259e-05	0.000122843139400436	8.75164186558475e-07	0	3.71087294562089e-06	0	1.43663770289912e-06	1.85293149604389e-06	2.13774003666314e-06	2.87979658947864e-05	1.99536820891703e-06	8.59214185107284e-07	1.05536712516308e-05	6.46763206859192e-07
