scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link
Cardiocondyla obscurior	head-thorax	whole_body		female	21 weeks			yes	yes	no		PRJNA819887	SAMN26938254	SRX14743275	SRR18636151	SRA1397993	SRS12504837	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Middle aged queen Head-Thorax colony B_35	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Middle aged queen		A006850126_145593_S45_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	36560319	7385184438	2301059720								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR018/18636/SRR18636151/SRR18636151.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636151/SRR18636151	gs://sra-pub-zq-108/SRR18636151/SRR18636151.lite.1
