bwbw_mean	bwbw_median	bwbw_variance	wibw_mean	wibw_median	wibw_variance	bwwi_mean	bwwi_median	bwwi_variance	wiwi_mean	wiwi_median	wiwi_variance
round_0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.920200921125372	0.919250821926094	0.000600764795108557
round_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.916771593261569	0.915845114963601	0.000647853472395468
round_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.916771593261569	0.915845114963601	0.000647853472395468
