target_id	length	eff_length	est_counts	tpm
lcl|NW_012130065.1_mrna_XM_012199135.1_1	1360	1171.01	146	25.9924
lcl|NW_012130065.1_mrna_XM_012199146.1_2	861	672.014	2	0.620452
lcl|NW_012130065.1_mrna_XM_012199156.1_3	984	795.014	29	7.60466
lcl|NW_012130065.1_mrna_XM_012202086.1_4	273	107.066	266	517.949
lcl|NW_012130065.1_mrna_XM_012199166.1_5	46023	45834	18657	84.8615
lcl|NW_012130065.1_mrna_XM_012199177.1_6	726	537.07	6	2.32904
lcl|NW_012130065.1_mrna_XM_012207451.1_7	2295	2106.01	226	22.3719
lcl|NW_012130065.1_mrna_XM_012208508.1_8	3087	2898.01	1229	88.4113
lcl|NW_012130065.1_mrna_XM_012198906.1_9	1767	1578.01	187	24.7051
lcl|NW_012130065.1_mrna_XM_012199964.1_10	1056	867.014	1355.42	325.916
lcl|NW_012130065.1_mrna_XM_012199188.1_11	1773	1584.01	44	5.79095
lcl|NW_012130065.1_mrna_XM_012201021.1_12	5064	4875.01	53	2.2665
lcl|NW_012130065.1_ncrna_XR_001046497.1_13	436	249.894	19	15.8509
lcl|NW_012130065.1_mrna_XM_012202778.1_14	1666	1477.01	51	7.1985
lcl|NW_012130065.1_mrna_XM_012199200.1_15	882	693.014	135	40.6114
lcl|NW_012130065.1_mrna_XM_012203805.1_16	1893	1704.01	5	0.611721
lcl|NW_012130065.1_mrna_XM_012199211.1_17	1428	1239.01	18	3.02868
lcl|NW_012130065.1_mrna_XM_012204861.1_18	703	514.07	1	0.405541
lcl|NW_012130065.1_mrna_XM_012205891.1_19	1950	1761.01	73	8.64204
lcl|NW_012130065.1_mrna_XM_012206883.1_20	747	558.014	204	76.2151
lcl|NW_012130065.1_mrna_XM_012206991.1_21	840	651.014	963	308.384
lcl|NW_012130065.1_mrna_XM_012207098.1_22	4506	4317.01	12	0.579501
lcl|NW_012130065.1_mrna_XM_012199221.1_23	2793	2604.01	1	0.0800596
lcl|NW_012130065.1_mrna_XM_012199232.1_24	12558	12369	348	5.86544
lcl|NW_012130065.1_mrna_XM_012207198.1_25	469	281.797	414	306.281
lcl|NW_012130065.1_mrna_XM_012207303.1_26	717	528.07	281	110.936
lcl|NW_012130065.1_mrna_XM_012207413.1_27	1671	1482.01	175	24.6174
lcl|NW_012130065.1_mrna_XM_012207517.1_28	5028	4839.01	400	17.233
lcl|NW_012130065.1_mrna_XM_012207620.1_29	3102	2913.01	35	2.50485
lcl|NW_012130065.1_mrna_XM_012207729.1_30	2082	1893.01	68	7.48879
lcl|NW_012130065.1_mrna_XM_012207837.1_31	4494	4305.01	63	3.05086
lcl|NW_012130065.1_mrna_XM_012207944.1_32	1329	1140.01	385	70.4056
lcl|NW_012130065.1_mrna_XM_012208052.1_33	3054	2865.01	352	25.6137
