bwbw_mean	bwbw_median	bwbw_variance	wibw_mean	wibw_median	wibw_variance	bwwi_mean	bwwi_median	bwwi_variance	wiwi_mean	wiwi_median	wiwi_variance
round_0	0.727544250564449	0.732283121698662	0.000657840686070242	0.839679390841923	0.847658056449208	0.00248984126387775	NA	NA	NA	0.985937337852034	1	0.00187350126335853
round_1	0.727544250564448	0.732283121698671	0.000657840686070068	0.839679390841925	0.847658056449208	0.0024898412638778	NA	NA	NA	0.985937337852034	1	0.00187350126335835
round_2	0.727544250564448	0.732283121698671	0.000657840686070068	0.839679390841925	0.847658056449208	0.0024898412638778	NA	NA	NA	0.985937337852034	1	0.00187350126335835
